# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 5.105270e+01
# lRef        : 1.000000e+00
# Aref        : 1.190359e-03
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
737           	7.504220e-04	9.126555e-02	1.000294e-02	5.751890e-03	4.251046e-03
738           	7.499191e-04	9.127469e-02	1.000282e-02	5.751329e-03	4.251491e-03
739           	7.502303e-04	9.126144e-02	1.000330e-02	5.751881e-03	4.251421e-03
740           	7.503038e-04	9.126939e-02	1.000387e-02	5.752240e-03	4.251632e-03
741           	7.508075e-04	9.125871e-02	1.000437e-02	5.752994e-03	4.251379e-03
742           	7.517751e-04	9.126646e-02	1.000834e-02	5.755946e-03	4.252396e-03
743           	7.521864e-04	9.125567e-02	1.000923e-02	5.756800e-03	4.252427e-03
744           	7.525442e-04	9.126431e-02	1.001382e-02	5.759454e-03	4.254365e-03
745           	7.528539e-04	9.125380e-02	1.001431e-02	5.760011e-03	4.254303e-03
746           	7.523543e-04	9.126308e-02	1.001575e-02	5.760230e-03	4.255521e-03
747           	7.524921e-04	9.125242e-02	1.001641e-02	5.760695e-03	4.255710e-03
748           	7.520879e-04	9.126050e-02	1.002096e-02	5.762568e-03	4.258392e-03
749           	7.522624e-04	9.124984e-02	1.002147e-02	5.762997e-03	4.258472e-03
750           	7.538488e-04	9.125719e-02	1.002966e-02	5.768676e-03	4.260979e-03
751           	7.527678e-04	9.124541e-02	1.002820e-02	5.766869e-03	4.261334e-03
752           	7.518351e-04	9.125464e-02	1.002448e-02	5.764074e-03	4.260404e-03
753           	7.519518e-04	9.124433e-02	1.002342e-02	5.763663e-03	4.259760e-03
754           	7.505638e-04	9.125340e-02	1.001743e-02	5.759277e-03	4.258149e-03
755           	7.505485e-04	9.124290e-02	1.001675e-02	5.758922e-03	4.257825e-03
756           	7.478891e-04	9.125052e-02	1.001283e-02	5.754306e-03	4.258528e-03
757           	7.472331e-04	9.123957e-02	1.001107e-02	5.752766e-03	4.258300e-03
758           	7.467464e-04	9.124867e-02	1.001097e-02	5.752233e-03	4.258741e-03
759           	7.449587e-04	9.123085e-02	1.000819e-02	5.749052e-03	4.259135e-03
760           	7.458058e-04	9.124004e-02	1.000924e-02	5.750426e-03	4.258815e-03
761           	7.496906e-04	9.123100e-02	1.001690e-02	5.758140e-03	4.258758e-03
762           	7.502371e-04	9.124120e-02	1.001882e-02	5.759649e-03	4.259174e-03
763           	7.523823e-04	9.123251e-02	1.002574e-02	5.765250e-03	4.260485e-03
764           	7.518565e-04	9.124214e-02	1.002575e-02	5.764732e-03	4.261019e-03
765           	7.506932e-04	9.123075e-02	1.003316e-02	5.767273e-03	4.265887e-03
766           	7.498966e-04	9.123808e-02	1.002944e-02	5.764619e-03	4.264825e-03
767           	7.491756e-04	9.122575e-02	1.002751e-02	5.762932e-03	4.264581e-03
768           	7.486672e-04	9.123504e-02	1.002741e-02	5.762371e-03	4.265037e-03
769           	7.488472e-04	9.122355e-02	1.002608e-02	5.761888e-03	4.264194e-03
770           	7.482451e-04	9.123043e-02	1.002034e-02	5.758414e-03	4.261924e-03
771           	7.482845e-04	9.121973e-02	1.001918e-02	5.757875e-03	4.261307e-03
772           	7.472534e-04	9.122898e-02	1.001816e-02	5.756333e-03	4.261826e-03
773           	7.462584e-04	9.121758e-02	1.001719e-02	5.754854e-03	4.262337e-03
774           	7.452958e-04	9.122678e-02	1.001662e-02	5.753608e-03	4.263016e-03
775           	7.445285e-04	9.121374e-02	1.001573e-02	5.752393e-03	4.263336e-03
776           	7.446898e-04	9.122238e-02	1.001602e-02	5.752701e-03	4.263322e-03
777           	7.459428e-04	9.121114e-02	1.001764e-02	5.754760e-03	4.262875e-03
778           	7.470079e-04	9.122014e-02	1.002005e-02	5.757032e-03	4.263016e-03
779           	7.474299e-04	9.120920e-02	1.002026e-02	5.757561e-03	4.262701e-03
780           	7.473442e-04	9.121860e-02	1.002121e-02	5.757947e-03	4.263259e-03
781           	7.471724e-04	9.120658e-02	1.002160e-02	5.757972e-03	4.263627e-03
782           	7.468227e-04	9.121591e-02	1.002197e-02	5.757810e-03	4.264164e-03
783           	7.468929e-04	9.120510e-02	1.002146e-02	5.757624e-03	4.263838e-03
784           	7.476317e-04	9.121229e-02	1.002518e-02	5.760223e-03	4.264960e-03
785           	7.479889e-04	9.120150e-02	1.002575e-02	5.760865e-03	4.264887e-03
786           	7.478663e-04	9.121061e-02	1.002715e-02	5.761441e-03	4.265709e-03
787           	7.478785e-04	9.119584e-02	1.003362e-02	5.764688e-03	4.268932e-03
788           	7.495637e-04	9.120500e-02	1.003324e-02	5.766186e-03	4.267059e-03
789           	7.499714e-04	9.119497e-02	1.003280e-02	5.766373e-03	4.266431e-03
790           	7.489348e-04	9.120922e-02	1.002601e-02	5.761938e-03	4.264069e-03
791           	7.485045e-04	9.119866e-02	1.002552e-02	5.761267e-03	4.264258e-03
792           	7.451206e-04	9.120654e-02	1.002397e-02	5.757105e-03	4.266863e-03
793           	7.400172e-04	9.119246e-02	1.001920e-02	5.749616e-03	4.269581e-03
794           	7.396197e-04	9.120191e-02	1.001849e-02	5.748864e-03	4.269625e-03
795           	7.422963e-04	9.118876e-02	1.001515e-02	5.749870e-03	4.265278e-03
796           	7.464665e-04	9.119450e-02	1.001024e-02	5.751584e-03	4.258651e-03
797           	7.465913e-04	9.118184e-02	1.001210e-02	5.752640e-03	4.259458e-03
798           	7.459621e-04	9.119170e-02	1.001151e-02	5.751718e-03	4.259793e-03
799           	7.453277e-04	9.118292e-02	1.001596e-02	5.753307e-03	4.262651e-03
800           	7.456876e-04	9.119498e-02	1.002457e-02	5.757975e-03	4.266599e-03
801           	7.460725e-04	9.118483e-02	1.002570e-02	5.758925e-03	4.266780e-03
802           	7.484976e-04	9.119500e-02	1.004138e-02	5.769188e-03	4.272192e-03
803           	7.473070e-04	9.118134e-02	1.003882e-02	5.766718e-03	4.272104e-03
804           	7.466766e-04	9.119056e-02	1.003615e-02	5.764749e-03	4.271396e-03
805           	7.464266e-04	9.117871e-02	1.002974e-02	5.761299e-03	4.268446e-03
806           	7.454310e-04	9.118238e-02	1.000633e-02	5.748597e-03	4.257735e-03
807           	7.454639e-04	9.117177e-02	1.000600e-02	5.748463e-03	4.257535e-03
808           	7.430735e-04	9.117967e-02	1.000481e-02	5.745477e-03	4.259330e-03
809           	7.409353e-04	9.116866e-02	1.000656e-02	5.744218e-03	4.262347e-03
810           	7.403793e-04	9.117843e-02	1.000591e-02	5.743337e-03	4.262578e-03
811           	7.415346e-04	9.116893e-02	1.001072e-02	5.746893e-03	4.263824e-03
812           	7.413586e-04	9.117855e-02	1.001171e-02	5.747213e-03	4.264495e-03
813           	7.459570e-04	9.116750e-02	1.002234e-02	5.757128e-03	4.265214e-03
814           	7.461162e-04	9.117700e-02	1.002348e-02	5.757856e-03	4.265623e-03
815           	7.468914e-04	9.116624e-02	1.002340e-02	5.758589e-03	4.264806e-03
816           	7.481778e-04	9.117257e-02	1.002004e-02	5.758200e-03	4.261844e-03
817           	7.484476e-04	9.116193e-02	1.001892e-02	5.757906e-03	4.261010e-03
818           	7.466146e-04	9.116748e-02	1.001679e-02	5.755009e-03	4.261780e-03
819           	7.453703e-04	9.115626e-02	1.001907e-02	5.754905e-03	4.264164e-03
820           	7.448657e-04	9.116584e-02	1.001769e-02	5.753712e-03	4.263980e-03
821           	7.448274e-04	9.115632e-02	1.001514e-02	5.752398e-03	4.262743e-03
822           	7.444308e-04	9.116599e-02	1.001456e-02	5.751709e-03	4.262847e-03
823           	7.445459e-04	9.115521e-02	1.001333e-02	5.751212e-03	4.262120e-03
824           	7.447961e-04	9.116438e-02	1.001358e-02	5.751589e-03	4.261996e-03
825           	7.448034e-04	9.115366e-02	1.001232e-02	5.750962e-03	4.261355e-03
826           	7.456666e-04	9.116099e-02	1.001056e-02	5.750945e-03	4.259612e-03
827           	7.455080e-04	9.115006e-02	1.000862e-02	5.749820e-03	4.258804e-03
828           	7.455704e-04	9.115768e-02	1.000969e-02	5.750418e-03	4.259277e-03
829           	7.453010e-04	9.114625e-02	1.000956e-02	5.750081e-03	4.259479e-03
830           	7.451309e-04	9.115541e-02	1.001087e-02	5.750565e-03	4.260303e-03
831           	7.446532e-04	9.114268e-02	1.001105e-02	5.750178e-03	4.260871e-03
832           	7.442427e-04	9.115196e-02	1.001103e-02	5.749757e-03	4.261271e-03
833           	7.443622e-04	9.114102e-02	1.000980e-02	5.749260e-03	4.260536e-03
834           	7.449201e-04	9.114928e-02	1.000928e-02	5.749560e-03	4.259720e-03
835           	7.453599e-04	9.113746e-02	1.000779e-02	5.749257e-03	4.258537e-03
836           	7.458703e-04	9.114621e-02	1.000846e-02	5.750102e-03	4.258361e-03
837           	7.461159e-04	9.113538e-02	1.000776e-02	5.749995e-03	4.257763e-03
838           	7.480598e-04	9.114310e-02	1.001057e-02	5.753344e-03	4.257224e-03
839           	7.485351e-04	9.113240e-02	1.001070e-02	5.753885e-03	4.256815e-03
840           	7.483189e-04	9.114182e-02	1.001102e-02	5.753829e-03	4.257191e-03
841           	7.485312e-04	9.113018e-02	1.001887e-02	5.757967e-03	4.260905e-03
842           	7.499859e-04	9.114094e-02	1.001748e-02	5.758725e-03	4.258753e-03
843           	7.480864e-04	9.113001e-02	1.001426e-02	5.755215e-03	4.259042e-03
844           	7.476127e-04	9.113935e-02	1.001451e-02	5.754869e-03	4.259644e-03
845           	7.466241e-04	9.112726e-02	1.001271e-02	5.752979e-03	4.259731e-03
846           	7.460219e-04	9.113681e-02	1.001108e-02	5.751564e-03	4.259520e-03
847           	7.453803e-04	9.112391e-02	1.000281e-02	5.746784e-03	4.256023e-03
848           	7.449510e-04	9.113334e-02	1.000121e-02	5.745557e-03	4.255655e-03
849           	7.454892e-04	9.111939e-02	9.993896e-03	5.742437e-03	4.251459e-03
850           	7.474753e-04	9.112848e-02	9.995603e-03	5.745277e-03	4.250326e-03
851           	7.470311e-04	9.111847e-02	1.000318e-02	5.748620e-03	4.254558e-03
852           	7.465638e-04	9.112828e-02	1.000405e-02	5.748589e-03	4.255462e-03
853           	7.471882e-04	9.111798e-02	1.000821e-02	5.751291e-03	4.256915e-03
854           	7.468505e-04	9.112764e-02	1.000824e-02	5.750972e-03	4.257271e-03
855           	7.511682e-04	9.111511e-02	1.001932e-02	5.760830e-03	4.258494e-03
856           	7.518336e-04	9.112344e-02	1.001855e-02	5.761110e-03	4.257443e-03
857           	7.521206e-04	9.111267e-02	1.001816e-02	5.761201e-03	4.256960e-03
858           	7.511986e-04	9.111992e-02	1.001055e-02	5.756476e-03	4.254079e-03
859           	7.509803e-04	9.110933e-02	1.000942e-02	5.755688e-03	4.253727e-03
860           	7.491858e-04	9.111844e-02	1.000711e-02	5.752739e-03	4.254368e-03
861           	7.487810e-04	9.110783e-02	1.000618e-02	5.751869e-03	4.254307e-03
862           	7.464400e-04	9.111630e-02	1.000349e-02	5.748184e-03	4.255304e-03
863           	7.458609e-04	9.110567e-02	1.000222e-02	5.746969e-03	4.255247e-03
864           	7.454279e-04	9.111508e-02	1.000275e-02	5.746801e-03	4.255946e-03
865           	7.452133e-04	9.110332e-02	1.000169e-02	5.746058e-03	4.255632e-03
866           	7.467523e-04	9.111036e-02	1.000189e-02	5.747695e-03	4.254191e-03
867           	7.473296e-04	9.109947e-02	1.000129e-02	5.747977e-03	4.253318e-03
868           	7.482249e-04	9.110797e-02	1.000168e-02	5.749065e-03	4.252615e-03
869           	7.489589e-04	9.109638e-02	1.000111e-02	5.749514e-03	4.251596e-03
870           	7.496707e-04	9.110522e-02	1.000244e-02	5.750891e-03	4.251550e-03
871           	7.500065e-04	9.109435e-02	1.000223e-02	5.751121e-03	4.251108e-03
872           	7.502311e-04	9.110345e-02	1.000348e-02	5.751974e-03	4.251511e-03
873           	7.510565e-04	9.109051e-02	1.000480e-02	5.753456e-03	4.251343e-03
874           	7.511593e-04	9.109984e-02	1.000575e-02	5.754032e-03	4.251714e-03
875           	7.516597e-04	9.108922e-02	1.000628e-02	5.754802e-03	4.251482e-03
876           	7.537304e-04	9.109726e-02	1.001261e-02	5.760037e-03	4.252576e-03
877           	7.537226e-04	9.108657e-02	1.001295e-02	5.760196e-03	4.252751e-03
878           	7.587612e-04	9.109482e-02	1.003752e-02	5.777523e-03	4.260001e-03
879           	7.570638e-04	9.108407e-02	1.003456e-02	5.774343e-03	4.260216e-03
880           	7.539971e-04	9.109530e-02	1.002091e-02	5.764452e-03	4.256458e-03
881           	7.527809e-04	9.108446e-02	1.001699e-02	5.761274e-03	4.255713e-03
882           	7.493640e-04	9.109318e-02	1.000507e-02	5.751900e-03	4.253172e-03
883           	7.490037e-04	9.108269e-02	1.000393e-02	5.750970e-03	4.252963e-03
884           	7.479163e-04	9.109009e-02	9.998953e-03	5.747393e-03	4.251560e-03
885           	7.478648e-04	9.107965e-02	9.997449e-03	5.746589e-03	4.250860e-03
886           	7.501258e-04	9.108255e-02	9.999720e-03	5.749986e-03	4.249734e-03
887           	7.498900e-04	9.107216e-02	1.000347e-02	5.751623e-03	4.251843e-03
888           	7.516244e-04	9.108336e-02	1.000743e-02	5.755341e-03	4.252092e-03
889           	7.528259e-04	9.107347e-02	1.001180e-02	5.758728e-03	4.253076e-03
890           	7.525884e-04	9.108325e-02	1.001324e-02	5.759211e-03	4.254034e-03
891           	7.542221e-04	9.107288e-02	1.002072e-02	5.764581e-03	4.256137e-03
892           	7.538263e-04	9.108260e-02	1.002112e-02	5.764384e-03	4.256732e-03
893           	7.539837e-04	9.106844e-02	1.001774e-02	5.762851e-03	4.254884e-03
894           	7.534392e-04	9.107744e-02	1.001617e-02	5.761523e-03	4.254644e-03
895           	7.534728e-04	9.106633e-02	1.001477e-02	5.760859e-03	4.253913e-03
896           	7.528590e-04	9.107526e-02	1.001361e-02	5.759663e-03	4.253945e-03
897           	7.523687e-04	9.106235e-02	1.001156e-02	5.758151e-03	4.253414e-03
898           	7.518727e-04	9.107215e-02	1.001150e-02	5.757621e-03	4.253876e-03
899           	7.524209e-04	9.106159e-02	1.001142e-02	5.758130e-03	4.253289e-03
900           	7.522159e-04	9.107124e-02	1.001201e-02	5.758222e-03	4.253790e-03
901           	7.513999e-04	9.105866e-02	1.001227e-02	5.757533e-03	4.254733e-03
902           	7.508502e-04	9.106801e-02	1.001216e-02	5.756931e-03	4.255231e-03
903           	7.516504e-04	9.105683e-02	1.001338e-02	5.758341e-03	4.255040e-03
904           	7.525207e-04	9.106569e-02	1.001507e-02	5.760056e-03	4.255015e-03
905           	7.528272e-04	9.105494e-02	1.001402e-02	5.759838e-03	4.254184e-03
906           	7.537484e-04	9.106350e-02	1.001532e-02	5.761411e-03	4.253914e-03
907           	7.539809e-04	9.105255e-02	1.001482e-02	5.761389e-03	4.253427e-03
908           	7.549771e-04	9.105988e-02	1.001785e-02	5.763901e-03	4.253946e-03
909           	7.549170e-04	9.104915e-02	1.001795e-02	5.763894e-03	4.254060e-03
910           	7.546142e-04	9.105855e-02	1.001928e-02	5.764255e-03	4.255026e-03
911           	7.533974e-04	9.104625e-02	1.001989e-02	5.763344e-03	4.256549e-03
912           	7.533254e-04	9.105526e-02	1.002127e-02	5.763960e-03	4.257310e-03
913           	7.532574e-04	9.104458e-02	1.002053e-02	5.763524e-03	4.257009e-03
914           	7.565453e-04	9.105187e-02	1.002843e-02	5.770762e-03	4.257672e-03
915           	7.563368e-04	9.104092e-02	1.002885e-02	5.770762e-03	4.258088e-03
916           	7.557243e-04	9.105049e-02	1.002858e-02	5.770016e-03	4.258567e-03
917           	7.546864e-04	9.104185e-02	1.002956e-02	5.769466e-03	4.260093e-03
918           	7.541850e-04	9.105149e-02	1.002799e-02	5.768182e-03	4.259812e-03
919           	7.537916e-04	9.104046e-02	1.002530e-02	5.766443e-03	4.258859e-03
920           	7.535814e-04	9.104718e-02	1.001964e-02	5.763400e-03	4.256237e-03
921           	7.536404e-04	9.103651e-02	1.001948e-02	5.763381e-03	4.256100e-03
922           	7.530403e-04	9.104589e-02	1.001981e-02	5.762947e-03	4.256867e-03
923           	7.521657e-04	9.103470e-02	1.001850e-02	5.761413e-03	4.257082e-03
924           	7.513675e-04	9.104255e-02	1.001902e-02	5.760875e-03	4.258140e-03
925           	7.509956e-04	9.103101e-02	1.001844e-02	5.760215e-03	4.258224e-03
926           	7.509255e-04	9.103997e-02	1.001935e-02	5.760602e-03	4.258751e-03
927           	7.524976e-04	9.102428e-02	1.002541e-02	5.765202e-03	4.260207e-03
928           	7.525552e-04	9.103392e-02	1.002596e-02	5.765533e-03	4.260423e-03
929           	7.551084e-04	9.102365e-02	1.002863e-02	5.769425e-03	4.259209e-03
930           	7.558215e-04	9.103371e-02	1.002914e-02	5.770393e-03	4.258750e-03
931           	7.563254e-04	9.102350e-02	1.002912e-02	5.770887e-03	4.258236e-03
932           	7.578814e-04	9.103461e-02	1.003118e-02	5.773470e-03	4.257707e-03
933           	7.575747e-04	9.102426e-02	1.003131e-02	5.773230e-03	4.258081e-03
934           	7.538281e-04	9.103441e-02	1.004153e-02	5.774592e-03	4.266936e-03
935           	7.514177e-04	9.102183e-02	1.003995e-02	5.771395e-03	4.268560e-03
936           	7.511285e-04	9.103120e-02	1.003762e-02	5.769936e-03	4.267679e-03
937           	7.519093e-04	9.101948e-02	1.003393e-02	5.768874e-03	4.265055e-03
938           	7.542942e-04	9.102360e-02	1.002234e-02	5.765465e-03	4.256876e-03
939           	7.547708e-04	9.101305e-02	1.002144e-02	5.765493e-03	4.255951e-03
940           	7.541944e-04	9.102200e-02	1.002110e-02	5.764745e-03	4.256356e-03
941           	7.538169e-04	9.101169e-02	1.002013e-02	5.763880e-03	4.256246e-03
942           	7.527233e-04	9.102121e-02	1.002076e-02	5.763102e-03	4.257655e-03
943           	7.479445e-04	9.100990e-02	1.002774e-02	5.761814e-03	4.265925e-03
944           	7.478561e-04	9.101896e-02	1.002949e-02	5.762601e-03	4.266888e-03
945           	7.515853e-04	9.100788e-02	1.003585e-02	5.769508e-03	4.266338e-03
946           	7.521389e-04	9.101760e-02	1.003661e-02	5.770442e-03	4.266164e-03
947           	7.565928e-04	9.100593e-02	1.003826e-02	5.775725e-03	4.262539e-03
948           	7.563504e-04	9.101569e-02	1.003795e-02	5.775327e-03	4.262626e-03
949           	7.555416e-04	9.100417e-02	1.003451e-02	5.772798e-03	4.261715e-03
950           	7.547976e-04	9.101365e-02	1.003409e-02	5.771841e-03	4.262246e-03
951           	7.506957e-04	9.099977e-02	1.003056e-02	5.765977e-03	4.264586e-03
952           	7.507266e-04	9.100841e-02	1.002972e-02	5.765587e-03	4.264134e-03
953           	7.514914e-04	9.099814e-02	1.003051e-02	5.766749e-03	4.263766e-03
954           	7.537839e-04	9.100840e-02	1.003573e-02	5.771651e-03	4.264083e-03
955           	7.537097e-04	9.099805e-02	1.003519e-02	5.771304e-03	4.263885e-03
956           	7.531239e-04	9.100753e-02	1.003585e-02	5.771048e-03	4.264800e-03
957           	7.511671e-04	9.099580e-02	1.003377e-02	5.768052e-03	4.265718e-03
958           	7.507209e-04	9.100521e-02	1.003370e-02	5.767569e-03	4.266128e-03
959           	7.499304e-04	9.099291e-02	1.003169e-02	5.765777e-03	4.265917e-03
960           	7.504827e-04	9.100126e-02	1.003292e-02	5.766941e-03	4.265975e-03
961           	7.508240e-04	9.099038e-02	1.003276e-02	5.767203e-03	4.265555e-03
962           	7.528744e-04	9.099751e-02	1.003525e-02	5.770498e-03	4.264749e-03
963           	7.528430e-04	9.098677e-02	1.003444e-02	5.770065e-03	4.264379e-03
964           	7.525308e-04	9.099618e-02	1.003453e-02	5.769796e-03	4.264735e-03
965           	7.521588e-04	9.098544e-02	1.003272e-02	5.768521e-03	4.264203e-03
966           	7.515361e-04	9.099420e-02	1.003274e-02	5.767908e-03	4.264835e-03
967           	7.512159e-04	9.098335e-02	1.003206e-02	5.767244e-03	4.264812e-03
968           	7.509063e-04	9.099087e-02	1.003482e-02	5.768317e-03	4.266504e-03
969           	7.508884e-04	9.098013e-02	1.003458e-02	5.768176e-03	4.266399e-03
970           	7.509415e-04	9.098941e-02	1.003592e-02	5.768900e-03	4.267017e-03
971           	7.517616e-04	9.097578e-02	1.004086e-02	5.772194e-03	4.268671e-03
972           	7.527968e-04	9.098540e-02	1.004184e-02	5.773716e-03	4.268122e-03
973           	7.534106e-04	9.097537e-02	1.004254e-02	5.774681e-03	4.267859e-03
974           	7.560316e-04	9.098900e-02	1.004323e-02	5.777648e-03	4.265585e-03
975           	7.550803e-04	9.097751e-02	1.004200e-02	5.776080e-03	4.265919e-03
976           	7.498491e-04	9.098455e-02	1.003787e-02	5.768784e-03	4.269085e-03
977           	7.490994e-04	9.097405e-02	1.003588e-02	5.767040e-03	4.268841e-03
978           	7.483123e-04	9.098339e-02	1.003562e-02	5.766121e-03	4.269497e-03
979           	7.472144e-04	9.097091e-02	1.003364e-02	5.764035e-03	4.269606e-03
980           	7.471616e-04	9.097990e-02	1.003423e-02	5.764275e-03	4.269952e-03
981           	7.475187e-04	9.096820e-02	1.003254e-02	5.763786e-03	4.268749e-03
982           	7.523040e-04	9.097070e-02	1.002591e-02	5.765260e-03	4.260652e-03
983           	7.523408e-04	9.096019e-02	1.002572e-02	5.765199e-03	4.260517e-03
984           	7.510902e-04	9.097020e-02	1.002725e-02	5.764713e-03	4.262533e-03
985           	7.499660e-04	9.096462e-02	1.004151e-02	5.770720e-03	4.270788e-03
986           	7.496788e-04	9.097425e-02	1.004031e-02	5.769836e-03	4.270478e-03
987           	7.502106e-04	9.096347e-02	1.003856e-02	5.769493e-03	4.269072e-03
988           	7.523631e-04	9.097221e-02	1.004120e-02	5.772963e-03	4.268237e-03
989           	7.523442e-04	9.096154e-02	1.004202e-02	5.773354e-03	4.268665e-03
990           	7.521103e-04	9.096631e-02	1.003996e-02	5.772089e-03	4.267869e-03
991           	7.521603e-04	9.095589e-02	1.003933e-02	5.771824e-03	4.267503e-03
992           	7.506766e-04	9.096528e-02	1.003417e-02	5.767762e-03	4.266408e-03
993           	7.504721e-04	9.095487e-02	1.003242e-02	5.766682e-03	4.265738e-03
994           	7.492842e-04	9.096436e-02	1.003131e-02	5.764941e-03	4.266372e-03
995           	7.473655e-04	9.095254e-02	1.002964e-02	5.762187e-03	4.267456e-03
996           	7.470529e-04	9.096081e-02	1.003062e-02	5.762365e-03	4.268259e-03
997           	7.472423e-04	9.095018e-02	1.003027e-02	5.762378e-03	4.267893e-03
998           	7.488689e-04	9.095812e-02	1.003259e-02	5.765165e-03	4.267427e-03
999           	7.490162e-04	9.094778e-02	1.003158e-02	5.764808e-03	4.266775e-03
1000          	7.510017e-04	9.095556e-02	1.003226e-02	5.767130e-03	4.265127e-03
1001          	7.507539e-04	9.094502e-02	1.003164e-02	5.766574e-03	4.265066e-03
1002          	7.503473e-04	9.095453e-02	1.003234e-02	5.766518e-03	4.265824e-03
1003          	7.494641e-04	9.094299e-02	1.003335e-02	5.766140e-03	4.267212e-03
1004          	7.494820e-04	9.095236e-02	1.003366e-02	5.766314e-03	4.267350e-03
1005          	7.504544e-04	9.094139e-02	1.003464e-02	5.767772e-03	4.266863e-03
1006          	7.519171e-04	9.094965e-02	1.003645e-02	5.770141e-03	4.266307e-03
1007          	7.513343e-04	9.093723e-02	1.004029e-02	5.771481e-03	4.268812e-03
1008          	7.507900e-04	9.094686e-02	1.003893e-02	5.770254e-03	4.268674e-03
1009          	7.509402e-04	9.093644e-02	1.003646e-02	5.769169e-03	4.267288e-03
1010          	7.511298e-04	9.094692e-02	1.003463e-02	5.768447e-03	4.266187e-03
1011          	7.513542e-04	9.093667e-02	1.003449e-02	5.768598e-03	4.265890e-03
1012          	7.505864e-04	9.094602e-02	1.003400e-02	5.767588e-03	4.266415e-03
1013          	7.494719e-04	9.093489e-02	1.003154e-02	5.765240e-03	4.266296e-03
1014          	7.487552e-04	9.094374e-02	1.003090e-02	5.764207e-03	4.266697e-03
1015          	7.481328e-04	9.093210e-02	1.002910e-02	5.762683e-03	4.266418e-03
1016          	7.479991e-04	9.094030e-02	1.002891e-02	5.762454e-03	4.266456e-03
1017          	7.478469e-04	9.092868e-02	1.002747e-02	5.761582e-03	4.265888e-03
1018          	7.479790e-04	9.093681e-02	1.002711e-02	5.761533e-03	4.265575e-03
1019          	7.479667e-04	9.092485e-02	1.002522e-02	5.760579e-03	4.264645e-03
1020          	7.483474e-04	9.093316e-02	1.002506e-02	5.760877e-03	4.264182e-03
1021          	7.485066e-04	9.092185e-02	1.002392e-02	5.760465e-03	4.263452e-03
1022          	7.485873e-04	9.093116e-02	1.002466e-02	5.760917e-03	4.263742e-03
1023          	7.488768e-04	9.092004e-02	1.002429e-02	5.761021e-03	4.263267e-03
1024          	7.490581e-04	9.092937e-02	1.002530e-02	5.761711e-03	4.263594e-03
1025          	7.497664e-04	9.091808e-02	1.002555e-02	5.762542e-03	4.263009e-03
1026          	7.508117e-04	9.092714e-02	1.002758e-02	5.764601e-03	4.262978e-03
1027          	7.511428e-04	9.091652e-02	1.002741e-02	5.764850e-03	4.262564e-03
1028          	7.517554e-04	9.092572e-02	1.002976e-02	5.766637e-03	4.263126e-03
1029          	7.518291e-04	9.091508e-02	1.002972e-02	5.766687e-03	4.263029e-03
1030          	7.557890e-04	9.092453e-02	1.004723e-02	5.779406e-03	4.267828e-03
1031          	7.529738e-04	9.091162e-02	1.005011e-02	5.778029e-03	4.272081e-03
1032          	7.532355e-04	9.092211e-02	1.003984e-02	5.773158e-03	4.266687e-03
1033          	7.514342e-04	9.091188e-02	1.003173e-02	5.767298e-03	4.264429e-03
1034          	7.507590e-04	9.092158e-02	1.003073e-02	5.766125e-03	4.264607e-03
1035          	7.492579e-04	9.091016e-02	1.002553e-02	5.762024e-03	4.263508e-03
1036          	7.477173e-04	9.091779e-02	1.001865e-02	5.757042e-03	4.261608e-03
1037          	7.475349e-04	9.090717e-02	1.001722e-02	5.756144e-03	4.261074e-03
1038          	7.483687e-04	9.091402e-02	1.001690e-02	5.756820e-03	4.260083e-03
1039          	7.479909e-04	9.090326e-02	1.001945e-02	5.757715e-03	4.261733e-03
1040          	7.490821e-04	9.091337e-02	1.002055e-02	5.759358e-03	4.261194e-03
1041          	7.496640e-04	9.090297e-02	1.002180e-02	5.760565e-03	4.261237e-03
1042          	7.510520e-04	9.091203e-02	1.002677e-02	5.764437e-03	4.262333e-03
1043          	7.511483e-04	9.090078e-02	1.002850e-02	5.765396e-03	4.263100e-03
1044          	7.512113e-04	9.091036e-02	1.002944e-02	5.765932e-03	4.263509e-03
1045          	7.532150e-04	9.089699e-02	1.003459e-02	5.770510e-03	4.264080e-03
1046          	7.545996e-04	9.090549e-02	1.003384e-02	5.771518e-03	4.262318e-03
1047          	7.536126e-04	9.089497e-02	1.003283e-02	5.770026e-03	4.262801e-03
1048          	7.530196e-04	9.090471e-02	1.003289e-02	5.769463e-03	4.263424e-03
1049          	7.521522e-04	9.089442e-02	1.002996e-02	5.767133e-03	4.262829e-03
1050          	7.511429e-04	9.090413e-02	1.002743e-02	5.764857e-03	4.262571e-03
1051          	7.488727e-04	9.089287e-02	1.002080e-02	5.759271e-03	4.261525e-03
1052          	7.487161e-04	9.090243e-02	1.002120e-02	5.759316e-03	4.261884e-03
1053          	7.486300e-04	9.089050e-02	1.001965e-02	5.758454e-03	4.261194e-03
1054          	7.490320e-04	9.089960e-02	1.002018e-02	5.759121e-03	4.261057e-03
1055          	7.491704e-04	9.088893e-02	1.001894e-02	5.758638e-03	4.260297e-03
