# y+ ()       
# Time        	patch         	min           	max           	average       
2500          	wall-l2	4.072726e+01	4.594211e+01	4.490477e+01
2500          	wall-h2	4.252451e+01	4.687803e+01	4.598867e+01
2500          	airfoil-h2	1.452405e-01	3.034816e-01	2.387603e-01
2500          	wall-h1	4.512760e+01	4.638269e+01	4.581886e+01
2500          	airfoil-h1	2.428529e-01	3.501376e-01	3.176992e-01
2550          	airfoil-l1	2.566568e-01	3.521837e-01	3.173317e-01
2550          	wall-l1	4.445560e+01	4.561097e+01	4.509588e+01
2550          	airfoil-l2	1.454528e-01	3.051432e-01	2.385254e-01
2550          	wall-l2	4.072564e+01	4.594703e+01	4.490854e+01
2550          	wall-h2	4.252081e+01	4.688172e+01	4.599131e+01
2550          	airfoil-h2	1.452093e-01	3.034808e-01	2.387549e-01
2550          	wall-h1	4.513359e+01	4.638730e+01	4.582376e+01
2550          	airfoil-h1	2.428525e-01	3.501371e-01	3.176984e-01
2600          	airfoil-l1	2.566565e-01	3.521832e-01	3.173311e-01
2600          	wall-l1	4.446087e+01	4.561603e+01	4.510094e+01
2600          	airfoil-l2	1.454225e-01	3.051425e-01	2.385201e-01
2600          	wall-l2	4.072660e+01	4.595212e+01	4.491302e+01
2600          	wall-h2	4.252075e+01	4.688627e+01	4.599525e+01
2600          	airfoil-h2	1.451789e-01	3.034800e-01	2.387496e-01
2600          	wall-h1	4.513858e+01	4.639219e+01	4.582855e+01
2600          	airfoil-h1	2.428520e-01	3.501367e-01	3.176978e-01
2650          	airfoil-l1	2.566560e-01	3.521828e-01	3.173305e-01
2650          	wall-l1	4.446529e+01	4.561935e+01	4.510599e+01
2650          	airfoil-l2	1.453929e-01	3.051417e-01	2.385150e-01
2650          	wall-l2	4.072642e+01	4.595623e+01	4.491634e+01
2650          	wall-h2	4.252080e+01	4.689007e+01	4.599843e+01
2650          	airfoil-h2	1.451494e-01	3.034792e-01	2.387444e-01
2650          	wall-h1	4.514344e+01	4.639525e+01	4.583359e+01
2650          	airfoil-h1	2.428519e-01	3.501364e-01	3.176973e-01
2700          	airfoil-l1	2.566558e-01	3.521823e-01	3.173299e-01
2700          	wall-l1	4.447143e+01	4.562398e+01	4.511111e+01
2700          	airfoil-l2	1.453641e-01	3.051409e-01	2.385099e-01
2700          	wall-l2	4.072593e+01	4.595867e+01	4.491869e+01
2700          	wall-h2	4.251910e+01	4.689193e+01	4.600026e+01
2700          	airfoil-h2	1.451207e-01	3.034783e-01	2.387393e-01
2700          	wall-h1	4.514913e+01	4.639947e+01	4.583837e+01
2700          	airfoil-h1	2.428516e-01	3.501356e-01	3.176967e-01
2750          	airfoil-l1	2.566554e-01	3.521819e-01	3.173293e-01
2750          	wall-l1	4.447654e+01	4.563136e+01	4.511659e+01
2750          	airfoil-l2	1.453365e-01	3.051401e-01	2.385050e-01
2750          	wall-l2	4.072483e+01	4.596465e+01	4.492369e+01
2750          	wall-h2	4.251602e+01	4.689659e+01	4.600401e+01
2750          	airfoil-h2	1.450930e-01	3.034776e-01	2.387344e-01
2750          	wall-h1	4.515365e+01	4.640555e+01	4.584324e+01
2750          	airfoil-h1	2.428512e-01	3.501350e-01	3.176961e-01
2800          	airfoil-l1	2.566554e-01	3.521815e-01	3.173288e-01
2800          	wall-l1	4.448289e+01	4.563645e+01	4.512212e+01
2800          	airfoil-l2	1.453092e-01	3.051392e-01	2.385002e-01
2800          	wall-l2	4.072627e+01	4.596918e+01	4.492786e+01
2800          	wall-h2	4.251547e+01	4.690001e+01	4.600713e+01
2800          	airfoil-h2	1.450657e-01	3.034768e-01	2.387296e-01
2800          	wall-h1	4.515906e+01	4.641021e+01	4.584772e+01
2800          	airfoil-h1	2.428506e-01	3.501346e-01	3.176955e-01
2850          	airfoil-l1	2.566551e-01	3.521810e-01	3.173282e-01
2850          	wall-l1	4.448831e+01	4.563958e+01	4.512723e+01
2850          	airfoil-l2	1.452829e-01	3.051384e-01	2.384955e-01
2850          	wall-l2	4.072493e+01	4.597234e+01	4.493020e+01
2850          	wall-h2	4.251281e+01	4.690254e+01	4.600887e+01
2850          	airfoil-h2	1.450394e-01	3.034761e-01	2.387250e-01
2850          	wall-h1	4.516338e+01	4.641311e+01	4.585244e+01
2850          	airfoil-h1	2.428503e-01	3.501343e-01	3.176949e-01
2900          	airfoil-l1	2.566548e-01	3.521807e-01	3.173276e-01
2900          	wall-l1	4.449349e+01	4.564468e+01	4.513198e+01
2900          	airfoil-l2	1.452573e-01	3.051378e-01	2.384909e-01
2900          	wall-l2	4.072527e+01	4.597562e+01	4.493340e+01
2900          	wall-h2	4.251280e+01	4.690536e+01	4.601183e+01
2900          	airfoil-h2	1.450137e-01	3.034753e-01	2.387203e-01
2900          	wall-h1	4.516896e+01	4.641811e+01	4.585707e+01
2900          	airfoil-h1	2.428499e-01	3.501336e-01	3.176944e-01
2950          	airfoil-l1	2.566541e-01	3.521801e-01	3.173270e-01
2950          	wall-l1	4.449826e+01	4.564963e+01	4.513712e+01
2950          	airfoil-l2	1.452324e-01	3.051369e-01	2.384864e-01
2950          	wall-l2	4.072281e+01	4.598031e+01	4.493683e+01
2950          	wall-h2	4.250960e+01	4.690957e+01	4.601494e+01
2950          	airfoil-h2	1.449888e-01	3.034745e-01	2.387158e-01
2950          	wall-h1	4.517336e+01	4.642280e+01	4.586191e+01
2950          	airfoil-h1	2.428500e-01	3.501335e-01	3.176938e-01
3000          	airfoil-l1	2.566541e-01	3.521797e-01	3.173265e-01
3000          	wall-l1	4.450372e+01	4.565476e+01	4.514267e+01
3000          	airfoil-l2	1.452082e-01	3.051362e-01	2.384820e-01
3000          	wall-l2	4.072452e+01	4.598444e+01	4.494094e+01
3000          	wall-h2	4.250954e+01	4.691275e+01	4.601794e+01
3000          	airfoil-h2	1.449646e-01	3.034738e-01	2.387114e-01
3000          	wall-h1	4.517885e+01	4.642727e+01	4.586673e+01
3000          	airfoil-h1	2.428494e-01	3.501327e-01	3.176933e-01
