"p","U:0","U:1","U:2","Cp","Points:0","Points:1","Points:2"
99606.8,0,0,0,-0.30176,0.3529,0.0588218,0.01
99609.9,0,0,0,-0.29938,0.357476,0.058723,0
99609.9,0,0,0,-0.29938,0.357476,0.058723,0.01
99613,0,0,0,-0.297,0.362042,0.0586174,0
99613,0,0,0,-0.297,0.362042,0.0586174,0.01
99616,0,0,0,-0.294626,0.366595,0.058505,0
99616,0,0,0,-0.294626,0.366595,0.058505,0.01
99619.1,0,0,0,-0.292282,0.371137,0.058386,0
99619.1,0,0,0,-0.292282,0.371137,0.058386,0.01
99622.1,0,0,0,-0.289944,0.375668,0.0582606,0
99622.1,0,0,0,-0.289944,0.375668,0.0582606,0.01
99625.2,0,0,0,-0.2876,0.380187,0.0581289,0
99625.2,0,0,0,-0.2876,0.380187,0.0581289,0.01
99628.2,0,0,0,-0.285298,0.384695,0.0579911,0
99628.2,0,0,0,-0.285298,0.384695,0.0579911,0.01
99631.2,0,0,0,-0.28296,0.389191,0.0578472,0
99631.2,0,0,0,-0.28296,0.389191,0.0578472,0.01
99634.3,0,0,0,-0.280622,0.393676,0.0576974,0
99634.3,0,0,0,-0.280622,0.393676,0.0576974,0.01
99637.3,0,0,0,-0.27832,0.39815,0.0575418,0
99637.3,0,0,0,-0.27832,0.39815,0.0575418,0.01
99640.3,0,0,0,-0.276018,0.402612,0.0573806,0
99640.3,0,0,0,-0.276018,0.402612,0.0573806,0.01
99643.3,0,0,0,-0.273716,0.407063,0.0572139,0
99643.3,0,0,0,-0.273716,0.407063,0.0572139,0.01
99646.3,0,0,0,-0.271414,0.411503,0.0570417,0
99646.3,0,0,0,-0.271414,0.411503,0.0570417,0.01
99649.3,0,0,0,-0.269111,0.415931,0.0568643,0
99649.3,0,0,0,-0.269111,0.415931,0.0568643,0.01
99652.2,0,0,0,-0.266845,0.420348,0.0566816,0
99652.2,0,0,0,-0.266845,0.420348,0.0566816,0.01
99655.2,0,0,0,-0.264579,0.424754,0.0564939,0
99655.2,0,0,0,-0.264579,0.424754,0.0564939,0.01
99658.2,0,0,0,-0.262277,0.429149,0.0563012,0
99658.2,0,0,0,-0.262277,0.429149,0.0563012,0.01
99661.1,0,0,0,-0.260017,0.433532,0.0561037,0
99661.1,0,0,0,-0.260017,0.433532,0.0561037,0.01
99664.1,0,0,0,-0.257751,0.437904,0.0559013,0
99664.1,0,0,0,-0.257751,0.437904,0.0559013,0.01
99667,0,0,0,-0.255491,0.442266,0.0556943,0
99667,0,0,0,-0.255491,0.442266,0.0556943,0.01
99670,0,0,0,-0.253261,0.446616,0.0554827,0
99670,0,0,0,-0.253261,0.446616,0.0554827,0.01
99672.9,0,0,0,-0.251001,0.450955,0.0552666,0
99672.9,0,0,0,-0.251001,0.450955,0.0552666,0.01
99675.9,0,0,0,-0.248735,0.455283,0.0550461,0
99675.9,0,0,0,-0.248735,0.455283,0.0550461,0.01
99678.8,0,0,0,-0.246475,0.4596,0.0548212,0
99678.8,0,0,0,-0.246475,0.4596,0.0548212,0.01
99681.8,0,0,0,-0.244209,0.463906,0.0545922,0
99681.8,0,0,0,-0.244209,0.463906,0.0545922,0.01
99684.6,0,0,0,-0.241985,0.468201,0.054359,0
99684.6,0,0,0,-0.241985,0.468201,0.054359,0.01
99687.5,0,0,0,-0.23976,0.472485,0.0541217,0
99687.5,0,0,0,-0.23976,0.472485,0.0541217,0.01
99690.5,0,0,0,-0.23753,0.476758,0.0538805,0
99690.5,0,0,0,-0.23753,0.476758,0.0538805,0.01
99693.4,0,0,0,-0.23527,0.48102,0.0536353,0
99693.4,0,0,0,-0.23527,0.48102,0.0536353,0.01
99696.4,0,0,0,-0.233004,0.485271,0.0533863,0
99696.4,0,0,0,-0.233004,0.485271,0.0533863,0.01
99699.2,0,0,0,-0.23078,0.489512,0.0531336,0
99699.2,0,0,0,-0.23078,0.489512,0.0531336,0.01
99702.1,0,0,0,-0.228556,0.493742,0.0528772,0
99702.1,0,0,0,-0.228556,0.493742,0.0528772,0.01
99705,0,0,0,-0.226332,0.497961,0.0526172,0
99705,0,0,0,-0.226332,0.497961,0.0526172,0.01
99708,0,0,0,-0.224102,0.502169,0.0523536,0
99708,0,0,0,-0.224102,0.502169,0.0523536,0.01
99710.9,0,0,0,-0.221878,0.506366,0.0520866,0
99710.9,0,0,0,-0.221878,0.506366,0.0520866,0.01
99713.8,0,0,0,-0.219653,0.510553,0.0518162,0
99713.8,0,0,0,-0.219653,0.510553,0.0518162,0.01
99716.6,0,0,0,-0.217429,0.514729,0.0515425,0
99716.6,0,0,0,-0.217429,0.514729,0.0515425,0.01
99719.5,0,0,0,-0.215205,0.518894,0.0512654,0
99719.5,0,0,0,-0.215205,0.518894,0.0512654,0.01
99722.5,0,0,0,-0.212975,0.523049,0.0509852,0
99722.5,0,0,0,-0.212975,0.523049,0.0509852,0.01
99725.4,0,0,0,-0.210751,0.527193,0.0507019,0
99725.4,0,0,0,-0.210751,0.527193,0.0507019,0.01
99728.2,0,0,0,-0.208563,0.531327,0.0504154,0
99728.2,0,0,0,-0.208563,0.531327,0.0504154,0.01
99731,0,0,0,-0.206381,0.53545,0.050126,0
99731,0,0,0,-0.206381,0.53545,0.050126,0.01
99734,0,0,0,-0.204151,0.539563,0.0498336,0
99734,0,0,0,-0.204151,0.539563,0.0498336,0.01
99736.9,0,0,0,-0.201927,0.543665,0.0495383,0
99736.9,0,0,0,-0.201927,0.543665,0.0495383,0.01
99739.8,0,0,0,-0.199702,0.547756,0.0492402,0
99739.8,0,0,0,-0.199702,0.547756,0.0492402,0.01
99742.6,0,0,0,-0.197478,0.551837,0.0489392,0
99742.6,0,0,0,-0.197478,0.551837,0.0489392,0.01
99745.5,0,0,0,-0.19529,0.555908,0.0486356,0
99745.5,0,0,0,-0.19529,0.555908,0.0486356,0.01
99748.4,0,0,0,-0.193066,0.559968,0.0483293,0
99748.4,0,0,0,-0.193066,0.559968,0.0483293,0.01
99751.4,0,0,0,-0.1908,0.564018,0.0480203,0
99751.4,0,0,0,-0.1908,0.564018,0.0480203,0.01
99754.2,0,0,0,-0.188612,0.568058,0.0477088,0
99754.2,0,0,0,-0.188612,0.568058,0.0477088,0.01
99757,0,0,0,-0.18643,0.572087,0.0473948,0
99757,0,0,0,-0.18643,0.572087,0.0473948,0.01
99760,0,0,0,-0.1842,0.576106,0.0470783,0
99760,0,0,0,-0.1842,0.576106,0.0470783,0.01
99762.9,0,0,0,-0.181975,0.580115,0.0467594,0
99762.9,0,0,0,-0.181975,0.580115,0.0467594,0.01
99765.8,0,0,0,-0.179751,0.584114,0.0464382,0
99765.8,0,0,0,-0.179751,0.584114,0.0464382,0.01
99768.6,0,0,0,-0.177527,0.588102,0.0461146,0
99768.6,0,0,0,-0.177527,0.588102,0.0461146,0.01
99771.5,0,0,0,-0.175303,0.59208,0.0457887,0
99771.5,0,0,0,-0.175303,0.59208,0.0457887,0.01
99774.5,0,0,0,-0.173073,0.596048,0.0454607,0
99774.5,0,0,0,-0.173073,0.596048,0.0454607,0.01
99777.4,0,0,0,-0.170849,0.600006,0.0451305,0
99777.4,0,0,0,-0.170849,0.600006,0.0451305,0.01
99780.2,0,0,0,-0.168625,0.603954,0.0447981,0
99780.2,0,0,0,-0.168625,0.603954,0.0447981,0.01
99783.1,0,0,0,-0.166437,0.607892,0.0444637,0
99783.1,0,0,0,-0.166437,0.607892,0.0444637,0.01
99786,0,0,0,-0.164213,0.611819,0.0441272,0
99786,0,0,0,-0.164213,0.611819,0.0441272,0.01
99789,0,0,0,-0.161946,0.615737,0.0437887,0
99789,0,0,0,-0.161946,0.615737,0.0437887,0.01
99791.9,0,0,0,-0.159722,0.619645,0.0434483,0
99791.9,0,0,0,-0.159722,0.619645,0.0434483,0.01
99794.8,0,0,0,-0.157498,0.623542,0.0431059,0
99794.8,0,0,0,-0.157498,0.623542,0.0431059,0.01
99797.6,0,0,0,-0.155274,0.62743,0.0427617,0
99797.6,0,0,0,-0.155274,0.62743,0.0427617,0.01
99800.5,0,0,0,-0.15305,0.631308,0.0424157,0
99800.5,0,0,0,-0.15305,0.631308,0.0424157,0.01
99803.5,0,0,0,-0.15082,0.635176,0.0420679,0
99803.5,0,0,0,-0.15082,0.635176,0.0420679,0.01
99806.4,0,0,0,-0.148596,0.639034,0.0417184,0
99806.4,0,0,0,-0.148596,0.639034,0.0417184,0.01
99809.3,0,0,0,-0.146336,0.642882,0.0413671,0
99809.3,0,0,0,-0.146336,0.642882,0.0413671,0.01
99812.2,0,0,0,-0.144106,0.646721,0.0410142,0
99812.2,0,0,0,-0.144106,0.646721,0.0410142,0.01
99815.1,0,0,0,-0.141882,0.65055,0.0406596,0
99815.1,0,0,0,-0.141882,0.65055,0.0406596,0.01
99818,0,0,0,-0.139621,0.654369,0.0403035,0
99818,0,0,0,-0.139621,0.654369,0.0403035,0.01
99821,0,0,0,-0.137391,0.658178,0.0399458,0
99821,0,0,0,-0.137391,0.658178,0.0399458,0.01
99823.9,0,0,0,-0.135131,0.661977,0.0395865,0
99823.9,0,0,0,-0.135131,0.661977,0.0395865,0.01
99826.9,0,0,0,-0.132865,0.665767,0.0392258,0
99826.9,0,0,0,-0.132865,0.665767,0.0392258,0.01
99829.8,0,0,0,-0.130605,0.669547,0.0388637,0
99829.8,0,0,0,-0.130605,0.669547,0.0388637,0.01
99832.8,0,0,0,-0.128339,0.673318,0.0385001,0
99832.8,0,0,0,-0.128339,0.673318,0.0385001,0.01
99835.6,0,0,0,-0.126115,0.677079,0.0381352,0
99835.6,0,0,0,-0.126115,0.677079,0.0381352,0.01
99838.6,0,0,0,-0.123849,0.68083,0.0377689,0
99838.6,0,0,0,-0.123849,0.68083,0.0377689,0.01
99841.5,0,0,0,-0.121589,0.684572,0.0374013,0
99841.5,0,0,0,-0.121589,0.684572,0.0374013,0.01
99844.5,0,0,0,-0.119323,0.688304,0.0370324,0
99844.5,0,0,0,-0.119323,0.688304,0.0370324,0.01
99847.5,0,0,0,-0.117021,0.692027,0.0366623,0
99847.5,0,0,0,-0.117021,0.692027,0.0366623,0.01
99850.5,0,0,0,-0.114719,0.69574,0.036291,0
99850.5,0,0,0,-0.114719,0.69574,0.036291,0.01
99853.5,0,0,0,-0.112453,0.699444,0.0359185,0
99853.5,0,0,0,-0.112453,0.699444,0.0359185,0.01
99856.4,0,0,0,-0.110192,0.703138,0.0355448,0
99856.4,0,0,0,-0.110192,0.703138,0.0355448,0.01
99859.4,0,0,0,-0.10789,0.706823,0.0351701,0
99859.4,0,0,0,-0.10789,0.706823,0.0351701,0.01
99862.4,0,0,0,-0.105588,0.710499,0.0347942,0
99862.4,0,0,0,-0.105588,0.710499,0.0347942,0.01
99865.4,0,0,0,-0.103286,0.714165,0.0344173,0
99865.4,0,0,0,-0.103286,0.714165,0.0344173,0.01
99868.4,0,0,0,-0.100984,0.717822,0.0340393,0
99868.4,0,0,0,-0.100984,0.717822,0.0340393,0.01
99871.4,0,0,0,-0.0986822,0.72147,0.0336604,0
99871.4,0,0,0,-0.0986822,0.72147,0.0336604,0.01
99874.4,0,0,0,-0.0963802,0.725108,0.0332805,0
99874.4,0,0,0,-0.0963802,0.725108,0.0332805,0.01
99877.5,0,0,0,-0.0940361,0.728737,0.0328996,0
99877.5,0,0,0,-0.0940361,0.728737,0.0328996,0.01
99880.5,0,0,0,-0.0917341,0.732357,0.0325178,0
99880.5,0,0,0,-0.0917341,0.732357,0.0325178,0.01
99883.5,0,0,0,-0.0893961,0.735967,0.0321351,0
99883.5,0,0,0,-0.0893961,0.735967,0.0321351,0.01
99886.5,0,0,0,-0.0870581,0.739569,0.0317516,0
99886.5,0,0,0,-0.0870581,0.739569,0.0317516,0.01
99889.6,0,0,0,-0.0847141,0.743161,0.0313672,0
99889.6,0,0,0,-0.0847141,0.743161,0.0313672,0.01
99892.7,0,0,0,-0.0823341,0.746745,0.030982,0
99892.7,0,0,0,-0.0823341,0.746745,0.030982,0.01
99895.8,0,0,0,-0.0799961,0.750319,0.030596,0
99895.8,0,0,0,-0.0799961,0.750319,0.030596,0.01
99898.8,0,0,0,-0.0776581,0.753884,0.0302093,0
99898.8,0,0,0,-0.0776581,0.753884,0.0302093,0.01
99901.9,0,0,0,-0.075314,0.75744,0.0298218,0
99901.9,0,0,0,-0.075314,0.75744,0.0298218,0.01
99905,0,0,0,-0.0728981,0.760986,0.0294336,0
99905,0,0,0,-0.0728981,0.760986,0.0294336,0.01
99908.1,0,0,0,-0.0704821,0.764524,0.0290448,0
99908.1,0,0,0,-0.0704821,0.764524,0.0290448,0.01
99911.2,0,0,0,-0.0681022,0.768053,0.0286552,0
99911.2,0,0,0,-0.0681022,0.768053,0.0286552,0.01
99914.4,0,0,0,-0.0657222,0.771573,0.0282651,0
99914.4,0,0,0,-0.0657222,0.771573,0.0282651,0.01
99917.5,0,0,0,-0.0633062,0.775084,0.0278743,0
99917.5,0,0,0,-0.0633062,0.775084,0.0278743,0.01
99920.6,0,0,0,-0.0608903,0.778587,0.0274829,0
99920.6,0,0,0,-0.0608903,0.778587,0.0274829,0.01
99923.8,0,0,0,-0.0584743,0.78208,0.027091,0
99923.8,0,0,0,-0.0584743,0.78208,0.027091,0.01
99927,0,0,0,-0.0560164,0.785564,0.0266984,0
99927,0,0,0,-0.0560164,0.785564,0.0266984,0.01
99930.1,0,0,0,-0.0536005,0.78904,0.0263054,0
99930.1,0,0,0,-0.0536005,0.78904,0.0263054,0.01
99933.4,0,0,0,-0.0511426,0.792506,0.0259119,0
99933.4,0,0,0,-0.0511426,0.792506,0.0259119,0.01
99936.6,0,0,0,-0.0486487,0.795964,0.0255179,0
99936.6,0,0,0,-0.0486487,0.795964,0.0255179,0.01
99939.9,0,0,0,-0.0461548,0.799413,0.0251233,0
99939.9,0,0,0,-0.0461548,0.799413,0.0251233,0.01
99943.1,0,0,0,-0.0436609,0.802854,0.0247284,0
99943.1,0,0,0,-0.0436609,0.802854,0.0247284,0.01
99946.4,0,0,0,-0.041167,0.806285,0.024333,0
99946.4,0,0,0,-0.041167,0.806285,0.024333,0.01
99949.6,0,0,0,-0.0386372,0.809708,0.0239373,0
99949.6,0,0,0,-0.0386372,0.809708,0.0239373,0.01
99953,0,0,0,-0.0361013,0.813123,0.0235411,0
99953,0,0,0,-0.0361013,0.813123,0.0235411,0.01
99956.2,0,0,0,-0.0335715,0.816529,0.0231445,0
99956.2,0,0,0,-0.0335715,0.816529,0.0231445,0.01
99959.6,0,0,0,-0.0309997,0.819925,0.0227477,0
99959.6,0,0,0,-0.0309997,0.819925,0.0227477,0.01
99963,0,0,0,-0.0284279,0.823314,0.0223505,0
99963,0,0,0,-0.0284279,0.823314,0.0223505,0.01
99966.4,0,0,0,-0.0258201,0.826693,0.0219529,0
99966.4,0,0,0,-0.0258201,0.826693,0.0219529,0.01
99969.8,0,0,0,-0.0232123,0.830065,0.0215551,0
99969.8,0,0,0,-0.0232123,0.830065,0.0215551,0.01
99973.1,0,0,0,-0.0206045,0.833428,0.0211569,0
99973.1,0,0,0,-0.0206045,0.833428,0.0211569,0.01
99976.6,0,0,0,-0.0179188,0.836782,0.0207586,0
99976.6,0,0,0,-0.0179188,0.836782,0.0207586,0.01
99980.1,0,0,0,-0.015269,0.840128,0.0203599,0
99980.1,0,0,0,-0.015269,0.840128,0.0203599,0.01
99983.5,0,0,0,-0.0126253,0.843465,0.0199611,0
99983.5,0,0,0,-0.0126253,0.843465,0.0199611,0.01
99987.1,0,0,0,-0.00989759,0.846793,0.019562,0
99987.1,0,0,0,-0.00989759,0.846793,0.019562,0.01
99990.6,0,0,0,-0.00717591,0.850114,0.0191627,0
99990.6,0,0,0,-0.00717591,0.850114,0.0191627,0.01
99994.2,0,0,0,-0.00444822,0.853426,0.0187633,0
99994.2,0,0,0,-0.00444822,0.853426,0.0187633,0.01
99997.9,0,0,0,-0.0016486,0.856729,0.0183637,0
99997.9,0,0,0,-0.0016486,0.856729,0.0183637,0.01
100001,0,0,0,0.00103712,0.860024,0.0179639,0
100001,0,0,0,0.00103712,0.860024,0.0179639,0.01
100005,0,0,0,0.00383674,0.863311,0.0175639,0
100005,0,0,0,0.00383674,0.863311,0.0175639,0.01
100009,0,0,0,0.00690614,0.86659,0.0171639,0
100009,0,0,0,0.00690614,0.86659,0.0171639,0.01
100013,0,0,0,0.00997553,0.86986,0.0167637,0
100013,0,0,0,0.00997553,0.86986,0.0167637,0.01
100016,0,0,0,0.0126612,0.873122,0.0163635,0
100016,0,0,0,0.0126612,0.873122,0.0163635,0.01
100020,0,0,0,0.015347,0.876376,0.0159631,0
100020,0,0,0,0.015347,0.876376,0.0159631,0.01
100024,0,0,0,0.0184164,0.879621,0.0155627,0
100024,0,0,0,0.0184164,0.879621,0.0155627,0.01
100028,0,0,0,0.0214858,0.882859,0.0151622,0
100028,0,0,0,0.0214858,0.882859,0.0151622,0.01
100032,0,0,0,0.0245551,0.886087,0.0147617,0
100032,0,0,0,0.0245551,0.886087,0.0147617,0.01
100036,0,0,0,0.0276245,0.889309,0.0143611,0
100036,0,0,0,0.0276245,0.889309,0.0143611,0.01
100040,0,0,0,0.0306939,0.892522,0.0139605,0
100040,0,0,0,0.0306939,0.892522,0.0139605,0.01
100044,0,0,0,0.0337633,0.895726,0.01356,0
100044,0,0,0,0.0337633,0.895726,0.01356,0.01
100048,0,0,0,0.0368327,0.898923,0.0131593,0
100048,0,0,0,0.0368327,0.898923,0.0131593,0.01
100052,0,0,0,0.0402858,0.902111,0.0127587,0
100052,0,0,0,0.0402858,0.902111,0.0127587,0.01
100057,0,0,0,0.0437389,0.905291,0.0123582,0
100057,0,0,0,0.0437389,0.905291,0.0123582,0.01
100061,0,0,0,0.0468082,0.908464,0.0119576,0
100061,0,0,0,0.0468082,0.908464,0.0119576,0.01
100066,0,0,0,0.0502613,0.911628,0.0115572,0
100066,0,0,0,0.0502613,0.911628,0.0115572,0.01
100070,0,0,0,0.0537144,0.914785,0.0111567,0
100070,0,0,0,0.0537144,0.914785,0.0111567,0.01
100074,0,0,0,0.0571675,0.917933,0.0107564,0
100074,0,0,0,0.0571675,0.917933,0.0107564,0.01
100080,0,0,0,0.0610042,0.921073,0.0103561,0
100080,0,0,0,0.0610042,0.921073,0.0103561,0.01
100084,0,0,0,0.0644573,0.924206,0.00995584,0
100084,0,0,0,0.0644573,0.924206,0.00995584,0.01
100088,0,0,0,0.0679103,0.927331,0.00955571,0
100088,0,0,0,0.0679103,0.927331,0.00955571,0.01
100094,0,0,0,0.0717471,0.930448,0.0091557,0
100094,0,0,0,0.0717471,0.930448,0.0091557,0.01
100098,0,0,0,0.0755838,0.933556,0.00875579,0
100098,0,0,0,0.0755838,0.933556,0.00875579,0.01
100104,0,0,0,0.0794206,0.936657,0.00835599,0
100104,0,0,0,0.0794206,0.936657,0.00835599,0.01
100109,0,0,0,0.083641,0.939751,0.00795631,0
100109,0,0,0,0.083641,0.939751,0.00795631,0.01
100114,0,0,0,0.0878614,0.942836,0.00755675,0
100114,0,0,0,0.0878614,0.942836,0.00755675,0.01
100120,0,0,0,0.0920818,0.945913,0.00715737,0
100120,0,0,0,0.0920818,0.945913,0.00715737,0.01
100126,0,0,0,0.0963022,0.948983,0.00675815,0
100126,0,0,0,0.0963022,0.948983,0.00675815,0.01
100131,0,0,0,0.100523,0.952045,0.00635901,0
100131,0,0,0,0.100523,0.952045,0.00635901,0.01
100137,0,0,0,0.105127,0.9551,0.0059601,0
100137,0,0,0,0.105127,0.9551,0.0059601,0.01
100143,0,0,0,0.109731,0.958146,0.00556138,0
100143,0,0,0,0.109731,0.958146,0.00556138,0.01
100150,0,0,0,0.114719,0.961185,0.00516278,0
100150,0,0,0,0.114719,0.961185,0.00516278,0.01
100156,0,0,0,0.119706,0.964216,0.0047644,0
100156,0,0,0,0.119706,0.964216,0.0047644,0.01
100162,0,0,0,0.124694,0.96724,0.00436614,0
100162,0,0,0,0.124694,0.96724,0.00436614,0.01
100170,0,0,0,0.130066,0.970256,0.00396813,0
100170,0,0,0,0.130066,0.970256,0.00396813,0.01
100176,0,0,0,0.135437,0.973265,0.0035703,0
100176,0,0,0,0.135437,0.973265,0.0035703,0.01
100184,0,0,0,0.141192,0.976265,0.0031727,0
100184,0,0,0,0.141192,0.976265,0.0031727,0.01
100192,0,0,0,0.147331,0.979258,0.00277535,0
100192,0,0,0,0.147331,0.979258,0.00277535,0.01
100200,0,0,0,0.153853,0.982244,0.0023782,0
100200,0,0,0,0.153853,0.982244,0.0023782,0.01
100209,0,0,0,0.160376,0.985222,0.00198117,0
100209,0,0,0,0.160376,0.985222,0.00198117,0.01
100218,0,0,0,0.167282,0.988193,0.00158447,0
100218,0,0,0,0.167282,0.988193,0.00158447,0.01
100227,0,0,0,0.174188,0.991156,0.00118801,0
100227,0,0,0,0.174188,0.991156,0.00118801,0.01
100239,0,0,0,0.183396,0.994111,0.000791739,0
100239,0,0,0,0.183396,0.994111,0.000791739,0.01
100247,0,0,0,0.189535,0.99706,0.000395685,0
100247,0,0,0,0.189535,0.99706,0.000395685,0.01
100247,0,0,0,0.189535,1,0,0
100247,0,0,0,0.189535,1,0,0.01
