# Residuals   
# Time        	p             	Ux            	Uy            
1             	1.000000e+00	1.000000e+00	1.000000e+00
2             	1.857860e-01	8.873061e-02	1.688560e-01
3             	2.046517e-01	2.411117e-02	1.711846e-02
4             	1.356338e-01	9.624613e-03	9.139280e-03
5             	1.126618e-01	3.546207e-02	4.804081e-02
6             	2.189393e-01	2.690369e-02	9.762059e-02
7             	1.367818e-01	2.472745e-02	1.615117e-01
8             	1.250584e-01	2.578834e-02	3.645218e-02
9             	3.662411e-01	1.050380e-02	9.303718e-03
10            	1.473470e-01	9.683793e-03	1.170190e-02
11            	1.289283e-01	1.144271e-02	1.982930e-02
12            	3.296500e-01	9.040612e-03	1.816244e-02
13            	2.531431e-01	1.071902e-02	2.192533e-02
14            	2.895193e-01	9.087322e-03	1.290915e-02
15            	4.058617e-01	5.015861e-03	7.049577e-03
16            	1.919809e-01	5.490124e-03	8.636037e-03
17            	1.716552e-01	5.726119e-03	9.225542e-03
18            	2.539702e-01	5.305128e-03	8.797869e-03
19            	6.239262e-01	5.482548e-03	8.700921e-03
20            	6.915137e-01	4.768785e-03	6.769680e-03
21            	3.696441e-01	3.694492e-03	5.741678e-03
22            	2.110774e-01	3.498534e-03	5.956920e-03
23            	1.872050e-01	3.470963e-03	5.938748e-03
24            	2.506525e-01	3.318595e-03	5.770318e-03
25            	3.162494e-01	3.249979e-03	5.525581e-03
26            	3.221002e-01	3.046020e-03	4.952684e-03
27            	2.463216e-01	2.739076e-03	4.744593e-03
28            	1.810281e-01	2.548598e-03	4.380224e-03
29            	1.636089e-01	2.517537e-03	4.345777e-03
30            	1.846684e-01	2.527469e-03	4.480176e-03
31            	1.958782e-01	2.506125e-03	4.434904e-03
32            	1.808226e-01	2.424154e-03	4.367358e-03
33            	1.543759e-01	2.296800e-03	4.198853e-03
34            	1.374144e-01	2.215269e-03	4.044339e-03
35            	1.287344e-01	2.186931e-03	4.089531e-03
36            	1.259706e-01	2.177836e-03	4.151540e-03
37            	1.234598e-01	2.156987e-03	4.146288e-03
38            	1.150775e-01	2.110675e-03	4.139546e-03
39            	1.016984e-01	2.050515e-03	4.101092e-03
40            	9.136149e-02	2.005930e-03	4.079986e-03
41            	8.674364e-02	1.990083e-03	4.105888e-03
42            	8.121866e-02	1.986503e-03	4.108051e-03
43            	7.589190e-02	1.969143e-03	4.107208e-03
44            	7.061212e-02	1.940544e-03	4.097810e-03
45            	6.436154e-02	1.904977e-03	4.086607e-03
46            	5.902621e-02	1.880707e-03	4.092926e-03
47            	5.570906e-02	1.868023e-03	4.085428e-03
48            	5.266655e-02	1.858148e-03	4.082666e-03
49            	4.930217e-02	1.841283e-03	4.078916e-03
50            	4.634010e-02	1.816552e-03	4.085674e-03
51            	4.312303e-02	1.791150e-03	4.095205e-03
52            	4.032295e-02	1.771274e-03	4.098457e-03
53            	3.808626e-02	1.757200e-03	4.099722e-03
54            	3.623363e-02	1.741231e-03	4.104901e-03
55            	3.432109e-02	1.722942e-03	4.118119e-03
56            	3.217653e-02	1.703411e-03	4.135755e-03
57            	3.028651e-02	1.683039e-03	4.153917e-03
58            	2.851767e-02	1.666458e-03	4.166069e-03
59            	2.720252e-02	1.648244e-03	4.177657e-03
60            	2.586879e-02	1.632050e-03	4.194617e-03
61            	2.462389e-02	1.613418e-03	4.219722e-03
62            	2.329053e-02	1.595700e-03	4.248647e-03
63            	2.208311e-02	1.577627e-03	4.273150e-03
64            	2.101572e-02	1.560683e-03	4.291388e-03
65            	2.015786e-02	1.544058e-03	4.310770e-03
66            	1.936512e-02	1.526699e-03	4.333375e-03
67            	1.853587e-02	1.510280e-03	4.353216e-03
68            	1.754671e-02	1.493098e-03	4.372476e-03
69            	1.668367e-02	1.476375e-03	4.392767e-03
70            	1.597534e-02	1.459559e-03	4.413947e-03
71            	1.538938e-02	1.443287e-03	4.430206e-03
72            	1.472648e-02	1.428627e-03	4.442614e-03
73            	1.406653e-02	1.413566e-03	4.457576e-03
74            	1.348547e-02	1.398060e-03	4.468206e-03
75            	1.302629e-02	1.382753e-03	4.473360e-03
76            	1.259024e-02	1.367367e-03	4.481729e-03
77            	1.213969e-02	1.351340e-03	4.495942e-03
78            	1.167813e-02	1.335822e-03	4.507709e-03
79            	1.126136e-02	1.321039e-03	4.513005e-03
80            	1.084666e-02	1.305773e-03	4.513735e-03
81            	1.048632e-02	1.289648e-03	4.515592e-03
82            	1.015715e-02	1.273724e-03	4.517197e-03
83            	9.861218e-03	1.258354e-03	4.515100e-03
84            	9.566290e-03	1.243291e-03	4.516549e-03
85            	9.238510e-03	1.228027e-03	4.520702e-03
86            	8.989563e-03	1.211549e-03	4.529523e-03
87            	8.702126e-03	1.195676e-03	4.534559e-03
88            	8.405758e-03	1.179328e-03	4.538736e-03
89            	8.105144e-03	1.164184e-03	4.541635e-03
90            	7.807203e-03	1.149673e-03	4.542468e-03
91            	7.632424e-03	1.134296e-03	4.543806e-03
92            	7.440492e-03	1.119526e-03	4.547111e-03
93            	7.247211e-03	1.104417e-03	4.549808e-03
94            	7.010528e-03	1.090108e-03	4.559131e-03
95            	6.769864e-03	1.076118e-03	4.567056e-03
96            	6.566517e-03	1.063458e-03	4.574851e-03
97            	6.391791e-03	1.050714e-03	4.582268e-03
98            	6.203902e-03	1.039040e-03	4.592919e-03
99            	6.037662e-03	1.026561e-03	4.604709e-03
100           	5.872793e-03	1.014660e-03	4.617704e-03
101           	5.676606e-03	1.003544e-03	4.631573e-03
102           	5.498588e-03	9.928553e-04	4.641842e-03
103           	5.341243e-03	9.829012e-04	4.657861e-03
104           	5.193762e-03	9.730652e-04	4.674984e-03
105           	5.041313e-03	9.644006e-04	4.698395e-03
106           	4.892543e-03	9.554066e-04	4.717137e-03
107           	4.739149e-03	9.475938e-04	4.735395e-03
108           	4.589959e-03	9.403568e-04	4.753234e-03
109           	4.462908e-03	9.341262e-04	4.771256e-03
110           	4.353520e-03	9.278320e-04	4.787794e-03
111           	4.237609e-03	9.222452e-04	4.803212e-03
112           	4.128155e-03	9.167702e-04	4.812750e-03
113           	4.019129e-03	9.117932e-04	4.820059e-03
114           	3.910435e-03	9.070555e-04	4.823435e-03
115           	3.807572e-03	9.032416e-04	4.826344e-03
116           	3.725703e-03	8.994491e-04	4.826713e-03
117           	3.654902e-03	8.956426e-04	4.828587e-03
118           	3.592621e-03	8.916566e-04	4.824678e-03
119           	3.542838e-03	8.876863e-04	4.809781e-03
120           	3.476719e-03	8.845301e-04	4.794085e-03
121           	3.414492e-03	8.810995e-04	4.778653e-03
122           	3.360667e-03	8.771590e-04	4.760479e-03
123           	3.347561e-03	8.731811e-04	4.736395e-03
124           	3.318266e-03	8.685803e-04	4.706260e-03
125           	3.236186e-03	8.641613e-04	4.666354e-03
126           	3.166429e-03	8.595544e-04	4.624401e-03
127           	3.150309e-03	8.549609e-04	4.586909e-03
128           	3.147027e-03	8.500098e-04	4.548882e-03
129           	3.112932e-03	8.441900e-04	4.500879e-03
130           	3.052911e-03	8.385297e-04	4.446358e-03
131           	3.015392e-03	8.324047e-04	4.390701e-03
132           	3.014589e-03	8.265018e-04	4.337015e-03
133           	3.029830e-03	8.205106e-04	4.285403e-03
134           	2.998530e-03	8.139348e-04	4.234125e-03
135           	2.951815e-03	8.071256e-04	4.176695e-03
136           	2.915441e-03	8.001493e-04	4.119117e-03
137           	2.897615e-03	7.931839e-04	4.064475e-03
138           	2.918015e-03	7.862604e-04	4.012400e-03
139           	2.930995e-03	7.792090e-04	3.958932e-03
140           	2.875466e-03	7.725671e-04	3.906398e-03
141           	2.820101e-03	7.647068e-04	3.850919e-03
142           	2.772794e-03	7.563787e-04	3.795418e-03
143           	2.750720e-03	7.490735e-04	3.743131e-03
144           	2.755202e-03	7.421055e-04	3.694017e-03
145           	2.764580e-03	7.344926e-04	3.646776e-03
146           	2.718580e-03	7.267168e-04	3.598136e-03
147           	2.650451e-03	7.189039e-04	3.550389e-03
148           	2.597813e-03	7.102281e-04	3.501196e-03
149           	2.562093e-03	7.020777e-04	3.454762e-03
150           	2.545791e-03	6.950532e-04	3.412924e-03
151           	2.538960e-03	6.879458e-04	3.370204e-03
152           	2.517344e-03	6.805628e-04	3.330249e-03
153           	2.451688e-03	6.728330e-04	3.291525e-03
154           	2.384405e-03	6.655272e-04	3.250054e-03
155           	2.325222e-03	6.586837e-04	3.212694e-03
156           	2.274183e-03	6.515136e-04	3.172126e-03
157           	2.244236e-03	6.448631e-04	3.134231e-03
158           	2.216886e-03	6.388658e-04	3.096929e-03
159           	2.174697e-03	6.335824e-04	3.059381e-03
160           	2.121357e-03	6.286682e-04	3.030155e-03
161           	2.069691e-03	6.236585e-04	2.999551e-03
162           	2.023317e-03	6.192738e-04	2.968223e-03
163           	1.989674e-03	6.151972e-04	2.934870e-03
164           	1.952222e-03	6.113838e-04	2.901314e-03
165           	1.926083e-03	6.071588e-04	2.873340e-03
166           	1.898489e-03	6.027915e-04	2.848570e-03
167           	1.877488e-03	5.987704e-04	2.824368e-03
168           	1.849064e-03	5.949805e-04	2.797877e-03
169           	1.812402e-03	5.913220e-04	2.769096e-03
170           	1.780495e-03	5.875983e-04	2.741513e-03
171           	1.752791e-03	5.836407e-04	2.715795e-03
172           	1.729704e-03	5.796637e-04	2.691690e-03
173           	1.713698e-03	5.758141e-04	2.670117e-03
174           	1.697411e-03	5.721952e-04	2.650198e-03
175           	1.671486e-03	5.688199e-04	2.628580e-03
176           	1.639307e-03	5.653411e-04	2.604567e-03
177           	1.608203e-03	5.617096e-04	2.581157e-03
178           	1.585210e-03	5.580841e-04	2.559825e-03
179           	1.566948e-03	5.546557e-04	2.541135e-03
180           	1.553475e-03	5.514991e-04	2.523163e-03
181           	1.539074e-03	5.484873e-04	2.505047e-03
182           	1.527142e-03	5.455133e-04	2.487343e-03
183           	1.510290e-03	5.425672e-04	2.468963e-03
184           	1.491052e-03	5.397661e-04	2.449872e-03
185           	1.473557e-03	5.370921e-04	2.432061e-03
186           	1.457544e-03	5.345780e-04	2.414408e-03
187           	1.447478e-03	5.321799e-04	2.398142e-03
188           	1.435818e-03	5.299147e-04	2.382748e-03
189           	1.423642e-03	5.277534e-04	2.369818e-03
190           	1.418754e-03	5.258573e-04	2.357680e-03
191           	1.409952e-03	5.242230e-04	2.342303e-03
192           	1.399985e-03	5.227285e-04	2.325426e-03
193           	1.389502e-03	5.213923e-04	2.310561e-03
194           	1.381434e-03	5.202249e-04	2.296189e-03
195           	1.377183e-03	5.191626e-04	2.282343e-03
196           	1.373411e-03	5.183023e-04	2.267115e-03
197           	1.369697e-03	5.176507e-04	2.252988e-03
198           	1.365091e-03	5.172021e-04	2.238390e-03
199           	1.360304e-03	5.168458e-04	2.222208e-03
200           	1.362201e-03	5.163485e-04	2.207366e-03
201           	1.360253e-03	5.159097e-04	2.193191e-03
202           	1.360021e-03	5.157680e-04	2.180536e-03
203           	1.362177e-03	5.157806e-04	2.169335e-03
204           	1.362455e-03	5.158039e-04	2.157864e-03
205           	1.360901e-03	5.155066e-04	2.146503e-03
206           	1.363148e-03	5.152252e-04	2.134024e-03
207           	1.365422e-03	5.152155e-04	2.123166e-03
208           	1.365136e-03	5.154783e-04	2.114420e-03
209           	1.369496e-03	5.155904e-04	2.105349e-03
210           	1.373422e-03	5.156535e-04	2.095939e-03
211           	1.374972e-03	5.159101e-04	2.084302e-03
212           	1.378824e-03	5.162662e-04	2.076921e-03
213           	1.384577e-03	5.161569e-04	2.069540e-03
214           	1.398850e-03	5.163760e-04	2.058962e-03
215           	1.407350e-03	5.170547e-04	2.048858e-03
216           	1.412433e-03	5.174030e-04	2.039442e-03
217           	1.419598e-03	5.181189e-04	2.031018e-03
218           	1.430670e-03	5.186109e-04	2.025896e-03
219           	1.446194e-03	5.191532e-04	2.022671e-03
220           	1.457475e-03	5.193841e-04	2.016538e-03
221           	1.475945e-03	5.201252e-04	2.008287e-03
222           	1.490767e-03	5.212825e-04	2.001470e-03
223           	1.518848e-03	5.222065e-04	1.998335e-03
224           	1.547447e-03	5.227448e-04	1.995118e-03
225           	1.568850e-03	5.234593e-04	1.992109e-03
226           	1.597641e-03	5.242980e-04	1.988019e-03
227           	1.621402e-03	5.255703e-04	1.983889e-03
228           	1.648875e-03	5.268438e-04	1.980973e-03
229           	1.674623e-03	5.279527e-04	1.979728e-03
230           	1.703458e-03	5.291154e-04	1.978641e-03
231           	1.743541e-03	5.303053e-04	1.977225e-03
232           	1.763130e-03	5.320159e-04	1.974008e-03
233           	1.788351e-03	5.337410e-04	1.972844e-03
234           	1.816206e-03	5.352632e-04	1.972236e-03
235           	1.840933e-03	5.369686e-04	1.971984e-03
236           	1.861959e-03	5.389740e-04	1.973354e-03
237           	1.888618e-03	5.406534e-04	1.973794e-03
238           	1.926508e-03	5.426483e-04	1.973767e-03
239           	1.948303e-03	5.447323e-04	1.974895e-03
240           	1.962869e-03	5.470003e-04	1.976540e-03
241           	1.989292e-03	5.492697e-04	1.977949e-03
242           	2.014710e-03	5.513423e-04	1.979751e-03
243           	2.039816e-03	5.535401e-04	1.981151e-03
244           	2.062853e-03	5.559580e-04	1.981572e-03
245           	2.077838e-03	5.585253e-04	1.983671e-03
246           	2.092766e-03	5.611086e-04	1.986443e-03
247           	2.106264e-03	5.634251e-04	1.986459e-03
248           	2.118559e-03	5.656774e-04	1.987678e-03
249           	2.137348e-03	5.681479e-04	1.991099e-03
250           	2.153591e-03	5.708715e-04	1.991526e-03
251           	2.161555e-03	5.738840e-04	1.993543e-03
252           	2.178252e-03	5.767866e-04	1.996299e-03
253           	2.194740e-03	5.797658e-04	1.998691e-03
254           	2.208976e-03	5.827512e-04	2.002105e-03
255           	2.223892e-03	5.859125e-04	2.005481e-03
256           	2.240646e-03	5.892855e-04	2.008363e-03
257           	2.254291e-03	5.928591e-04	2.009632e-03
258           	2.269208e-03	5.967990e-04	2.012773e-03
259           	2.280031e-03	6.005438e-04	2.016869e-03
260           	2.290752e-03	6.042348e-04	2.020957e-03
261           	2.315541e-03	6.082253e-04	2.025810e-03
262           	2.338122e-03	6.122529e-04	2.030593e-03
263           	2.356294e-03	6.166347e-04	2.034600e-03
264           	2.373487e-03	6.216254e-04	2.037941e-03
265           	2.376597e-03	6.266687e-04	2.041486e-03
266           	2.384410e-03	6.317015e-04	2.045042e-03
267           	2.401174e-03	6.366654e-04	2.050872e-03
268           	2.419022e-03	6.414820e-04	2.057107e-03
269           	2.435489e-03	6.466122e-04	2.063094e-03
270           	2.446139e-03	6.522985e-04	2.067744e-03
271           	2.465204e-03	6.582836e-04	2.073461e-03
272           	2.471573e-03	6.642817e-04	2.079532e-03
273           	2.469159e-03	6.702190e-04	2.086521e-03
274           	2.481095e-03	6.761993e-04	2.092967e-03
275           	2.490963e-03	6.822157e-04	2.098688e-03
276           	2.498056e-03	6.884739e-04	2.105344e-03
277           	2.519341e-03	6.951728e-04	2.112754e-03
278           	2.548467e-03	7.017963e-04	2.120904e-03
279           	2.527483e-03	7.085271e-04	2.130111e-03
280           	2.497116e-03	7.156835e-04	2.139308e-03
281           	2.465002e-03	7.229692e-04	2.148419e-03
282           	2.431420e-03	7.304383e-04	2.157548e-03
283           	2.443895e-03	7.378374e-04	2.166052e-03
284           	2.447862e-03	7.454895e-04	2.177327e-03
285           	2.434029e-03	7.531703e-04	2.188966e-03
286           	2.438972e-03	7.609262e-04	2.199322e-03
287           	2.445999e-03	7.686747e-04	2.210471e-03
288           	2.443000e-03	7.761382e-04	2.221793e-03
289           	2.442904e-03	7.838334e-04	2.233458e-03
290           	2.443902e-03	7.914914e-04	2.247612e-03
291           	2.436426e-03	7.994983e-04	2.262103e-03
292           	2.435356e-03	8.075950e-04	2.277590e-03
293           	2.434269e-03	8.152904e-04	2.294522e-03
294           	2.443836e-03	8.230820e-04	2.309549e-03
295           	2.454888e-03	8.309373e-04	2.324273e-03
296           	2.473104e-03	8.386882e-04	2.340938e-03
297           	2.491560e-03	8.464303e-04	2.357964e-03
298           	2.489132e-03	8.541662e-04	2.375918e-03
299           	2.479018e-03	8.618325e-04	2.393182e-03
300           	2.492168e-03	8.694090e-04	2.411529e-03
301           	2.486983e-03	8.766103e-04	2.431607e-03
302           	2.493747e-03	8.836894e-04	2.451377e-03
303           	2.506473e-03	8.910159e-04	2.472065e-03
304           	2.495862e-03	8.983096e-04	2.493195e-03
305           	2.485282e-03	9.051505e-04	2.514889e-03
306           	2.491347e-03	9.119967e-04	2.538539e-03
307           	2.481775e-03	9.188595e-04	2.562628e-03
308           	2.509166e-03	9.259730e-04	2.587052e-03
309           	2.509391e-03	9.318663e-04	2.614517e-03
310           	2.478924e-03	9.378004e-04	2.641188e-03
311           	2.465895e-03	9.441938e-04	2.666730e-03
312           	2.467866e-03	9.512795e-04	2.691020e-03
313           	2.477708e-03	9.585079e-04	2.717678e-03
314           	2.483672e-03	9.653230e-04	2.745813e-03
315           	2.467395e-03	9.716352e-04	2.773610e-03
316           	2.438731e-03	9.777293e-04	2.801870e-03
317           	2.427659e-03	9.844078e-04	2.828615e-03
318           	2.430839e-03	9.913492e-04	2.857005e-03
319           	2.437511e-03	9.983873e-04	2.886904e-03
320           	2.426350e-03	1.005213e-03	2.915746e-03
321           	2.407584e-03	1.012008e-03	2.945279e-03
322           	2.395151e-03	1.019345e-03	2.974712e-03
323           	2.404842e-03	1.026841e-03	3.003645e-03
324           	2.412999e-03	1.034534e-03	3.031827e-03
325           	2.405115e-03	1.042263e-03	3.060401e-03
326           	2.392484e-03	1.050493e-03	3.087172e-03
327           	2.387663e-03	1.058796e-03	3.114438e-03
328           	2.407097e-03	1.066950e-03	3.141858e-03
329           	2.414562e-03	1.074816e-03	3.168787e-03
330           	2.414275e-03	1.082993e-03	3.195001e-03
331           	2.412502e-03	1.092281e-03	3.220178e-03
332           	2.430013e-03	1.101318e-03	3.245350e-03
333           	2.460601e-03	1.110057e-03	3.270235e-03
334           	2.469374e-03	1.119005e-03	3.293063e-03
335           	2.470760e-03	1.127892e-03	3.314936e-03
336           	2.477937e-03	1.136826e-03	3.340262e-03
337           	2.512051e-03	1.145639e-03	3.366030e-03
338           	2.530615e-03	1.155540e-03	3.390350e-03
339           	2.523062e-03	1.165680e-03	3.413150e-03
340           	2.510401e-03	1.175582e-03	3.434273e-03
341           	2.521992e-03	1.185388e-03	3.457051e-03
342           	2.537545e-03	1.195631e-03	3.480335e-03
343           	2.541207e-03	1.206328e-03	3.506139e-03
344           	2.552674e-03	1.217590e-03	3.533703e-03
345           	2.579402e-03	1.228798e-03	3.560055e-03
346           	2.607631e-03	1.239483e-03	3.583797e-03
347           	2.613668e-03	1.250969e-03	3.609753e-03
348           	2.609558e-03	1.262845e-03	3.638128e-03
349           	2.629418e-03	1.274419e-03	3.667239e-03
350           	2.678165e-03	1.286097e-03	3.696341e-03
351           	2.704486e-03	1.297445e-03	3.724343e-03
352           	2.712305e-03	1.309264e-03	3.751597e-03
353           	2.717319e-03	1.321572e-03	3.780704e-03
354           	2.729594e-03	1.333330e-03	3.810860e-03
355           	2.758013e-03	1.345244e-03	3.839709e-03
356           	2.785576e-03	1.357802e-03	3.868512e-03
357           	2.798338e-03	1.369749e-03	3.894908e-03
358           	2.798412e-03	1.381604e-03	3.922421e-03
359           	2.823620e-03	1.393445e-03	3.951730e-03
360           	2.868097e-03	1.405763e-03	3.979639e-03
361           	2.897590e-03	1.417998e-03	4.005398e-03
362           	2.891095e-03	1.430214e-03	4.029275e-03
363           	2.884257e-03	1.441668e-03	4.055396e-03
364           	2.920054e-03	1.452616e-03	4.082904e-03
365           	2.949006e-03	1.464456e-03	4.108075e-03
366           	2.961076e-03	1.475937e-03	4.130339e-03
367           	2.941646e-03	1.487081e-03	4.152817e-03
368           	2.953219e-03	1.497411e-03	4.175613e-03
369           	2.976025e-03	1.507520e-03	4.200577e-03
370           	2.994604e-03	1.518057e-03	4.221131e-03
371           	2.990421e-03	1.528328e-03	4.239692e-03
372           	2.966962e-03	1.538168e-03	4.259504e-03
373           	2.980608e-03	1.547281e-03	4.279443e-03
374           	3.006988e-03	1.556372e-03	4.297939e-03
375           	3.003424e-03	1.565711e-03	4.314383e-03
376           	2.978006e-03	1.574680e-03	4.331874e-03
377           	2.964710e-03	1.582752e-03	4.347867e-03
378           	2.982786e-03	1.590706e-03	4.364059e-03
379           	2.976550e-03	1.598910e-03	4.376603e-03
380           	2.966923e-03	1.606509e-03	4.389331e-03
381           	2.959953e-03	1.613509e-03	4.401688e-03
382           	2.957499e-03	1.620965e-03	4.415111e-03
383           	2.949550e-03	1.627689e-03	4.424858e-03
384           	2.937848e-03	1.633905e-03	4.430632e-03
385           	2.925865e-03	1.640057e-03	4.439115e-03
386           	2.914023e-03	1.646464e-03	4.449080e-03
387           	2.922372e-03	1.651775e-03	4.454650e-03
388           	2.926334e-03	1.657192e-03	4.456098e-03
389           	2.905115e-03	1.663320e-03	4.461590e-03
390           	2.893182e-03	1.668212e-03	4.463612e-03
391           	2.908563e-03	1.672875e-03	4.463191e-03
392           	2.895749e-03	1.677473e-03	4.459022e-03
393           	2.876650e-03	1.682409e-03	4.460408e-03
394           	2.870983e-03	1.686380e-03	4.459250e-03
395           	2.877576e-03	1.689949e-03	4.450193e-03
396           	2.884551e-03	1.693470e-03	4.442722e-03
397           	2.866033e-03	1.698008e-03	4.440858e-03
398           	2.858854e-03	1.701254e-03	4.429734e-03
399           	2.850569e-03	1.705743e-03	4.418942e-03
400           	2.835941e-03	1.709518e-03	4.411403e-03
401           	2.820516e-03	1.711864e-03	4.397208e-03
402           	2.830455e-03	1.715430e-03	4.383372e-03
403           	2.825639e-03	1.718946e-03	4.373694e-03
404           	2.796188e-03	1.723725e-03	4.361047e-03
405           	2.794261e-03	1.727914e-03	4.344411e-03
406           	2.786257e-03	1.732342e-03	4.333403e-03
407           	2.756298e-03	1.736230e-03	4.320344e-03
408           	2.752399e-03	1.738899e-03	4.300340e-03
409           	2.748233e-03	1.743006e-03	4.286127e-03
410           	2.714511e-03	1.748032e-03	4.272026e-03
411           	2.702464e-03	1.752603e-03	4.255512e-03
412           	2.689860e-03	1.756353e-03	4.239631e-03
413           	2.666249e-03	1.760450e-03	4.222878e-03
414           	2.663645e-03	1.763713e-03	4.206613e-03
415           	2.645297e-03	1.767504e-03	4.192006e-03
416           	2.633394e-03	1.771004e-03	4.175872e-03
417           	2.633487e-03	1.774380e-03	4.159279e-03
418           	2.607333e-03	1.777858e-03	4.143034e-03
419           	2.588301e-03	1.781982e-03	4.126587e-03
420           	2.579105e-03	1.785594e-03	4.111950e-03
421           	2.557053e-03	1.788420e-03	4.095901e-03
422           	2.551821e-03	1.791677e-03	4.079592e-03
423           	2.549601e-03	1.794895e-03	4.062849e-03
424           	2.536050e-03	1.798584e-03	4.043238e-03
425           	2.527513e-03	1.803196e-03	4.028964e-03
426           	2.515289e-03	1.807569e-03	4.012941e-03
427           	2.497469e-03	1.811039e-03	3.994174e-03
428           	2.491596e-03	1.815138e-03	3.977561e-03
429           	2.485409e-03	1.819970e-03	3.958139e-03
430           	2.475715e-03	1.825452e-03	3.942913e-03
431           	2.475513e-03	1.830592e-03	3.925464e-03
432           	2.471100e-03	1.836732e-03	3.907329e-03
433           	2.462039e-03	1.843669e-03	3.891423e-03
434           	2.467668e-03	1.851024e-03	3.872172e-03
435           	2.467502e-03	1.859180e-03	3.855655e-03
436           	2.467579e-03	1.868738e-03	3.839959e-03
437           	2.473834e-03	1.879471e-03	3.823025e-03
438           	2.480115e-03	1.891467e-03	3.807499e-03
439           	2.478800e-03	1.905102e-03	3.791177e-03
440           	2.499985e-03	1.920860e-03	3.774013e-03
441           	2.509868e-03	1.938414e-03	3.760929e-03
442           	2.519000e-03	1.956887e-03	3.745819e-03
443           	2.546145e-03	1.977479e-03	3.729570e-03
444           	2.558377e-03	2.000121e-03	3.716878e-03
445           	2.572347e-03	2.024675e-03	3.702710e-03
446           	2.590434e-03	2.051651e-03	3.691892e-03
447           	2.598984e-03	2.079538e-03	3.678245e-03
448           	2.620860e-03	2.109758e-03	3.665412e-03
449           	2.635744e-03	2.142609e-03	3.655243e-03
450           	2.644177e-03	2.179468e-03	3.648353e-03
451           	2.657628e-03	2.217966e-03	3.643306e-03
452           	2.656399e-03	2.259267e-03	3.640556e-03
453           	2.671987e-03	2.301437e-03	3.635921e-03
454           	2.686115e-03	2.346172e-03	3.634147e-03
455           	2.684941e-03	2.395678e-03	3.638240e-03
456           	2.699769e-03	2.447125e-03	3.643849e-03
457           	2.716583e-03	2.500900e-03	3.647843e-03
458           	2.717551e-03	2.556967e-03	3.654256e-03
459           	2.720539e-03	2.616129e-03	3.662824e-03
460           	2.729788e-03	2.678802e-03	3.672353e-03
461           	2.740628e-03	2.743849e-03	3.686031e-03
462           	2.756139e-03	2.810596e-03	3.701911e-03
463           	2.776101e-03	2.879316e-03	3.719452e-03
464           	2.790685e-03	2.951389e-03	3.740699e-03
465           	2.812742e-03	3.024892e-03	3.761138e-03
466           	2.840553e-03	3.100478e-03	3.784627e-03
467           	2.871150e-03	3.177498e-03	3.808102e-03
468           	2.899640e-03	3.255802e-03	3.831019e-03
469           	2.926665e-03	3.336403e-03	3.855161e-03
470           	2.957656e-03	3.419840e-03	3.881813e-03
471           	2.990919e-03	3.504297e-03	3.910009e-03
472           	3.029204e-03	3.589837e-03	3.935809e-03
473           	3.068137e-03	3.677141e-03	3.962423e-03
474           	3.098430e-03	3.765880e-03	3.991106e-03
475           	3.130589e-03	3.856543e-03	4.023252e-03
476           	3.166913e-03	3.947746e-03	4.059093e-03
477           	3.204934e-03	4.041017e-03	4.095568e-03
478           	3.240895e-03	4.136402e-03	4.132480e-03
479           	3.280662e-03	4.232902e-03	4.171413e-03
480           	3.316640e-03	4.330630e-03	4.208862e-03
481           	3.347285e-03	4.430599e-03	4.248858e-03
482           	3.384505e-03	4.531253e-03	4.289545e-03
483           	3.423393e-03	4.632033e-03	4.328546e-03
484           	3.461769e-03	4.734608e-03	4.369200e-03
485           	3.497024e-03	4.840174e-03	4.413253e-03
486           	3.529568e-03	4.946466e-03	4.459219e-03
487           	3.559377e-03	5.053153e-03	4.505839e-03
488           	3.592824e-03	5.161026e-03	4.555338e-03
489           	3.621042e-03	5.270578e-03	4.606448e-03
490           	3.651198e-03	5.382279e-03	4.658986e-03
491           	3.689453e-03	5.494336e-03	4.712938e-03
492           	3.723736e-03	5.607251e-03	4.768104e-03
493           	3.756624e-03	5.720650e-03	4.824484e-03
494           	3.798003e-03	5.835353e-03	4.884262e-03
495           	3.837900e-03	5.950884e-03	4.946483e-03
496           	3.871988e-03	6.067734e-03	5.011463e-03
497           	3.918045e-03	6.185201e-03	5.080306e-03
498           	3.966438e-03	6.302672e-03	5.151958e-03
499           	4.010680e-03	6.421343e-03	5.225495e-03
500           	4.055978e-03	6.540515e-03	5.304120e-03
501           	4.109559e-03	6.660635e-03	5.384435e-03
502           	4.148771e-03	6.781509e-03	5.466932e-03
503           	4.196919e-03	6.903660e-03	5.554445e-03
504           	4.237714e-03	7.027932e-03	5.643533e-03
505           	4.280017e-03	7.152497e-03	5.736780e-03
506           	4.331347e-03	7.278556e-03	5.833443e-03
507           	4.374854e-03	7.406084e-03	5.932996e-03
508           	4.417616e-03	7.535272e-03	6.035188e-03
509           	4.456346e-03	7.665111e-03	6.141478e-03
510           	4.497106e-03	7.797007e-03	6.250397e-03
511           	4.541166e-03	7.931314e-03	6.362428e-03
512           	4.596750e-03	8.066092e-03	6.480680e-03
513           	4.648752e-03	8.202808e-03	6.602442e-03
514           	4.690939e-03	8.337906e-03	6.727087e-03
515           	4.736982e-03	8.473728e-03	6.853921e-03
516           	4.791561e-03	8.614150e-03	6.984051e-03
517           	4.850833e-03	8.755365e-03	7.118237e-03
