# Residuals   
# Time        	p             	Ux            	Uy            
1169          	3.571585e-05	4.553935e-05	1.357650e-05
1170          	3.341489e-05	4.471308e-05	1.350378e-05
1171          	3.122037e-05	4.271169e-05	1.395187e-05
1172          	3.634605e-05	4.196940e-05	1.374873e-05
1173          	3.303106e-05	4.238508e-05	1.380143e-05
1174          	3.699008e-05	4.190708e-05	1.361182e-05
1175          	3.268503e-05	4.329968e-05	1.369287e-05
1176          	3.618901e-05	4.262070e-05	1.351788e-05
1177          	3.615064e-05	4.194248e-05	1.323969e-05
1178          	3.649111e-05	4.202001e-05	1.335972e-05
1179          	3.429881e-05	4.084188e-05	1.332184e-05
1180          	3.631862e-05	4.042074e-05	1.308731e-05
1181          	3.493566e-05	3.990890e-05	1.315736e-05
1182          	3.333225e-05	4.037436e-05	1.350714e-05
1183          	3.178569e-05	4.255102e-05	1.385814e-05
1184          	3.445302e-05	4.184441e-05	1.366069e-05
1185          	3.315432e-05	4.052989e-05	1.396329e-05
1186          	3.598854e-05	3.979848e-05	1.363063e-05
1187          	3.684050e-05	3.896801e-05	1.324963e-05
1188          	3.360976e-05	3.937486e-05	1.308852e-05
1189          	3.209309e-05	3.886496e-05	1.314063e-05
1190          	3.637573e-05	3.820914e-05	1.304948e-05
1191          	3.400749e-05	3.823153e-05	1.318671e-05
1192          	3.173128e-05	3.917711e-05	1.327124e-05
1193          	3.218469e-05	3.867306e-05	1.316851e-05
1194          	3.331231e-05	3.847239e-05	1.293234e-05
1195          	3.191121e-05	3.883795e-05	1.297776e-05
1196          	3.137510e-05	3.828718e-05	1.294745e-05
1197          	2.992793e-05	3.774560e-05	1.304949e-05
1198          	3.074027e-05	3.706724e-05	1.299420e-05
1199          	2.911469e-05	3.746643e-05	1.301610e-05
1200          	3.153506e-05	3.716457e-05	1.274919e-05
1201          	3.024001e-05	3.763083e-05	1.257482e-05
1202          	3.262971e-05	3.707247e-05	1.252778e-05
1203          	2.896934e-05	3.665023e-05	1.255174e-05
1204          	3.108936e-05	3.649265e-05	1.257896e-05
1205          	3.209188e-05	3.609682e-05	1.231267e-05
1206          	3.051217e-05	3.659835e-05	1.246735e-05
1207          	2.867015e-05	3.615790e-05	1.249279e-05
1208          	2.890861e-05	3.585879e-05	1.233679e-05
1209          	2.856277e-05	3.625982e-05	1.212572e-05
1210          	2.746921e-05	3.649941e-05	1.204665e-05
1211          	3.014062e-05	3.602498e-05	1.184908e-05
1212          	2.800637e-05	3.595974e-05	1.177213e-05
1213          	2.668180e-05	3.513969e-05	1.189478e-05
1214          	2.483918e-05	3.475639e-05	1.198686e-05
1215          	2.567755e-05	3.440851e-05	1.183862e-05
1216          	2.488361e-05	3.464639e-05	1.178556e-05
1217          	2.359359e-05	3.544998e-05	1.178765e-05
1218          	2.744433e-05	3.502289e-05	1.162316e-05
1219          	2.428537e-05	3.470775e-05	1.150080e-05
1220          	2.690193e-05	3.474081e-05	1.152958e-05
1221          	2.868777e-05	3.426283e-05	1.136161e-05
1222          	2.531369e-05	3.384864e-05	1.136796e-05
1223          	2.644139e-05	3.364048e-05	1.129295e-05
1224          	2.482128e-05	3.372322e-05	1.131909e-05
1225          	2.646720e-05	3.337852e-05	1.114411e-05
1226          	2.452887e-05	3.379755e-05	1.093407e-05
1227          	2.444968e-05	3.417288e-05	1.083393e-05
1228          	2.418551e-05	3.368859e-05	1.067739e-05
1229          	2.523306e-05	3.328681e-05	1.051272e-05
1230          	2.397586e-05	3.295951e-05	1.048431e-05
1231          	2.424724e-05	3.240074e-05	1.066738e-05
1232          	2.593447e-05	3.206374e-05	1.051231e-05
1233          	2.374695e-05	3.231492e-05	1.064126e-05
1234          	2.517547e-05	3.199871e-05	1.053200e-05
1235          	2.234898e-05	3.247513e-05	1.061507e-05
1236          	2.206547e-05	3.278032e-05	1.072387e-05
1237          	2.520472e-05	3.238592e-05	1.056789e-05
1238          	2.342876e-05	3.187205e-05	1.036732e-05
1239          	2.527181e-05	3.169630e-05	1.018730e-05
1240          	2.296259e-05	3.174003e-05	1.001409e-05
1241          	2.964843e-05	3.153579e-05	9.867677e-06
1242          	2.373770e-05	3.085321e-05	1.024688e-05
1243          	2.983952e-05	3.062634e-05	1.007588e-05
1244          	2.289721e-05	3.092352e-05	9.753734e-06
1245          	2.584559e-05	3.035111e-05	1.051404e-05
1246          	3.108095e-05	2.999835e-05	1.025070e-05
1247          	2.459443e-05	3.074923e-05	9.978779e-06
1248          	2.602361e-05	3.068018e-05	1.055761e-05
1249          	2.864624e-05	3.020290e-05	1.017194e-05
1250          	2.573597e-05	3.035061e-05	1.001907e-05
1251          	2.437373e-05	3.110133e-05	1.000997e-05
1252          	3.112847e-05	3.068855e-05	9.829947e-06
1253          	2.546484e-05	2.993874e-05	1.025683e-05
1254          	2.622848e-05	2.989004e-05	1.027435e-05
1255          	2.643865e-05	2.968477e-05	9.992743e-06
1256          	2.458806e-05	2.905848e-05	1.011121e-05
1257          	2.578078e-05	2.886553e-05	9.908375e-06
1258          	2.372871e-05	2.891752e-05	1.001977e-05
1259          	2.342224e-05	2.871523e-05	9.750775e-06
1260          	2.178452e-05	2.875863e-05	9.629508e-06
1261          	2.548723e-05	2.852507e-05	9.701895e-06
1262          	3.101038e-05	2.779231e-05	1.021194e-05
1263          	2.189956e-05	2.777657e-05	9.761653e-06
1264          	2.010622e-05	2.755389e-05	9.655266e-06
1265          	2.588046e-05	2.722341e-05	1.029191e-05
1266          	2.657018e-05	2.830512e-05	1.049385e-05
1267          	2.300722e-05	2.805166e-05	1.015395e-05
1268          	2.310708e-05	2.790384e-05	9.851502e-06
1269          	2.905276e-05	2.760802e-05	9.949048e-06
1270          	2.490382e-05	2.722711e-05	1.083895e-05
1271          	2.943632e-05	2.673151e-05	1.042094e-05
1272          	1.927432e-05	2.757662e-05	9.762883e-06
1273          	2.644581e-05	2.721414e-05	9.716643e-06
1274          	2.405622e-05	2.648343e-05	1.005946e-05
1275          	2.451526e-05	2.606796e-05	9.826607e-06
1276          	2.251101e-05	2.592835e-05	9.840455e-06
1277          	2.390692e-05	2.567394e-05	9.914832e-06
1278          	3.103778e-05	2.527038e-05	1.025044e-05
1279          	2.322674e-05	2.549290e-05	9.795310e-06
1280          	2.208962e-05	2.527810e-05	9.681464e-06
1281          	2.603225e-05	2.487016e-05	1.017503e-05
1282          	2.547476e-05	2.451909e-05	9.921599e-06
1283          	2.138945e-05	2.561593e-05	1.049776e-05
1284          	2.818117e-05	2.540582e-05	1.031687e-05
1285          	2.359885e-05	2.530212e-05	9.975194e-06
1286          	2.457526e-05	2.512507e-05	1.013428e-05
1287          	2.532722e-05	2.465387e-05	9.924439e-06
1288          	2.299232e-05	2.425792e-05	1.022562e-05
1289          	2.485261e-05	2.383720e-05	9.955255e-06
1290          	2.096038e-05	2.375125e-05	9.890890e-06
1291          	2.693253e-05	2.342852e-05	1.002112e-05
1292          	2.024853e-05	2.339530e-05	9.690787e-06
1293          	2.057884e-05	2.324108e-05	9.694938e-06
1294          	1.968430e-05	2.308881e-05	9.932746e-06
1295          	2.529001e-05	2.284202e-05	1.011294e-05
1296          	1.761692e-05	2.298917e-05	9.799257e-06
1297          	2.042646e-05	2.284014e-05	9.778258e-06
1298          	2.371389e-05	2.238031e-05	1.003546e-05
1299          	2.011578e-05	2.315975e-05	9.965245e-06
1300          	2.418643e-05	2.284307e-05	1.002419e-05
1301          	2.005345e-05	2.251965e-05	9.862504e-06
1302          	2.187055e-05	2.260600e-05	1.033100e-05
1303          	2.658922e-05	2.242921e-05	1.008278e-05
1304          	2.093437e-05	2.254095e-05	9.624926e-06
1305          	2.467762e-05	2.233683e-05	9.670959e-06
1306          	2.380111e-05	2.193621e-05	9.969961e-06
1307          	2.625849e-05	2.154705e-05	1.029485e-05
1308          	2.173244e-05	2.149708e-05	9.996846e-06
1309          	2.479911e-05	2.168748e-05	1.004229e-05
1310          	2.142247e-05	2.150955e-05	9.736733e-06
1311          	2.021079e-05	2.159575e-05	9.875634e-06
1312          	2.242954e-05	2.123799e-05	1.007311e-05
1313          	1.965795e-05	2.091465e-05	9.832291e-06
1314          	1.934553e-05	2.079383e-05	9.901904e-06
1315          	2.605590e-05	2.053570e-05	1.005868e-05
1316          	2.082664e-05	2.055012e-05	9.730916e-06
1317          	1.882769e-05	2.056188e-05	9.710415e-06
1318          	2.028392e-05	2.037649e-05	9.820044e-06
1319          	2.559646e-05	2.019846e-05	1.023732e-05
1320          	1.957998e-05	2.017654e-05	9.869031e-06
1321          	1.850917e-05	2.047506e-05	9.935868e-06
1322          	2.556792e-05	2.014484e-05	1.008216e-05
1323          	1.869564e-05	1.994400e-05	9.833301e-06
1324          	2.162140e-05	1.984126e-05	1.006538e-05
1325          	1.801601e-05	1.968329e-05	9.762182e-06
1326          	2.023966e-05	1.950036e-05	9.802262e-06
1327          	1.983098e-05	1.935292e-05	9.989438e-06
1328          	2.447090e-05	1.917512e-05	1.033273e-05
1329          	1.984095e-05	1.911032e-05	9.948235e-06
1330          	2.089605e-05	1.932605e-05	1.005645e-05
1331          	1.942215e-05	1.918150e-05	9.805793e-06
1332          	2.063620e-05	1.892767e-05	9.862055e-06
1333          	2.135795e-05	1.878336e-05	1.011140e-05
1334          	1.910699e-05	1.871576e-05	9.772381e-06
1335          	1.942975e-05	1.850448e-05	9.846478e-06
1336          	2.255282e-05	1.838118e-05	1.006494e-05
1337          	1.838758e-05	1.822334e-05	9.737587e-06
1338          	1.937535e-05	1.797220e-05	9.744052e-06
1339          	2.045657e-05	1.798808e-05	9.769813e-06
1340          	1.917671e-05	1.778515e-05	9.966605e-06
1341          	2.775440e-05	1.749592e-05	1.017894e-05
1342          	2.117530e-05	1.907539e-05	9.600963e-06
1343          	1.966760e-05	1.868297e-05	9.577236e-06
1344          	2.105323e-05	1.814353e-05	9.730871e-06
1345          	2.301398e-05	1.763120e-05	9.972948e-06
1346          	2.466883e-05	1.703678e-05	1.045347e-05
1347          	2.077464e-05	1.705878e-05	9.984689e-06
1348          	2.352875e-05	1.697400e-05	1.007523e-05
1349          	1.901520e-05	1.737350e-05	9.646546e-06
1350          	2.015284e-05	1.719668e-05	9.782835e-06
1351          	2.271074e-05	1.684093e-05	1.005051e-05
1352          	1.923974e-05	1.715955e-05	9.696039e-06
1353          	1.918414e-05	1.714594e-05	9.874966e-06
1354          	2.207196e-05	1.681817e-05	1.010342e-05
1355          	1.766941e-05	1.695770e-05	9.598189e-06
1356          	1.882187e-05	1.683474e-05	9.731402e-06
1357          	2.154621e-05	1.667832e-05	1.008375e-05
1358          	1.955729e-05	1.669485e-05	9.648171e-06
1359          	2.076427e-05	1.657863e-05	9.853881e-06
1360          	2.213493e-05	1.649643e-05	1.022598e-05
1361          	1.942443e-05	1.645796e-05	9.783759e-06
1362          	2.030692e-05	1.633792e-05	9.906085e-06
1363          	2.188042e-05	1.612297e-05	1.014632e-05
1364          	1.899651e-05	1.646724e-05	9.790244e-06
1365          	2.342969e-05	1.617180e-05	9.974285e-06
1366          	2.376169e-05	1.582764e-05	1.080466e-05
1367          	2.995729e-05	1.599091e-05	1.002338e-05
1368          	2.137584e-05	1.778608e-05	8.779350e-06
1369          	2.484390e-05	1.872075e-05	9.030740e-06
1370          	2.647629e-05	1.817200e-05	9.212658e-06
1371          	2.221280e-05	1.715492e-05	9.716403e-06
1372          	3.177168e-05	1.697799e-05	1.111715e-05
1373          	3.400667e-05	1.669117e-05	1.010992e-05
1374          	2.443559e-05	1.854169e-05	9.506041e-06
1375          	2.784291e-05	1.946685e-05	1.075874e-05
1376          	2.587810e-05	1.811217e-05	9.533172e-06
1377          	2.411014e-05	1.740311e-05	9.997761e-06
1378          	3.145963e-05	1.761449e-05	1.081340e-05
1379          	2.924816e-05	1.707303e-05	9.675185e-06
1380          	2.446326e-05	1.665050e-05	9.142305e-06
1381          	2.440969e-05	1.688659e-05	9.602892e-06
1382          	2.562676e-05	1.615107e-05	9.766460e-06
1383          	3.335701e-05	1.497525e-05	1.012159e-05
1384          	2.713566e-05	1.505453e-05	8.938303e-06
1385          	2.256574e-05	1.594207e-05	9.504812e-06
1386          	2.579438e-05	1.562620e-05	9.703927e-06
1387          	3.105612e-05	1.513627e-05	1.000359e-05
1388          	2.547566e-05	1.565779e-05	8.858355e-06
1389          	2.921036e-05	1.605989e-05	1.005950e-05
1390          	2.646491e-05	1.588954e-05	8.827606e-06
1391          	2.612365e-05	1.538455e-05	8.803680e-06
1392          	2.750462e-05	1.713744e-05	1.008362e-05
1393          	2.747798e-05	1.657746e-05	9.297441e-06
1394          	2.696939e-05	1.549599e-05	9.212756e-06
1395          	2.603773e-05	1.557773e-05	9.504314e-06
1396          	2.563404e-05	1.713024e-05	9.868943e-06
1397          	3.641059e-05	1.580933e-05	1.001842e-05
1398          	2.785315e-05	1.472810e-05	8.545313e-06
1399          	2.392544e-05	1.537713e-05	9.886575e-06
1400          	3.304313e-05	1.482137e-05	1.009804e-05
1401          	2.651259e-05	1.381302e-05	8.600370e-06
1402          	2.509622e-05	1.454427e-05	9.069898e-06
1403          	2.548580e-05	1.420865e-05	9.479384e-06
1404          	2.510564e-05	1.369640e-05	9.842686e-06
1405          	3.673510e-05	1.491652e-05	1.027066e-05
1406          	3.189551e-05	1.468081e-05	8.961268e-06
1407          	2.657618e-05	1.386546e-05	8.874059e-06
1408          	2.603168e-05	1.374473e-05	9.204241e-06
1409          	2.571915e-05	1.318996e-05	9.600284e-06
1410          	3.377867e-05	1.274932e-05	1.009543e-05
1411          	2.797381e-05	1.314147e-05	8.931811e-06
1412          	2.589059e-05	1.346483e-05	9.176052e-06
1413          	2.609605e-05	1.315453e-05	9.615120e-06
1414          	2.958622e-05	1.295171e-05	1.018142e-05
1415          	2.481478e-05	1.338240e-05	8.929063e-06
1416          	2.440897e-05	1.478394e-05	9.541557e-06
1417          	2.978615e-05	1.438049e-05	9.961937e-06
1418          	3.255150e-05	1.325981e-05	1.052696e-05
1419          	2.610766e-05	1.376976e-05	9.136292e-06
1420          	2.559041e-05	1.360904e-05	9.578277e-06
1421          	2.856865e-05	1.280006e-05	1.021326e-05
1422          	2.480890e-05	1.260249e-05	8.954603e-06
1423          	2.550090e-05	1.225209e-05	9.281020e-06
1424          	2.372029e-05	1.198011e-05	9.880782e-06
1425          	3.266678e-05	1.171322e-05	1.042679e-05
1426          	2.734239e-05	1.212433e-05	9.087413e-06
1427          	2.563617e-05	1.232602e-05	9.476159e-06
1428          	2.575895e-05	1.195302e-05	1.004589e-05
1429          	2.232717e-05	1.404614e-05	9.313871e-06
1430          	2.621902e-05	1.356919e-05	9.808077e-06
1431          	3.091463e-05	1.271221e-05	1.047091e-05
1432          	2.668202e-05	1.252787e-05	8.913453e-06
1433          	2.561821e-05	1.271681e-05	9.455062e-06
1434          	2.842529e-05	1.207428e-05	1.008183e-05
1435          	2.382607e-05	1.232174e-05	9.080094e-06
1436          	2.441002e-05	1.208552e-05	9.609401e-06
1437          	2.908311e-05	1.152876e-05	1.024286e-05
1438          	2.469370e-05	1.182967e-05	8.981153e-06
1439          	2.518361e-05	1.176626e-05	9.467859e-06
1440          	2.762040e-05	1.128408e-05	1.009590e-05
1441          	2.262519e-05	1.179671e-05	8.976727e-06
1442          	2.419306e-05	1.169052e-05	9.514504e-06
1443          	2.632973e-05	1.131703e-05	1.022196e-05
1444          	2.392481e-05	1.154315e-05	9.065171e-06
1445          	2.525426e-05	1.146450e-05	9.560430e-06
1446          	2.700884e-05	1.300385e-05	1.086426e-05
1447          	2.575196e-05	1.291512e-05	9.613145e-06
1448          	2.843241e-05	1.194087e-05	1.007596e-05
1449          	2.437784e-05	1.231348e-05	9.019120e-06
1450          	2.686780e-05	1.191339e-05	9.734812e-06
1451          	2.761035e-05	1.255154e-05	1.092187e-05
1452          	2.682377e-05	1.254631e-05	9.582910e-06
1453          	2.577768e-05	1.240269e-05	9.655552e-06
1454          	2.949952e-05	1.210955e-05	1.051633e-05
1455          	2.477659e-05	1.187355e-05	9.065165e-06
1456          	2.439275e-05	1.151497e-05	9.706761e-06
1457          	2.669685e-05	1.071765e-05	1.065572e-05
1458          	2.521849e-05	1.075154e-05	9.417698e-06
1459          	2.460999e-05	1.089755e-05	9.847422e-06
1460          	2.805599e-05	1.029075e-05	1.063558e-05
1461          	2.346891e-05	1.032380e-05	9.231440e-06
1462          	2.396119e-05	1.044513e-05	9.894507e-06
1463          	2.691573e-05	1.007415e-05	1.062571e-05
1464          	2.377022e-05	1.001982e-05	9.281961e-06
1465          	2.030118e-05	9.961652e-06	9.921300e-06
1466          	2.575557e-05	1.047332e-05	1.053904e-05
1467          	2.184891e-05	1.061121e-05	9.230754e-06
1468          	2.533875e-05	1.017941e-05	9.901420e-06
1469          	2.946223e-05	9.551788e-06	1.077670e-05
1470          	2.302111e-05	1.013052e-05	9.364784e-06
1471          	2.261718e-05	1.003475e-05	1.004710e-05
1472          	2.254229e-05	1.252350e-05	9.457714e-06
1473          	2.506376e-05	1.192374e-05	1.014822e-05
1474          	2.486452e-05	1.067126e-05	8.877019e-06
1475          	2.657863e-05	1.068803e-05	9.776748e-06
1476          	3.534497e-05	9.966880e-06	1.043818e-05
1477          	2.422852e-05	1.128778e-05	8.968417e-06
1478          	2.628945e-05	1.115180e-05	9.501408e-06
1479          	2.544881e-05	1.045845e-05	1.026059e-05
1480          	2.693061e-05	1.049930e-05	9.148504e-06
1481          	3.009049e-05	1.009626e-05	9.862997e-06
1482          	3.636040e-05	9.712147e-06	1.073068e-05
1483          	2.659620e-05	1.134629e-05	9.078734e-06
1484          	3.042431e-05	1.104172e-05	9.670004e-06
1485          	2.503850e-05	1.146733e-05	1.123952e-05
1486          	2.948067e-05	1.148493e-05	9.935796e-06
1487          	3.197499e-05	1.051662e-05	1.034981e-05
1488          	2.896967e-05	1.126895e-05	8.939909e-06
1489          	3.057162e-05	1.052290e-05	9.520577e-06
1490          	3.648636e-05	9.598662e-06	1.023672e-05
1491          	2.637112e-05	1.119536e-05	8.580113e-06
1492          	2.846557e-05	1.107754e-05	9.019635e-06
1493          	3.086927e-05	1.029021e-05	9.539638e-06
1494          	3.757979e-05	9.513663e-06	1.029560e-05
1495          	2.772765e-05	1.077839e-05	8.622548e-06
1496          	3.002625e-05	1.284008e-05	9.841729e-06
1497          	2.736938e-05	1.190372e-05	1.039621e-05
1498          	2.899204e-05	1.165007e-05	8.885104e-06
1499          	3.138605e-05	1.133640e-05	9.358944e-06
1500          	3.177114e-05	1.009849e-05	9.860634e-06
1501          	4.377566e-05	9.411002e-06	1.053659e-05
1502          	3.217347e-05	1.091293e-05	8.766146e-06
1503          	3.144619e-05	1.275075e-05	9.586593e-06
1504          	3.039581e-05	1.160529e-05	1.015643e-05
1505          	2.770919e-05	1.155608e-05	8.702186e-06
1506          	3.211410e-05	1.088370e-05	9.314426e-06
1507          	2.680634e-05	9.900030e-06	9.892801e-06
1508          	3.812455e-05	1.033819e-05	1.032551e-05
1509          	3.111804e-05	1.064005e-05	8.700731e-06
1510          	3.121517e-05	1.062329e-05	9.019044e-06
1511          	2.356358e-05	9.835967e-06	9.605215e-06
1512          	3.518616e-05	1.033255e-05	1.010108e-05
1513          	3.032737e-05	1.048926e-05	8.604310e-06
1514          	3.359004e-05	1.026615e-05	9.087230e-06
1515          	2.490613e-05	9.378488e-06	9.670411e-06
1516          	4.377505e-05	9.931793e-06	1.023456e-05
1517          	2.507846e-05	1.130855e-05	8.557780e-06
1518          	2.941036e-05	1.077434e-05	8.749094e-06
1519          	2.233380e-05	1.257696e-05	1.041196e-05
1520          	3.050438e-05	1.201892e-05	9.123831e-06
1521          	3.131615e-05	1.036111e-05	9.098768e-06
1522          	2.594773e-05	9.552142e-06	9.547940e-06
1523          	2.856449e-05	1.016919e-05	9.758488e-06
1524          	4.349221e-05	9.977137e-06	1.005723e-05
1525          	2.920036e-05	1.167621e-05	8.168929e-06
1526          	2.991704e-05	1.118038e-05	8.351025e-06
1527          	2.926715e-05	1.038633e-05	9.044478e-06
1528          	2.169642e-05	9.071660e-06	9.592747e-06
1529          	2.483102e-05	9.379418e-06	9.914372e-06
1530          	3.660899e-05	1.010761e-05	1.005628e-05
1531          	2.769543e-05	1.051463e-05	8.409778e-06
1532          	2.993665e-05	1.112808e-05	9.318216e-06
1533          	1.958259e-05	9.951145e-06	9.931325e-06
1534          	3.109121e-05	1.010076e-05	1.035192e-05
1535          	2.667585e-05	1.015642e-05	8.983039e-06
1536          	2.288974e-05	9.975382e-06	9.294413e-06
1537          	2.777798e-05	1.078486e-05	9.862875e-06
1538          	3.220706e-05	9.803282e-06	1.043875e-05
1539          	2.283493e-05	1.065179e-05	9.119821e-06
1540          	1.886671e-05	9.997804e-06	9.490316e-06
1541          	2.244511e-05	1.052054e-05	1.020159e-05
1542          	2.331620e-05	1.097445e-05	9.513174e-06
1543          	2.274544e-05	1.000911e-05	1.013809e-05
1544          	2.486928e-05	1.018813e-05	9.148842e-06
1545          	2.083985e-05	9.076268e-06	9.622769e-06
1546          	2.087769e-05	9.260888e-06	9.990934e-06
1547          	4.159907e-05	9.897286e-06	1.035672e-05
1548          	2.136227e-05	1.173225e-05	8.863648e-06
1549          	3.173824e-05	1.091496e-05	9.342599e-06
1550          	2.800315e-05	9.387186e-06	1.011248e-05
1551          	2.437870e-05	1.048501e-05	8.868329e-06
1552          	3.046345e-05	1.183447e-05	9.854607e-06
1553          	2.873494e-05	1.069965e-05	1.042919e-05
1554          	2.965559e-05	1.031587e-05	9.115442e-06
1555          	2.525873e-05	9.305242e-06	9.504152e-06
1556          	2.670066e-05	1.005728e-05	9.891481e-06
1557          	3.841028e-05	9.300812e-06	1.038132e-05
1558          	2.551192e-05	1.049151e-05	8.938834e-06
1559          	2.036905e-05	9.909488e-06	9.189738e-06
1560          	2.936425e-05	1.041306e-05	9.591166e-06
1561          	3.498514e-05	8.999807e-06	1.028982e-05
1562          	2.390834e-05	1.027918e-05	8.811982e-06
1563          	1.886138e-05	9.904285e-06	9.298519e-06
1564          	2.789295e-05	1.048273e-05	9.798741e-06
1565          	3.410284e-05	9.190588e-06	1.054985e-05
1566          	2.334757e-05	1.031648e-05	9.041121e-06
1567          	2.979974e-05	1.026903e-05	9.722617e-06
1568          	3.171422e-05	8.965162e-06	1.040952e-05
1569          	2.372712e-05	1.008435e-05	8.973852e-06
1570          	1.985738e-05	9.589755e-06	9.418037e-06
1571          	2.708317e-05	1.014005e-05	9.888305e-06
1572          	3.550871e-05	9.481198e-06	1.093498e-05
1573          	2.500344e-05	1.076528e-05	9.296512e-06
1574          	3.203071e-05	1.013100e-05	9.714255e-06
1575          	3.117621e-05	8.844468e-06	1.048594e-05
1576          	2.297499e-05	1.004345e-05	9.040773e-06
1577          	1.823327e-05	9.798797e-06	9.632628e-06
1578          	2.368051e-05	1.037742e-05	1.018409e-05
1579          	2.574322e-05	1.031989e-05	8.899477e-06
1580          	1.885397e-05	9.529557e-06	9.496820e-06
1581          	3.893299e-05	9.976294e-06	1.008634e-05
1582          	2.258567e-05	1.139088e-05	8.587734e-06
1583          	3.144161e-05	1.255738e-05	9.831013e-06
1584          	2.382300e-05	1.093281e-05	1.056994e-05
1585          	2.542968e-05	9.947914e-06	9.349066e-06
1586          	2.939744e-05	1.100508e-05	9.696216e-06
1587          	2.939406e-05	1.002255e-05	1.034385e-05
1588          	2.836453e-05	1.016312e-05	9.252146e-06
1589          	2.168664e-05	9.482451e-06	9.690997e-06
1590          	4.230888e-05	9.954816e-06	1.014182e-05
1591          	2.393786e-05	1.126717e-05	8.647310e-06
1592          	3.144093e-05	1.030661e-05	8.789469e-06
1593          	2.124099e-05	8.992487e-06	9.497941e-06
1594          	4.134012e-05	9.038032e-06	1.014387e-05
1595          	2.582083e-05	1.043678e-05	8.552621e-06
1596          	3.263254e-05	1.003441e-05	9.001112e-06
1597          	2.238708e-05	8.806967e-06	9.718983e-06
1598          	4.136181e-05	8.966851e-06	1.041374e-05
1599          	2.276264e-05	1.032422e-05	8.813955e-06
1600          	1.878501e-05	9.984056e-06	9.275567e-06
1601          	2.978955e-05	1.057923e-05	9.837144e-06
1602          	3.182432e-05	9.166353e-06	1.069618e-05
1603          	2.248626e-05	1.073974e-05	9.306542e-06
1604          	3.264484e-05	1.000849e-05	9.955430e-06
1605          	3.296642e-05	8.769831e-06	1.083340e-05
1606          	2.855502e-05	9.961412e-06	9.238245e-06
1607          	2.201505e-05	1.428470e-05	1.041981e-05
1608          	3.228952e-05	1.367340e-05	9.210748e-06
1609          	3.664575e-05	1.164084e-05	9.775862e-06
1610          	3.351249e-05	1.042126e-05	1.071549e-05
1611          	3.338932e-05	1.121204e-05	9.379991e-06
1612          	3.874684e-05	1.027628e-05	9.832138e-06
1613          	3.731632e-05	9.141240e-06	1.071493e-05
1614          	2.622651e-05	1.062889e-05	9.078095e-06
1615          	2.094123e-05	9.561061e-06	9.342508e-06
1616          	2.164884e-05	9.941055e-06	9.782061e-06
1617          	3.150264e-05	1.022555e-05	1.018690e-05
1618          	2.757758e-05	1.038233e-05	8.827989e-06
1619          	1.977103e-05	9.557954e-06	9.610074e-06
1620          	3.879005e-05	9.861562e-06	1.011928e-05
1621          	2.293172e-05	1.278965e-05	8.412127e-06
1622          	3.333603e-05	1.183472e-05	8.838888e-06
1623          	3.510467e-05	1.002243e-05	9.523526e-06
1624          	3.929178e-05	9.123448e-06	1.035848e-05
1625          	3.548107e-05	1.037976e-05	8.463834e-06
1626          	3.591021e-05	1.034685e-05	9.371336e-06
1627          	2.657772e-05	9.626309e-06	9.902325e-06
1628          	3.318022e-05	1.019510e-05	1.058938e-05
1629          	3.061062e-05	9.576312e-06	8.934058e-06
1630          	2.939315e-05	1.034345e-05	9.351945e-06
1631          	3.182747e-05	9.062903e-06	1.014854e-05
1632          	2.509278e-05	1.024777e-05	8.714657e-06
1633          	1.952137e-05	9.051279e-06	9.289899e-06
1634          	1.855751e-05	9.267245e-06	9.891884e-06
1635          	4.192906e-05	9.760930e-06	1.050761e-05
1636          	2.352606e-05	1.101135e-05	8.807534e-06
1637          	2.093830e-05	1.348428e-05	1.031025e-05
1638          	2.914415e-05	1.198583e-05	8.798053e-06
1639          	3.021615e-05	1.016647e-05	9.408669e-06
1640          	2.665327e-05	9.021382e-06	9.981914e-06
1641          	4.744623e-05	9.279844e-06	1.036132e-05
1642          	3.314032e-05	1.076289e-05	8.452761e-06
1643          	3.295607e-05	1.026920e-05	8.903594e-06
1644          	2.190103e-05	9.149682e-06	9.645675e-06
1645          	4.147718e-05	9.413928e-06	1.034627e-05
1646          	2.845792e-05	1.040651e-05	8.552476e-06
1647          	3.164443e-05	1.127120e-05	9.644653e-06
1648          	2.869983e-05	1.015620e-05	1.016663e-05
1649          	2.509616e-05	9.230344e-06	8.536463e-06
1650          	3.063479e-05	1.149959e-05	8.936502e-06
1651          	2.533352e-05	9.180334e-06	9.404911e-06
1652          	2.577369e-05	9.492476e-06	9.905934e-06
1653          	3.540904e-05	1.020779e-05	1.034446e-05
1654          	2.941875e-05	1.044461e-05	8.584636e-06
1655          	2.219543e-05	9.881654e-06	9.329050e-06
1656          	3.292037e-05	1.035799e-05	9.909876e-06
1657          	4.290229e-05	8.947797e-06	1.067740e-05
1658          	3.052082e-05	1.018707e-05	8.756898e-06
1659          	3.534342e-05	1.028671e-05	9.562530e-06
1660          	3.587678e-05	9.177278e-06	1.031155e-05
1661          	2.912697e-05	1.005637e-05	8.742497e-06
1662          	2.591040e-05	1.114550e-05	1.040198e-05
1663          	3.226709e-05	1.056414e-05	9.083175e-06
1664          	2.472227e-05	8.976782e-06	9.528326e-06
1665          	4.641621e-05	9.519317e-06	1.012319e-05
1666          	2.766296e-05	1.120355e-05	8.557577e-06
1667          	3.548705e-05	1.071957e-05	9.134934e-06
