# Force coefficients
# liftDir     : (-2.588190e-01 9.659258e-01 0.000000e+00)
# dragDir     : (9.659258e-01 2.588190e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 5.148150e+01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-02
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
311           	3.351236e-01	2.665315e-01	1.482085e+00	1.076166e+00	4.059188e-01
312           	3.310773e-01	2.614424e-01	1.470945e+00	1.066550e+00	4.043954e-01
313           	3.266099e-01	2.562506e-01	1.459422e+00	1.056321e+00	4.031009e-01
314           	3.220629e-01	2.512325e-01	1.447812e+00	1.045969e+00	4.018432e-01
315           	3.166642e-01	2.455679e-01	1.434376e+00	1.033852e+00	4.005236e-01
316           	3.105795e-01	2.390557e-01	1.419415e+00	1.020287e+00	3.991281e-01
317           	3.041861e-01	2.325083e-01	1.403955e+00	1.006163e+00	3.977911e-01
318           	2.980792e-01	2.267904e-01	1.389213e+00	9.926855e-01	3.965271e-01
319           	2.911266e-01	2.202845e-01	1.373034e+00	9.776434e-01	3.953902e-01
320           	2.838730e-01	2.137806e-01	1.356254e+00	9.619999e-01	3.942538e-01
321           	2.758413e-01	2.064557e-01	1.337905e+00	9.447936e-01	3.931110e-01
322           	2.673931e-01	1.987901e-01	1.318590e+00	9.266882e-01	3.919019e-01
323           	2.591508e-01	1.918812e-01	1.299687e+00	9.089942e-01	3.906926e-01
324           	2.502738e-01	1.845006e-01	1.279665e+00	8.901064e-01	3.895587e-01
325           	2.409352e-01	1.766558e-01	1.258872e+00	8.703712e-01	3.885008e-01
326           	2.313677e-01	1.687785e-01	1.237380e+00	8.500575e-01	3.873221e-01
327           	2.219290e-01	1.611511e-01	1.215775e+00	8.298162e-01	3.859583e-01
328           	2.121981e-01	1.532507e-01	1.193756e+00	8.090759e-01	3.846797e-01
329           	2.019773e-01	1.451903e-01	1.171008e+00	7.874813e-01	3.835267e-01
330           	1.913133e-01	1.369437e-01	1.147231e+00	7.649286e-01	3.823019e-01
331           	1.802674e-01	1.284429e-01	1.122799e+00	7.416667e-01	3.811319e-01
332           	1.691148e-01	1.198605e-01	1.097444e+00	7.178369e-01	3.796074e-01
333           	1.578456e-01	1.114016e-01	1.072013e+00	6.938519e-01	3.781607e-01
334           	1.462813e-01	1.027952e-01	1.046122e+00	6.693421e-01	3.767795e-01
335           	1.343819e-01	9.394415e-02	1.019700e+00	6.442317e-01	3.754678e-01
336           	1.222749e-01	8.517256e-02	9.924998e-01	6.185248e-01	3.739750e-01
337           	1.099996e-01	7.622473e-02	9.648666e-01	5.924329e-01	3.724337e-01
338           	9.762447e-02	6.727710e-02	9.365645e-01	5.659067e-01	3.706578e-01
339           	8.516132e-02	5.845320e-02	9.082210e-01	5.392718e-01	3.689492e-01
340           	7.241121e-02	4.950164e-02	8.797175e-01	5.122700e-01	3.674475e-01
341           	5.952309e-02	4.050482e-02	8.507668e-01	4.849065e-01	3.658603e-01
342           	4.658187e-02	3.149482e-02	8.212130e-01	4.571884e-01	3.640246e-01
343           	3.373540e-02	2.262131e-02	7.915876e-01	4.295292e-01	3.620584e-01
344           	2.070989e-02	1.371741e-02	7.614813e-01	4.014506e-01	3.600308e-01
345           	7.571031e-03	4.884944e-03	7.315797e-01	3.733609e-01	3.582188e-01
346           	-5.394232e-03	-3.812845e-03	7.019761e-01	3.455938e-01	3.563823e-01
347           	-1.816430e-02	-1.229172e-02	6.726142e-01	3.181428e-01	3.544714e-01
348           	-3.076443e-02	-2.060156e-02	6.434137e-01	2.909424e-01	3.524713e-01
349           	-4.351302e-02	-2.890621e-02	6.136264e-01	2.633002e-01	3.503262e-01
350           	-5.606484e-02	-3.711007e-02	5.842877e-01	2.360790e-01	3.482087e-01
351           	-6.820768e-02	-4.475178e-02	5.563400e-01	2.099623e-01	3.463777e-01
352           	-8.007802e-02	-5.211626e-02	5.290303e-01	1.844371e-01	3.445932e-01
353           	-9.179308e-02	-5.929741e-02	5.019448e-01	1.591793e-01	3.427655e-01
354           	-1.031664e-01	-6.644387e-02	4.751055e-01	1.343863e-01	3.407192e-01
355           	-1.143276e-01	-7.329695e-02	4.487255e-01	1.100351e-01	3.386904e-01
356           	-1.251345e-01	-7.961559e-02	4.237218e-01	8.672635e-02	3.369954e-01
357           	-1.356242e-01	-8.558922e-02	3.993959e-01	6.407375e-02	3.353221e-01
358           	-1.457637e-01	-9.142528e-02	3.755132e-01	4.199289e-02	3.335203e-01
359           	-1.555734e-01	-9.704172e-02	3.524264e-01	2.063982e-02	3.317866e-01
360           	-1.650315e-01	-1.023901e-01	3.301578e-01	4.738052e-05	3.301104e-01
361           	-1.740777e-01	-1.071996e-01	3.091223e-01	-1.951650e-02	3.286388e-01
362           	-1.826490e-01	-1.116509e-01	2.892609e-01	-3.801857e-02	3.272795e-01
363           	-1.908896e-01	-1.158331e-01	2.699400e-01	-5.591960e-02	3.258596e-01
364           	-1.987032e-01	-1.197637e-01	2.513438e-01	-7.303129e-02	3.243751e-01
365           	-2.061324e-01	-1.234974e-01	2.337915e-01	-8.923662e-02	3.230281e-01
366           	-2.129045e-01	-1.265742e-01	2.182322e-01	-1.037884e-01	3.220206e-01
367           	-2.192548e-01	-1.292068e-01	2.033795e-01	-1.175651e-01	3.209446e-01
368           	-2.249701e-01	-1.312968e-01	1.905294e-01	-1.297055e-01	3.202348e-01
369           	-2.305002e-01	-1.335525e-01	1.774005e-01	-1.417999e-01	3.192004e-01
370           	-2.356216e-01	-1.355904e-01	1.651030e-01	-1.530701e-01	3.181732e-01
371           	-2.400573e-01	-1.369289e-01	1.547536e-01	-1.626805e-01	3.174341e-01
372           	-2.439723e-01	-1.379513e-01	1.456142e-01	-1.711653e-01	3.167794e-01
373           	-2.473196e-01	-1.384406e-01	1.380237e-01	-1.783077e-01	3.163314e-01
374           	-2.504433e-01	-1.389635e-01	1.305621e-01	-1.851622e-01	3.157243e-01
375           	-2.530416e-01	-1.390041e-01	1.245622e-01	-1.907606e-01	3.153227e-01
376           	-2.551587e-01	-1.387001e-01	1.198014e-01	-1.952580e-01	3.150595e-01
377           	-2.570503e-01	-1.384489e-01	1.152422e-01	-1.994292e-01	3.146714e-01
378           	-2.584467e-01	-1.377398e-01	1.119923e-01	-2.024505e-01	3.144428e-01
379           	-2.594393e-01	-1.366995e-01	1.097092e-01	-2.045847e-01	3.142939e-01
380           	-2.600705e-01	-1.354641e-01	1.082938e-01	-2.059236e-01	3.142174e-01
381           	-2.603107e-01	-1.339999e-01	1.077677e-01	-2.064269e-01	3.141946e-01
382           	-2.601302e-01	-1.322857e-01	1.082170e-01	-2.060217e-01	3.142388e-01
383           	-2.594528e-01	-1.301992e-01	1.097239e-01	-2.045908e-01	3.143147e-01
384           	-2.582971e-01	-1.277983e-01	1.122892e-01	-2.021525e-01	3.144417e-01
385           	-2.566962e-01	-1.251118e-01	1.158670e-01	-1.987627e-01	3.146297e-01
386           	-2.546372e-01	-1.221710e-01	1.204603e-01	-1.944070e-01	3.148673e-01
387           	-2.521310e-01	-1.189068e-01	1.260079e-01	-1.891270e-01	3.151349e-01
388           	-2.491161e-01	-1.153291e-01	1.326203e-01	-1.828060e-01	3.154262e-01
389           	-2.455449e-01	-1.114135e-01	1.404917e-01	-1.752990e-01	3.157907e-01
390           	-2.414852e-01	-1.072025e-01	1.493662e-01	-1.668021e-01	3.161683e-01
391           	-2.369309e-01	-1.026726e-01	1.594272e-01	-1.572173e-01	3.166445e-01
392           	-2.319483e-01	-9.785593e-02	1.703017e-01	-1.467974e-01	3.170991e-01
393           	-2.265375e-01	-9.273450e-02	1.820195e-01	-1.355277e-01	3.175473e-01
394           	-2.207493e-01	-8.746605e-02	1.944622e-01	-1.235182e-01	3.179804e-01
395           	-2.145676e-01	-8.199809e-02	2.078269e-01	-1.106542e-01	3.184811e-01
396           	-2.079126e-01	-7.610021e-02	2.223558e-01	-9.673468e-02	3.190905e-01
397           	-2.008954e-01	-6.997659e-02	2.377554e-01	-8.201773e-02	3.197731e-01
398           	-1.936467e-01	-6.381808e-02	2.534629e-01	-6.691525e-02	3.203781e-01
399           	-1.862575e-01	-5.755131e-02	2.692040e-01	-5.165549e-02	3.208595e-01
400           	-1.784961e-01	-5.110916e-02	2.862808e-01	-3.535574e-02	3.216365e-01
401           	-1.705702e-01	-4.447449e-02	3.037556e-01	-1.869246e-02	3.224480e-01
402           	-1.625184e-01	-3.776686e-02	3.214305e-01	-1.803144e-03	3.232337e-01
403           	-1.544680e-01	-3.111929e-02	3.389362e-01	1.500016e-02	3.239361e-01
404           	-1.463150e-01	-2.442122e-02	3.570168e-01	3.219344e-02	3.248234e-01
405           	-1.382102e-01	-1.772585e-02	3.752667e-01	4.942315e-02	3.258436e-01
406           	-1.301713e-01	-1.110110e-02	3.933101e-01	6.648373e-02	3.268264e-01
407           	-1.221959e-01	-4.584636e-03	4.112098e-01	8.340904e-02	3.278008e-01
408           	-1.142960e-01	1.809216e-03	4.288769e-01	1.001425e-01	3.287344e-01
409           	-1.064681e-01	8.181309e-03	4.466314e-01	1.168476e-01	3.297838e-01
410           	-9.873992e-02	1.453567e-02	4.644652e-01	1.334927e-01	3.309725e-01
411           	-9.119122e-02	2.068751e-02	4.819219e-01	1.497697e-01	3.321522e-01
412           	-8.387841e-02	2.659350e-02	4.988845e-01	1.655638e-01	3.333207e-01
413           	-7.685917e-02	3.234417e-02	5.151977e-01	1.807397e-01	3.344580e-01
414           	-6.983952e-02	3.797609e-02	5.320374e-01	1.961792e-01	3.358582e-01
415           	-6.328634e-02	4.326975e-02	5.476784e-01	2.105528e-01	3.371255e-01
416           	-5.695621e-02	4.839036e-02	5.631647e-01	2.246262e-01	3.385386e-01
417           	-5.111742e-02	5.317117e-02	5.774814e-01	2.376233e-01	3.398581e-01
418           	-4.548510e-02	5.772663e-02	5.916866e-01	2.503582e-01	3.413284e-01
419           	-4.022829e-02	6.200975e-02	6.051960e-01	2.623697e-01	3.428263e-01
420           	-3.531807e-02	6.601166e-02	6.181241e-01	2.737440e-01	3.443801e-01
421           	-3.070950e-02	6.976158e-02	6.306822e-01	2.846316e-01	3.460506e-01
422           	-2.649054e-02	7.322471e-02	6.425717e-01	2.947953e-01	3.477764e-01
423           	-2.259240e-02	7.646641e-02	6.539084e-01	3.043618e-01	3.495466e-01
424           	-1.891408e-02	7.956505e-02	6.649686e-01	3.135702e-01	3.513984e-01
425           	-1.531038e-02	8.257576e-02	6.759949e-01	3.226871e-01	3.533079e-01
426           	-1.161765e-02	8.565617e-02	6.873891e-01	3.320769e-01	3.553122e-01
427           	-7.737466e-03	8.889122e-02	6.993760e-01	3.419505e-01	3.574255e-01
428           	-3.353267e-03	9.249898e-02	7.126833e-01	3.529884e-01	3.596949e-01
429           	1.478278e-03	9.646891e-02	7.270257e-01	3.649911e-01	3.620346e-01
430           	6.772165e-03	1.008136e-01	7.424810e-01	3.780127e-01	3.644683e-01
431           	1.253478e-02	1.055064e-01	7.589646e-01	3.920171e-01	3.669475e-01
432           	1.855894e-02	1.103698e-01	7.759745e-01	4.065462e-01	3.694283e-01
433           	2.476931e-02	1.154159e-01	7.934883e-01	4.215134e-01	3.719748e-01
434           	3.071532e-02	1.202965e-01	8.107888e-01	4.361097e-01	3.746791e-01
435           	3.610795e-02	1.247663e-01	8.270265e-01	4.496212e-01	3.774053e-01
436           	4.094852e-02	1.288257e-01	8.421839e-01	4.620405e-01	3.801434e-01
437           	4.529075e-02	1.325360e-01	8.564565e-01	4.735190e-01	3.829375e-01
438           	4.928225e-02	1.360103e-01	8.702529e-01	4.844087e-01	3.858442e-01
439           	5.304491e-02	1.393476e-01	8.838210e-01	4.949554e-01	3.888656e-01
440           	5.652197e-02	1.424550e-01	8.968933e-01	5.049686e-01	3.919247e-01
441           	5.973607e-02	1.453636e-01	9.095231e-01	5.144976e-01	3.950255e-01
442           	6.269596e-02	1.480722e-01	9.216606e-01	5.235263e-01	3.981344e-01
443           	6.543875e-02	1.505905e-01	9.334127e-01	5.321451e-01	4.012676e-01
444           	6.798349e-02	1.529520e-01	9.448205e-01	5.403937e-01	4.044267e-01
445           	7.035395e-02	1.551804e-01	9.560346e-01	5.483712e-01	4.076633e-01
446           	7.255081e-02	1.572726e-01	9.669976e-01	5.560496e-01	4.109480e-01
447           	7.452792e-02	1.591497e-01	9.774975e-01	5.632766e-01	4.142208e-01
448           	7.638025e-02	1.609197e-01	9.878732e-01	5.703169e-01	4.175564e-01
449           	7.808121e-02	1.625565e-01	9.978446e-01	5.770035e-01	4.208411e-01
450           	7.959964e-02	1.640201e-01	1.007486e+00	5.833427e-01	4.241434e-01
451           	8.097391e-02	1.653430e-01	1.017004e+00	5.894757e-01	4.275279e-01
452           	8.230093e-02	1.666416e-01	1.026647e+00	5.956243e-01	4.310224e-01
453           	8.351770e-02	1.678259e-01	1.036008e+00	6.015216e-01	4.344862e-01
454           	8.452356e-02	1.688006e-01	1.044753e+00	6.069002e-01	4.378531e-01
455           	8.536225e-02	1.696108e-01	1.053245e+00	6.119848e-01	4.412603e-01
456           	8.615233e-02	1.703705e-01	1.061854e+00	6.170794e-01	4.447747e-01
457           	8.686230e-02	1.710544e-01	1.070446e+00	6.220852e-01	4.483606e-01
458           	8.744603e-02	1.716365e-01	1.078804e+00	6.268481e-01	4.519560e-01
459           	8.769539e-02	1.719674e-01	1.086442e+00	6.309164e-01	4.555256e-01
460           	8.774542e-02	1.721315e-01	1.093779e+00	6.346351e-01	4.591443e-01
461           	8.791013e-02	1.723119e-01	1.101352e+00	6.385860e-01	4.627657e-01
462           	8.803861e-02	1.724446e-01	1.108947e+00	6.425119e-01	4.664347e-01
463           	8.789996e-02	1.723936e-01	1.116020e+00	6.459098e-01	4.701099e-01
464           	8.755961e-02	1.721917e-01	1.123022e+00	6.490705e-01	4.739513e-01
465           	8.693215e-02	1.718001e-01	1.129594e+00	6.517294e-01	4.778651e-01
466           	8.596758e-02	1.711624e-01	1.135081e+00	6.535079e-01	4.815727e-01
467           	8.486696e-02	1.703783e-01	1.140592e+00	6.551629e-01	4.854290e-01
468           	8.360824e-02	1.695043e-01	1.145887e+00	6.565516e-01	4.893351e-01
469           	8.212824e-02	1.684507e-01	1.151080e+00	6.576682e-01	4.934117e-01
470           	8.046971e-02	1.673039e-01	1.155839e+00	6.583890e-01	4.974496e-01
471           	7.856042e-02	1.659641e-01	1.160031e+00	6.585760e-01	5.014551e-01
472           	7.652399e-02	1.645199e-01	1.163917e+00	6.584826e-01	5.054346e-01
473           	7.425686e-02	1.628813e-01	1.167646e+00	6.580797e-01	5.095660e-01
474           	7.191513e-02	1.612246e-01	1.171137e+00	6.574838e-01	5.136535e-01
475           	6.935745e-02	1.594136e-01	1.174556e+00	6.566353e-01	5.179204e-01
476           	6.641287e-02	1.572599e-01	1.177110e+00	6.549679e-01	5.221421e-01
477           	6.339551e-02	1.550706e-01	1.179377e+00	6.530841e-01	5.262931e-01
478           	6.039084e-02	1.529343e-01	1.181573e+00	6.511773e-01	5.303956e-01
479           	5.734809e-02	1.507544e-01	1.183868e+00	6.492820e-01	5.345858e-01
480           	5.399483e-02	1.483094e-01	1.185790e+00	6.468896e-01	5.389000e-01
481           	5.042283e-02	1.456567e-01	1.187203e+00	6.440244e-01	5.431787e-01
482           	4.683263e-02	1.429869e-01	1.188272e+00	6.409687e-01	5.473035e-01
483           	4.330213e-02	1.403384e-01	1.189498e+00	6.380510e-01	5.514467e-01
484           	3.985543e-02	1.376882e-01	1.190700e+00	6.352056e-01	5.554947e-01
485           	3.629192e-02	1.349378e-01	1.191635e+00	6.321093e-01	5.595254e-01
486           	3.270612e-02	1.321198e-01	1.192419e+00	6.289156e-01	5.635033e-01
487           	2.910600e-02	1.292766e-01	1.193244e+00	6.257281e-01	5.675161e-01
488           	2.559956e-02	1.264774e-01	1.194193e+00	6.226960e-01	5.714969e-01
489           	2.221065e-02	1.236965e-01	1.195030e+00	6.197256e-01	5.753043e-01
490           	1.916103e-02	1.210153e-01	1.196346e+00	6.173341e-01	5.790120e-01
491           	1.642657e-02	1.184897e-01	1.198086e+00	6.154698e-01	5.826166e-01
492           	1.414191e-02	1.162255e-01	1.200492e+00	6.143880e-01	5.861041e-01
493           	1.224127e-02	1.142418e-01	1.203631e+00	6.140568e-01	5.895742e-01
494           	1.060090e-02	1.123134e-01	1.207288e+00	6.142447e-01	5.930429e-01
495           	9.247501e-03	1.104497e-01	1.211150e+00	6.148227e-01	5.963277e-01
496           	8.029912e-03	1.085841e-01	1.214995e+00	6.155272e-01	5.994674e-01
497           	6.731874e-03	1.067316e-01	1.218594e+00	6.160289e-01	6.025652e-01
498           	5.285213e-03	1.047031e-01	1.222001e+00	6.162857e-01	6.057153e-01
499           	3.809353e-03	1.027786e-01	1.225354e+00	6.164863e-01	6.088676e-01
500           	2.437358e-03	1.008280e-01	1.228768e+00	6.168212e-01	6.119464e-01
501           	1.236293e-03	9.899007e-02	1.232215e+00	6.173439e-01	6.148713e-01
502           	2.035438e-04	9.708074e-02	1.235843e+00	6.181253e-01	6.177182e-01
503           	-6.653911e-04	9.529035e-02	1.239787e+00	6.192281e-01	6.205589e-01
504           	-1.335844e-03	9.359700e-02	1.243817e+00	6.205726e-01	6.232443e-01
505           	-1.821441e-03	9.197548e-02	1.247990e+00	6.221735e-01	6.258164e-01
506           	-2.120338e-03	9.059523e-02	1.252473e+00	6.241162e-01	6.283569e-01
507           	-2.281839e-03	8.924565e-02	1.257330e+00	6.263833e-01	6.309470e-01
508           	-2.267777e-03	8.803451e-02	1.262399e+00	6.289316e-01	6.334671e-01
509           	-2.080530e-03	8.675057e-02	1.267549e+00	6.316939e-01	6.358549e-01
510           	-1.722783e-03	8.558461e-02	1.272760e+00	6.346571e-01	6.381027e-01
511           	-1.281006e-03	8.463566e-02	1.278180e+00	6.378088e-01	6.403708e-01
512           	-7.386890e-04	8.363515e-02	1.283960e+00	6.412412e-01	6.427186e-01
513           	3.469492e-06	8.273454e-02	1.289959e+00	6.449830e-01	6.449761e-01
514           	8.513308e-04	8.190750e-02	1.295885e+00	6.487937e-01	6.470911e-01
515           	1.727483e-03	8.106960e-02	1.301628e+00	6.525415e-01	6.490865e-01
516           	2.659633e-03	8.039791e-02	1.307484e+00	6.564018e-01	6.510826e-01
517           	3.625090e-03	7.962631e-02	1.313430e+00	6.603402e-01	6.530900e-01
518           	4.587351e-03	7.892438e-02	1.319285e+00	6.642300e-01	6.550553e-01
519           	5.509912e-03	7.812654e-02	1.324808e+00	6.679138e-01	6.568940e-01
520           	6.385069e-03	7.731202e-02	1.329997e+00	6.713834e-01	6.586132e-01
521           	7.289055e-03	7.663431e-02	1.335156e+00	6.748671e-01	6.602890e-01
522           	8.079452e-03	7.578553e-02	1.340225e+00	6.781921e-01	6.620332e-01
523           	8.815611e-03	7.497664e-02	1.345081e+00	6.813561e-01	6.637249e-01
524           	9.405803e-03	7.415410e-02	1.349434e+00	6.841230e-01	6.653113e-01
525           	9.807659e-03	7.319930e-02	1.353181e+00	6.863983e-01	6.667830e-01
526           	1.004025e-02	7.212174e-02	1.356517e+00	6.882985e-01	6.682180e-01
527           	1.014967e-02	7.105120e-02	1.359673e+00	6.899860e-01	6.696867e-01
528           	1.015669e-02	6.992375e-02	1.362644e+00	6.914786e-01	6.711652e-01
529           	1.007088e-02	6.878327e-02	1.365292e+00	6.927169e-01	6.725752e-01
530           	9.887869e-03	6.757428e-02	1.367575e+00	6.936756e-01	6.738999e-01
531           	9.623297e-03	6.629848e-02	1.369579e+00	6.944127e-01	6.751661e-01
532           	9.210736e-03	6.505534e-02	1.371377e+00	6.948990e-01	6.764775e-01
533           	8.696240e-03	6.392832e-02	1.373018e+00	6.952055e-01	6.778130e-01
534           	8.098522e-03	6.262215e-02	1.374383e+00	6.952901e-01	6.790930e-01
535           	7.441876e-03	6.120914e-02	1.375429e+00	6.951565e-01	6.802727e-01
536           	6.823554e-03	5.947381e-02	1.376464e+00	6.950557e-01	6.814086e-01
537           	6.240295e-03	5.835364e-02	1.377302e+00	6.948914e-01	6.824109e-01
538           	5.569567e-03	5.743970e-02	1.377965e+00	6.945523e-01	6.834131e-01
539           	4.637153e-03	5.621071e-02	1.378353e+00	6.938137e-01	6.845394e-01
540           	3.738105e-03	5.475099e-02	1.378859e+00	6.931675e-01	6.856913e-01
541           	3.031784e-03	5.329663e-02	1.379483e+00	6.927731e-01	6.867096e-01
542           	2.493552e-03	5.205684e-02	1.380084e+00	6.925354e-01	6.875483e-01
543           	1.862990e-03	5.101255e-02	1.380324e+00	6.920251e-01	6.882992e-01
544           	1.161873e-03	4.995021e-02	1.380551e+00	6.914376e-01	6.891138e-01
545           	5.285549e-04	4.902226e-02	1.381030e+00	6.910436e-01	6.899865e-01
546           	-4.005752e-06	4.801367e-02	1.381751e+00	6.908713e-01	6.908794e-01
547           	-4.571988e-04	4.702800e-02	1.382466e+00	6.907760e-01	6.916904e-01
548           	-8.681510e-04	4.617872e-02	1.382984e+00	6.906237e-01	6.923600e-01
549           	-1.278774e-03	4.529905e-02	1.383385e+00	6.904138e-01	6.929713e-01
550           	-1.676736e-03	4.453638e-02	1.383835e+00	6.902406e-01	6.935941e-01
551           	-2.045396e-03	4.378174e-02	1.384419e+00	6.901642e-01	6.942550e-01
552           	-2.371290e-03	4.321545e-02	1.385053e+00	6.901554e-01	6.948980e-01
553           	-2.678300e-03	4.242014e-02	1.385671e+00	6.901574e-01	6.955140e-01
554           	-2.990648e-03	4.174380e-02	1.386101e+00	6.900597e-01	6.960410e-01
555           	-3.300102e-03	4.103618e-02	1.386554e+00	6.899768e-01	6.965770e-01
556           	-3.636602e-03	4.051690e-02	1.386759e+00	6.897428e-01	6.970160e-01
557           	-3.986123e-03	4.001793e-02	1.386926e+00	6.894768e-01	6.974491e-01
558           	-4.351407e-03	3.943421e-02	1.386968e+00	6.891328e-01	6.978356e-01
559           	-4.751001e-03	3.871581e-02	1.386980e+00	6.887388e-01	6.982408e-01
560           	-5.156186e-03	3.805983e-02	1.386770e+00	6.882286e-01	6.985410e-01
561           	-5.543768e-03	3.752454e-02	1.386419e+00	6.876657e-01	6.987532e-01
562           	-5.945372e-03	3.708852e-02	1.385991e+00	6.870503e-01	6.989411e-01
563           	-6.361012e-03	3.659200e-02	1.385634e+00	6.864561e-01	6.991781e-01
564           	-6.758551e-03	3.610305e-02	1.385272e+00	6.858774e-01	6.993945e-01
565           	-7.132484e-03	3.563360e-02	1.384827e+00	6.852811e-01	6.995461e-01
566           	-7.463414e-03	3.518162e-02	1.384327e+00	6.847003e-01	6.996271e-01
567           	-7.776778e-03	3.473369e-02	1.383751e+00	6.840988e-01	6.996523e-01
568           	-8.076090e-03	3.441441e-02	1.383192e+00	6.835198e-01	6.996720e-01
569           	-8.360617e-03	3.415413e-02	1.382691e+00	6.829848e-01	6.997060e-01
570           	-8.686839e-03	3.376673e-02	1.382124e+00	6.823750e-01	6.997487e-01
571           	-8.983424e-03	3.344928e-02	1.381351e+00	6.816922e-01	6.996591e-01
572           	-9.249867e-03	3.313538e-02	1.380564e+00	6.810322e-01	6.995319e-01
573           	-9.503932e-03	3.285154e-02	1.379805e+00	6.803988e-01	6.994066e-01
574           	-9.752426e-03	3.262046e-02	1.379061e+00	6.797780e-01	6.992828e-01
575           	-1.002007e-02	3.239841e-02	1.378259e+00	6.791096e-01	6.991498e-01
576           	-1.027963e-02	3.216493e-02	1.377353e+00	6.783968e-01	6.989561e-01
577           	-1.051346e-02	3.195695e-02	1.376423e+00	6.776979e-01	6.987248e-01
578           	-1.070942e-02	3.177273e-02	1.375584e+00	6.770827e-01	6.985016e-01
579           	-1.093989e-02	3.157926e-02	1.374599e+00	6.763596e-01	6.982393e-01
580           	-1.116227e-02	3.140468e-02	1.373610e+00	6.756428e-01	6.979674e-01
581           	-1.139959e-02	3.122984e-02	1.372463e+00	6.748321e-01	6.976313e-01
582           	-1.159163e-02	3.111990e-02	1.371450e+00	6.741332e-01	6.973165e-01
583           	-1.176118e-02	3.103233e-02	1.370541e+00	6.735091e-01	6.970315e-01
584           	-1.197770e-02	3.088338e-02	1.369406e+00	6.727252e-01	6.966806e-01
585           	-1.224240e-02	3.067612e-02	1.367992e+00	6.717537e-01	6.962385e-01
586           	-1.246586e-02	3.053422e-02	1.366760e+00	6.709140e-01	6.958457e-01
587           	-1.266596e-02	3.048407e-02	1.365692e+00	6.701798e-01	6.955117e-01
588           	-1.296337e-02	3.031629e-02	1.364016e+00	6.690445e-01	6.949713e-01
589           	-1.318272e-02	3.020626e-02	1.362911e+00	6.682729e-01	6.946384e-01
590           	-1.344453e-02	3.006716e-02	1.361551e+00	6.673311e-01	6.942202e-01
591           	-1.363152e-02	3.002403e-02	1.360578e+00	6.666577e-01	6.939208e-01
592           	-1.390226e-02	2.989974e-02	1.359018e+00	6.656069e-01	6.934114e-01
593           	-1.420840e-02	2.971647e-02	1.357212e+00	6.643975e-01	6.928143e-01
594           	-1.450006e-02	2.962980e-02	1.355382e+00	6.631909e-01	6.921910e-01
595           	-1.463148e-02	2.956537e-02	1.354717e+00	6.627271e-01	6.919901e-01
596           	-1.478694e-02	2.949901e-02	1.353845e+00	6.621358e-01	6.917097e-01
597           	-1.499239e-02	2.943132e-02	1.352467e+00	6.612409e-01	6.912257e-01
598           	-1.525168e-02	2.945893e-02	1.350463e+00	6.599797e-01	6.904830e-01
599           	-1.543241e-02	2.931854e-02	1.349106e+00	6.591207e-01	6.899855e-01
600           	-1.561292e-02	2.919525e-02	1.347772e+00	6.582732e-01	6.894990e-01
601           	-1.569214e-02	2.915980e-02	1.346912e+00	6.577641e-01	6.891484e-01
602           	-1.575863e-02	2.929524e-02	1.345814e+00	6.571483e-01	6.886656e-01
603           	-1.581296e-02	2.931235e-02	1.344873e+00	6.566238e-01	6.882497e-01
604           	-1.587704e-02	2.933061e-02	1.343887e+00	6.560667e-01	6.878207e-01
605           	-1.596423e-02	2.946170e-02	1.342680e+00	6.553756e-01	6.873040e-01
606           	-1.600354e-02	2.941494e-02	1.341814e+00	6.549037e-01	6.869107e-01
607           	-1.602323e-02	2.938609e-02	1.340959e+00	6.544560e-01	6.865025e-01
608           	-1.603121e-02	2.949326e-02	1.339877e+00	6.539075e-01	6.859700e-01
609           	-1.601520e-02	2.958192e-02	1.339061e+00	6.535154e-01	6.855458e-01
610           	-1.596891e-02	2.962913e-02	1.338547e+00	6.533047e-01	6.852425e-01
611           	-1.594031e-02	2.970005e-02	1.337923e+00	6.530212e-01	6.849018e-01
612           	-1.592873e-02	2.992279e-02	1.337047e+00	6.525946e-01	6.844520e-01
613           	-1.590379e-02	2.993080e-02	1.336367e+00	6.522796e-01	6.840871e-01
614           	-1.587615e-02	2.994841e-02	1.335763e+00	6.520055e-01	6.837578e-01
615           	-1.584122e-02	3.000821e-02	1.335198e+00	6.517578e-01	6.834402e-01
616           	-1.580373e-02	3.022017e-02	1.334505e+00	6.514487e-01	6.830561e-01
617           	-1.575296e-02	3.025600e-02	1.333993e+00	6.512436e-01	6.827495e-01
618           	-1.572036e-02	3.027172e-02	1.333478e+00	6.510188e-01	6.824595e-01
619           	-1.570716e-02	3.030721e-02	1.332889e+00	6.507373e-01	6.821516e-01
620           	-1.570118e-02	3.036207e-02	1.332255e+00	6.504263e-01	6.818286e-01
621           	-1.570168e-02	3.044623e-02	1.331618e+00	6.501072e-01	6.815105e-01
622           	-1.570209e-02	3.049965e-02	1.331044e+00	6.498201e-01	6.812243e-01
623           	-1.571451e-02	3.056493e-02	1.330505e+00	6.495380e-01	6.809670e-01
