# Force coefficients
# liftDir     : (-2.588190e-01 9.659258e-01 0.000000e+00)
# dragDir     : (9.659258e-01 2.588190e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 5.148150e+01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-02
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
313           	-1.240159e-02	1.324219e-01	1.083632e+00	5.294142e-01	5.542174e-01
314           	-1.183445e-02	1.324819e-01	1.084203e+00	5.302670e-01	5.539359e-01
315           	-1.130688e-02	1.324637e-01	1.084487e+00	5.309367e-01	5.535505e-01
316           	-1.081642e-02	1.324893e-01	1.085041e+00	5.317041e-01	5.533369e-01
317           	-1.025566e-02	1.325267e-01	1.085687e+00	5.325879e-01	5.530993e-01
318           	-9.606402e-03	1.324873e-01	1.085808e+00	5.332978e-01	5.525106e-01
319           	-8.820433e-03	1.324132e-01	1.085679e+00	5.340189e-01	5.516597e-01
320           	-7.975796e-03	1.323466e-01	1.085647e+00	5.348477e-01	5.507993e-01
321           	-7.198154e-03	1.322362e-01	1.085484e+00	5.355440e-01	5.499403e-01
322           	-6.418808e-03	1.321021e-01	1.085220e+00	5.361914e-01	5.490290e-01
323           	-5.467507e-03	1.319725e-01	1.084949e+00	5.370069e-01	5.479419e-01
324           	-4.424102e-03	1.317741e-01	1.084174e+00	5.376627e-01	5.465109e-01
325           	-3.324414e-03	1.315740e-01	1.083301e+00	5.383259e-01	5.449747e-01
326           	-2.211281e-03	1.313895e-01	1.082555e+00	5.390663e-01	5.434888e-01
327           	-1.075604e-03	1.311920e-01	1.081879e+00	5.398640e-01	5.420152e-01
328           	1.337570e-04	1.309084e-01	1.080730e+00	5.404990e-01	5.402315e-01
329           	1.459014e-03	1.306435e-01	1.079563e+00	5.412403e-01	5.383222e-01
330           	2.861687e-03	1.304124e-01	1.078545e+00	5.421342e-01	5.364108e-01
331           	4.197858e-03	1.300971e-01	1.077189e+00	5.427924e-01	5.343966e-01
332           	5.574489e-03	1.297191e-01	1.075679e+00	5.434140e-01	5.322651e-01
333           	7.075115e-03	1.293520e-01	1.074210e+00	5.441800e-01	5.300298e-01
334           	8.615924e-03	1.289514e-01	1.072544e+00	5.448880e-01	5.276561e-01
335           	1.022274e-02	1.286390e-01	1.071272e+00	5.458590e-01	5.254135e-01
336           	1.183674e-02	1.283675e-01	1.070319e+00	5.469963e-01	5.233228e-01
337           	1.349154e-02	1.280646e-01	1.069194e+00	5.480886e-01	5.211055e-01
338           	1.521498e-02	1.277930e-01	1.068226e+00	5.493280e-01	5.188981e-01
339           	1.697870e-02	1.275702e-01	1.067548e+00	5.507528e-01	5.167954e-01
340           	1.878307e-02	1.274383e-01	1.067412e+00	5.524893e-01	5.149231e-01
341           	2.060086e-02	1.273344e-01	1.067415e+00	5.543085e-01	5.131068e-01
342           	2.265880e-02	1.275179e-01	1.068609e+00	5.569635e-01	5.116459e-01
343           	2.459028e-02	1.277572e-01	1.070261e+00	5.597207e-01	5.105402e-01
344           	2.645521e-02	1.279111e-01	1.071542e+00	5.622264e-01	5.093159e-01
345           	2.830710e-02	1.279707e-01	1.072492e+00	5.645531e-01	5.079389e-01
346           	3.048420e-02	1.282748e-01	1.074451e+00	5.677096e-01	5.067412e-01
347           	3.275970e-02	1.287160e-01	1.077154e+00	5.713368e-01	5.058174e-01
348           	3.496214e-02	1.289152e-01	1.078543e+00	5.742337e-01	5.043094e-01
349           	3.716245e-02	1.291250e-01	1.080023e+00	5.771738e-01	5.028489e-01
350           	3.932024e-02	1.293723e-01	1.081681e+00	5.801606e-01	5.015201e-01
351           	4.164252e-02	1.297940e-01	1.084116e+00	5.837006e-01	5.004155e-01
352           	4.419457e-02	1.303483e-01	1.087166e+00	5.877775e-01	4.993884e-01
353           	4.666384e-02	1.306522e-01	1.089124e+00	5.912258e-01	4.978981e-01
354           	4.903024e-02	1.308220e-01	1.090483e+00	5.942718e-01	4.962113e-01
355           	5.148465e-02	1.312343e-01	1.092989e+00	5.979790e-01	4.950098e-01
356           	5.408425e-02	1.318084e-01	1.096131e+00	6.021495e-01	4.939810e-01
357           	5.663821e-02	1.323975e-01	1.099311e+00	6.062935e-01	4.930171e-01
358           	5.936551e-02	1.328823e-01	1.102019e+00	6.103752e-01	4.916441e-01
359           	6.197774e-02	1.331648e-01	1.103995e+00	6.139751e-01	4.900196e-01
360           	6.452767e-02	1.335130e-01	1.106313e+00	6.176842e-01	4.886288e-01
361           	6.716923e-02	1.341777e-01	1.109767e+00	6.220530e-01	4.877145e-01
362           	6.996974e-02	1.348895e-01	1.113803e+00	6.268711e-01	4.869316e-01
363           	7.277545e-02	1.355277e-01	1.117275e+00	6.314127e-01	4.858618e-01
364           	7.551211e-02	1.359810e-01	1.119796e+00	6.354101e-01	4.843859e-01
365           	7.836904e-02	1.364939e-01	1.122686e+00	6.397118e-01	4.829738e-01
366           	8.116348e-02	1.371640e-01	1.126446e+00	6.443865e-01	4.820596e-01
367           	8.411463e-02	1.380352e-01	1.131006e+00	6.496178e-01	4.813886e-01
368           	8.698248e-02	1.387617e-01	1.134975e+00	6.544700e-01	4.805050e-01
369           	8.971450e-02	1.392574e-01	1.137865e+00	6.586468e-01	4.792178e-01
370           	9.249086e-02	1.397255e-01	1.141074e+00	6.630279e-01	4.780461e-01
371           	9.542568e-02	1.404821e-01	1.144911e+00	6.678811e-01	4.770297e-01
372           	9.834377e-02	1.413338e-01	1.149406e+00	6.730469e-01	4.763593e-01
373           	1.012516e-01	1.421378e-01	1.153592e+00	6.780476e-01	4.755444e-01
374           	1.040060e-01	1.427279e-01	1.157212e+00	6.826120e-01	4.746001e-01
375           	1.067121e-01	1.432322e-01	1.160683e+00	6.870538e-01	4.736296e-01
376           	1.094439e-01	1.438340e-01	1.164451e+00	6.916692e-01	4.727814e-01
377           	1.121594e-01	1.444482e-01	1.168349e+00	6.963339e-01	4.720152e-01
378           	1.148855e-01	1.451952e-01	1.172235e+00	7.010030e-01	4.712321e-01
379           	1.173977e-01	1.456889e-01	1.175489e+00	7.051424e-01	4.703469e-01
380           	1.198816e-01	1.460216e-01	1.178718e+00	7.092404e-01	4.694771e-01
381           	1.224846e-01	1.466100e-01	1.182881e+00	7.139251e-01	4.689559e-01
382           	1.249489e-01	1.471066e-01	1.186281e+00	7.180893e-01	4.681916e-01
383           	1.272516e-01	1.475028e-01	1.189086e+00	7.217944e-01	4.672913e-01
384           	1.294124e-01	1.477636e-01	1.191957e+00	7.253908e-01	4.665660e-01
385           	1.316003e-01	1.480382e-01	1.195341e+00	7.292709e-01	4.660703e-01
386           	1.337007e-01	1.482593e-01	1.198165e+00	7.327832e-01	4.653819e-01
387           	1.355362e-01	1.482229e-01	1.200406e+00	7.357391e-01	4.646666e-01
388           	1.374149e-01	1.484587e-01	1.203453e+00	7.391415e-01	4.643117e-01
389           	1.391097e-01	1.485221e-01	1.205385e+00	7.418024e-01	4.635830e-01
390           	1.408447e-01	1.487019e-01	1.208191e+00	7.449402e-01	4.632507e-01
391           	1.422631e-01	1.484551e-01	1.210097e+00	7.473118e-01	4.627856e-01
392           	1.435029e-01	1.481062e-01	1.211800e+00	7.494029e-01	4.623971e-01
393           	1.446717e-01	1.477579e-01	1.213200e+00	7.512719e-01	4.619284e-01
394           	1.457482e-01	1.474571e-01	1.214461e+00	7.529788e-01	4.614824e-01
395           	1.465569e-01	1.469297e-01	1.214842e+00	7.539781e-01	4.608644e-01
396           	1.474080e-01	1.465450e-01	1.216507e+00	7.556616e-01	4.608455e-01
397           	1.480036e-01	1.459217e-01	1.217201e+00	7.566041e-01	4.605969e-01
398           	1.485223e-01	1.453372e-01	1.218551e+00	7.577977e-01	4.607531e-01
399           	1.487278e-01	1.444716e-01	1.218565e+00	7.580103e-01	4.605547e-01
400           	1.486482e-01	1.433855e-01	1.217436e+00	7.573664e-01	4.600701e-01
401           	1.486156e-01	1.424673e-01	1.217181e+00	7.572059e-01	4.599747e-01
402           	1.481813e-01	1.412327e-01	1.216358e+00	7.563601e-01	4.599974e-01
403           	1.478806e-01	1.402230e-01	1.216166e+00	7.559638e-01	4.602026e-01
404           	1.473094e-01	1.390315e-01	1.215511e+00	7.550651e-01	4.604462e-01
405           	1.464744e-01	1.376636e-01	1.214422e+00	7.536851e-01	4.607364e-01
406           	1.453242e-01	1.360468e-01	1.212405e+00	7.515267e-01	4.608782e-01
407           	1.439981e-01	1.343304e-01	1.209326e+00	7.486613e-01	4.606650e-01
408           	1.426422e-01	1.327037e-01	1.207358e+00	7.463213e-01	4.610370e-01
409           	1.411284e-01	1.310211e-01	1.205588e+00	7.439226e-01	4.616659e-01
410           	1.392792e-01	1.291126e-01	1.203582e+00	7.410704e-01	4.625119e-01
411           	1.373806e-01	1.272509e-01	1.200470e+00	7.376158e-01	4.628546e-01
412           	1.352463e-01	1.252156e-01	1.196792e+00	7.336421e-01	4.631494e-01
413           	1.325894e-01	1.227425e-01	1.192531e+00	7.288550e-01	4.636762e-01
414           	1.299228e-01	1.204037e-01	1.189012e+00	7.244288e-01	4.645831e-01
415           	1.269651e-01	1.178332e-01	1.184152e+00	7.190413e-01	4.651111e-01
416           	1.240340e-01	1.154164e-01	1.179589e+00	7.138285e-01	4.657605e-01
417           	1.208993e-01	1.129758e-01	1.175038e+00	7.084183e-01	4.666198e-01
418           	1.173260e-01	1.101853e-01	1.170078e+00	7.023652e-01	4.677132e-01
419           	1.137028e-01	1.073172e-01	1.164526e+00	6.959661e-01	4.685604e-01
420           	1.097803e-01	1.042391e-01	1.158205e+00	6.888828e-01	4.693222e-01
421           	1.056689e-01	1.011355e-01	1.151728e+00	6.815328e-01	4.701950e-01
422           	1.014381e-01	9.807295e-02	1.145381e+00	6.741287e-01	4.712526e-01
423           	9.706068e-02	9.499207e-02	1.139001e+00	6.665612e-01	4.724399e-01
424           	9.246178e-02	9.165438e-02	1.132048e+00	6.584856e-01	4.735621e-01
425           	8.755262e-02	8.810502e-02	1.124381e+00	6.497430e-01	4.746378e-01
426           	8.259989e-02	8.463145e-02	1.116752e+00	6.409759e-01	4.757761e-01
427           	7.751465e-02	8.110800e-02	1.108861e+00	6.319452e-01	4.769159e-01
428           	7.218674e-02	7.744100e-02	1.100548e+00	6.224610e-01	4.780875e-01
429           	6.683466e-02	7.382872e-02	1.092065e+00	6.128670e-01	4.791977e-01
430           	6.122084e-02	6.993859e-02	1.083605e+00	6.030234e-01	4.805818e-01
431           	5.539739e-02	6.597213e-02	1.074555e+00	5.926751e-01	4.818804e-01
432           	4.973524e-02	6.226540e-02	1.065391e+00	5.824309e-01	4.829604e-01
433           	4.369346e-02	5.827383e-02	1.055850e+00	5.716185e-01	4.842316e-01
434           	3.768251e-02	5.429537e-02	1.046145e+00	5.607548e-01	4.853898e-01
435           	3.144951e-02	5.021423e-02	1.036145e+00	5.495218e-01	4.866228e-01
436           	2.501638e-02	4.587282e-02	1.025887e+00	5.379597e-01	4.879270e-01
437           	1.858790e-02	4.164792e-02	1.015570e+00	5.263727e-01	4.891969e-01
438           	1.205575e-02	3.745713e-02	1.004722e+00	5.144165e-01	4.903050e-01
439           	5.604225e-03	3.332683e-02	9.939266e-01	5.025675e-01	4.913591e-01
440           	-8.768145e-04	2.911914e-02	9.832063e-01	4.907264e-01	4.924800e-01
441           	-7.481874e-03	2.490517e-02	9.725425e-01	4.787894e-01	4.937531e-01
442           	-1.440788e-02	2.042570e-02	9.608119e-01	4.659981e-01	4.948138e-01
443           	-2.136716e-02	1.593837e-02	9.487565e-01	4.530111e-01	4.957454e-01
444           	-2.812642e-02	1.169928e-02	9.372160e-01	4.404816e-01	4.967344e-01
445           	-3.514515e-02	7.037880e-03	9.250162e-01	4.273630e-01	4.976533e-01
446           	-4.226458e-02	2.549642e-03	9.128195e-01	4.141452e-01	4.986743e-01
447           	-4.930339e-02	-1.819435e-03	9.006567e-01	4.010250e-01	4.996317e-01
448           	-5.619282e-02	-6.131970e-03	8.882897e-01	3.879520e-01	5.003377e-01
449           	-6.339791e-02	-1.089815e-02	8.752254e-01	3.742148e-01	5.010106e-01
450           	-7.050518e-02	-1.546329e-02	8.624396e-01	3.607146e-01	5.017250e-01
451           	-7.755701e-02	-1.996928e-02	8.493631e-01	3.471246e-01	5.022386e-01
452           	-8.461044e-02	-2.427157e-02	8.371001e-01	3.339396e-01	5.031605e-01
453           	-9.167151e-02	-2.866954e-02	8.242721e-01	3.204646e-01	5.038076e-01
454           	-9.896250e-02	-3.346898e-02	8.100985e-01	3.060867e-01	5.040117e-01
455           	-1.060212e-01	-3.796217e-02	7.968090e-01	2.923833e-01	5.044257e-01
456           	-1.128910e-01	-4.225096e-02	7.840540e-01	2.791360e-01	5.049180e-01
457           	-1.196602e-01	-4.652410e-02	7.712482e-01	2.659639e-01	5.052842e-01
458           	-1.264804e-01	-5.081600e-02	7.583640e-01	2.527016e-01	5.056624e-01
459           	-1.332603e-01	-5.512361e-02	7.451964e-01	2.393379e-01	5.058585e-01
460           	-1.398981e-01	-5.934110e-02	7.320967e-01	2.261503e-01	5.059465e-01
461           	-1.462837e-01	-6.336664e-02	7.194592e-01	2.134459e-01	5.060133e-01
462           	-1.524847e-01	-6.726781e-02	7.072994e-01	2.011650e-01	5.061344e-01
463           	-1.586661e-01	-7.119023e-02	6.951049e-01	1.888864e-01	5.062185e-01
464           	-1.646088e-01	-7.493864e-02	6.830765e-01	1.769294e-01	5.061470e-01
465           	-1.704857e-01	-7.860820e-02	6.709856e-01	1.650072e-01	5.059785e-01
466           	-1.761397e-01	-8.217018e-02	6.592392e-01	1.534799e-01	5.057593e-01
467           	-1.814278e-01	-8.543158e-02	6.486088e-01	1.428766e-01	5.057322e-01
468           	-1.865467e-01	-8.858969e-02	6.381825e-01	1.325445e-01	5.056379e-01
469           	-1.916382e-01	-9.179324e-02	6.272897e-01	1.220066e-01	5.052831e-01
470           	-1.965484e-01	-9.489974e-02	6.165135e-01	1.117084e-01	5.048052e-01
471           	-2.011685e-01	-9.779638e-02	6.065147e-01	1.020889e-01	5.044259e-01
472           	-2.052903e-01	-1.001461e-01	5.981066e-01	9.376303e-02	5.043435e-01
473           	-2.093635e-01	-1.026165e-01	5.891832e-01	8.522815e-02	5.039551e-01
474           	-2.132434e-01	-1.049568e-01	5.806430e-01	7.707812e-02	5.035649e-01
475           	-2.169660e-01	-1.072671e-01	5.721247e-01	6.909631e-02	5.030284e-01
476           	-2.204482e-01	-1.094665e-01	5.638845e-01	6.149410e-02	5.023904e-01
477           	-2.234787e-01	-1.111356e-01	5.571898e-01	5.511625e-02	5.020736e-01
478           	-2.262637e-01	-1.126572e-01	5.508732e-01	4.917293e-02	5.017003e-01
479           	-2.287786e-01	-1.139537e-01	5.453756e-01	4.390923e-02	5.014664e-01
480           	-2.312903e-01	-1.154685e-01	5.389079e-01	3.816365e-02	5.007443e-01
481           	-2.334937e-01	-1.167927e-01	5.331089e-01	3.306072e-02	5.000482e-01
482           	-2.352514e-01	-1.175211e-01	5.291147e-01	2.930592e-02	4.998088e-01
483           	-2.368130e-01	-1.182377e-01	5.251990e-01	2.578652e-02	4.994125e-01
484           	-2.381689e-01	-1.189313e-01	5.212562e-01	2.245918e-02	4.987970e-01
485           	-2.393651e-01	-1.194885e-01	5.177237e-01	1.949678e-02	4.982269e-01
486           	-2.403152e-01	-1.198173e-01	5.149723e-01	1.717091e-02	4.978014e-01
487           	-2.409046e-01	-1.197249e-01	5.131671e-01	1.567897e-02	4.974881e-01
488           	-2.415564e-01	-1.198746e-01	5.110387e-01	1.396295e-02	4.970758e-01
489           	-2.419585e-01	-1.198510e-01	5.093692e-01	1.272605e-02	4.966432e-01
490           	-2.419881e-01	-1.195093e-01	5.085972e-01	1.231049e-02	4.962867e-01
491           	-2.416696e-01	-1.188809e-01	5.086841e-01	1.267242e-02	4.960117e-01
492           	-2.410914e-01	-1.180696e-01	5.094004e-01	1.360878e-02	4.957916e-01
493           	-2.403015e-01	-1.170976e-01	5.105916e-01	1.499436e-02	4.955973e-01
494           	-2.393025e-01	-1.159955e-01	5.122418e-01	1.681844e-02	4.954234e-01
495           	-2.380616e-01	-1.147241e-01	5.144260e-01	1.915142e-02	4.952746e-01
496           	-2.365555e-01	-1.132385e-01	5.172593e-01	2.207411e-02	4.951852e-01
497           	-2.347775e-01	-1.115602e-01	5.207895e-01	2.561718e-02	4.951723e-01
498           	-2.327708e-01	-1.097602e-01	5.249018e-01	2.968013e-02	4.952216e-01
499           	-2.305032e-01	-1.076440e-01	5.296347e-01	3.431413e-02	4.953206e-01
500           	-2.280221e-01	-1.053965e-01	5.349104e-01	3.943309e-02	4.954773e-01
501           	-2.253479e-01	-1.031238e-01	5.406569e-01	4.498051e-02	4.956764e-01
502           	-2.225210e-01	-1.006219e-01	5.468102e-01	5.088413e-02	4.959261e-01
503           	-2.194883e-01	-9.807034e-02	5.534545e-01	5.723895e-02	4.962156e-01
504           	-2.162637e-01	-9.530635e-02	5.606375e-01	6.405507e-02	4.965825e-01
505           	-2.128368e-01	-9.234236e-02	5.683527e-01	7.133953e-02	4.970131e-01
506           	-2.091925e-01	-8.929863e-02	5.765652e-01	7.909009e-02	4.974751e-01
507           	-2.054123e-01	-8.605396e-02	5.852430e-01	8.720917e-02	4.980338e-01
508           	-2.014071e-01	-8.277292e-02	5.945203e-01	9.585310e-02	4.986672e-01
509           	-1.972323e-01	-7.939411e-02	6.042794e-01	1.049074e-01	4.993720e-01
510           	-1.929642e-01	-7.578091e-02	6.143204e-01	1.141959e-01	5.001244e-01
511           	-1.885601e-01	-7.204848e-02	6.247241e-01	1.238019e-01	5.009222e-01
512           	-1.841243e-01	-6.841444e-02	6.351187e-01	1.334350e-01	5.016837e-01
513           	-1.795341e-01	-6.476336e-02	6.461358e-01	1.435338e-01	5.026020e-01
514           	-1.747965e-01	-6.093940e-02	6.577022e-01	1.540546e-01	5.036476e-01
515           	-1.700602e-01	-5.704320e-02	6.692020e-01	1.645408e-01	5.046612e-01
516           	-1.653077e-01	-5.300398e-02	6.807632e-01	1.750739e-01	5.056893e-01
517           	-1.604248e-01	-4.897492e-02	6.928509e-01	1.860007e-01	5.068502e-01
518           	-1.553425e-01	-4.485523e-02	7.057311e-01	1.975231e-01	5.082080e-01
519           	-1.503358e-01	-4.088677e-02	7.182463e-01	2.087874e-01	5.094589e-01
520           	-1.451889e-01	-3.668148e-02	7.312719e-01	2.204471e-01	5.108248e-01
521           	-1.400510e-01	-3.240442e-02	7.441849e-01	2.320414e-01	5.121435e-01
522           	-1.346838e-01	-2.795022e-02	7.579689e-01	2.443006e-01	5.136683e-01
523           	-1.290570e-01	-2.329318e-02	7.726868e-01	2.572864e-01	5.154004e-01
524           	-1.233827e-01	-1.872390e-02	7.868624e-01	2.700485e-01	5.168139e-01
525           	-1.173849e-01	-1.391949e-02	8.019204e-01	2.835753e-01	5.183450e-01
526           	-1.111140e-01	-8.594492e-03	8.181610e-01	2.979665e-01	5.201945e-01
527           	-1.047773e-01	-3.293453e-03	8.342305e-01	3.123380e-01	5.218925e-01
528           	-9.828314e-02	1.989492e-03	8.507775e-01	3.271056e-01	5.236719e-01
529           	-9.182585e-02	7.264042e-03	8.673493e-01	3.418488e-01	5.255005e-01
530           	-8.565248e-02	1.224807e-02	8.829709e-01	3.558330e-01	5.271379e-01
531           	-7.972695e-02	1.723410e-02	8.982407e-01	3.693934e-01	5.288473e-01
532           	-7.414875e-02	2.207442e-02	9.127534e-01	3.822280e-01	5.305255e-01
533           	-6.867882e-02	2.677349e-02	9.272538e-01	3.949481e-01	5.323057e-01
534           	-6.314016e-02	3.142731e-02	9.424959e-01	4.081078e-01	5.343881e-01
535           	-5.806867e-02	3.567119e-02	9.560949e-01	4.199788e-01	5.361161e-01
536           	-5.316966e-02	3.981646e-02	9.692968e-01	4.314787e-01	5.378180e-01
537           	-4.848659e-02	4.403129e-02	9.822222e-01	4.426245e-01	5.395977e-01
538           	-4.406882e-02	4.803469e-02	9.945818e-01	4.532221e-01	5.413597e-01
539           	-3.986132e-02	5.177221e-02	1.006433e+00	4.633550e-01	5.430777e-01
540           	-3.582654e-02	5.533602e-02	1.018110e+00	4.732284e-01	5.448815e-01
541           	-3.206536e-02	5.872248e-02	1.028928e+00	4.823989e-01	5.465296e-01
542           	-2.832403e-02	6.209421e-02	1.039804e+00	4.915778e-01	5.482258e-01
543           	-2.490666e-02	6.538998e-02	1.050339e+00	5.002628e-01	5.500761e-01
544           	-2.186802e-02	6.825488e-02	1.059540e+00	5.079020e-01	5.516381e-01
545           	-1.916252e-02	7.074090e-02	1.067398e+00	5.145365e-01	5.528616e-01
546           	-1.632556e-02	7.342270e-02	1.076233e+00	5.217910e-01	5.544422e-01
547           	-1.359821e-02	7.611300e-02	1.085191e+00	5.289972e-01	5.561936e-01
548           	-1.119424e-02	7.865292e-02	1.093500e+00	5.355559e-01	5.579444e-01
549           	-9.227243e-03	8.065508e-02	1.100024e+00	5.407846e-01	5.592390e-01
550           	-7.483472e-03	8.243527e-02	1.105847e+00	5.454401e-01	5.604071e-01
551           	-5.765306e-03	8.421405e-02	1.111870e+00	5.501696e-01	5.617002e-01
552           	-4.081923e-03	8.604999e-02	1.118117e+00	5.549764e-01	5.631403e-01
553           	-2.598275e-03	8.771335e-02	1.123757e+00	5.592802e-01	5.644767e-01
554           	-1.413545e-03	8.911706e-02	1.128624e+00	5.628984e-01	5.657255e-01
555           	-4.490969e-04	9.024644e-02	1.132556e+00	5.658288e-01	5.667270e-01
556           	6.260175e-04	9.150714e-02	1.137064e+00	5.691579e-01	5.679059e-01
557           	1.611838e-03	9.268152e-02	1.141323e+00	5.722731e-01	5.690495e-01
558           	2.464484e-03	9.372406e-02	1.145156e+00	5.750425e-01	5.701135e-01
559           	3.156367e-03	9.460784e-02	1.148492e+00	5.774021e-01	5.710894e-01
560           	3.773499e-03	9.540776e-02	1.151629e+00	5.795879e-01	5.720409e-01
561           	4.355362e-03	9.613130e-02	1.154633e+00	5.816719e-01	5.729612e-01
562           	4.879717e-03	9.680983e-02	1.157478e+00	5.836185e-01	5.738591e-01
563           	5.331006e-03	9.741640e-02	1.160124e+00	5.853930e-01	5.747310e-01
564           	5.671249e-03	9.792329e-02	1.162529e+00	5.869358e-01	5.755933e-01
565           	5.854331e-03	9.828485e-02	1.164483e+00	5.880958e-01	5.763872e-01
566           	5.958880e-03	9.856659e-02	1.166288e+00	5.891031e-01	5.771853e-01
567           	5.903075e-03	9.871001e-02	1.167579e+00	5.896928e-01	5.778866e-01
568           	5.782301e-03	9.880683e-02	1.168869e+00	5.902167e-01	5.786521e-01
569           	5.630081e-03	9.887436e-02	1.170117e+00	5.906884e-01	5.794282e-01
570           	5.401980e-03	9.885370e-02	1.171159e+00	5.909816e-01	5.801777e-01
571           	5.131538e-03	9.878318e-02	1.171981e+00	5.911218e-01	5.808588e-01
572           	4.868434e-03	9.868308e-02	1.172754e+00	5.912455e-01	5.815087e-01
573           	4.645091e-03	9.858142e-02	1.173594e+00	5.914420e-01	5.821518e-01
574           	4.476885e-03	9.849438e-02	1.174584e+00	5.917688e-01	5.828150e-01
575           	4.341303e-03	9.840245e-02	1.175646e+00	5.921642e-01	5.834816e-01
576           	4.234534e-03	9.833274e-02	1.176711e+00	5.925900e-01	5.841209e-01
577           	4.127836e-03	9.822961e-02	1.177707e+00	5.929814e-01	5.847257e-01
578           	4.064639e-03	9.812957e-02	1.178802e+00	5.934658e-01	5.853365e-01
579           	4.031775e-03	9.803572e-02	1.179954e+00	5.940089e-01	5.859454e-01
580           	4.054583e-03	9.797801e-02	1.181276e+00	5.946928e-01	5.865837e-01
581           	4.059349e-03	9.783544e-02	1.182537e+00	5.953277e-01	5.872090e-01
582           	4.122153e-03	9.776072e-02	1.183944e+00	5.960942e-01	5.878499e-01
583           	4.171472e-03	9.769080e-02	1.185223e+00	5.967830e-01	5.884401e-01
584           	4.315616e-03	9.766441e-02	1.186787e+00	5.977091e-01	5.890778e-01
585           	4.445078e-03	9.756473e-02	1.188359e+00	5.986245e-01	5.897343e-01
586           	4.653759e-03	9.752920e-02	1.190165e+00	5.997363e-01	5.904288e-01
587           	4.822729e-03	9.747578e-02	1.191792e+00	6.007189e-01	5.910734e-01
588           	5.083698e-03	9.748501e-02	1.193646e+00	6.019066e-01	5.917392e-01
589           	5.342248e-03	9.747901e-02	1.195527e+00	6.031059e-01	5.924214e-01
590           	5.686884e-03	9.747177e-02	1.197715e+00	6.045442e-01	5.931705e-01
591           	5.993873e-03	9.746443e-02	1.199739e+00	6.058636e-01	5.938758e-01
592           	6.376992e-03	9.753899e-02	1.202008e+00	6.073811e-01	5.946271e-01
593           	6.755786e-03	9.756178e-02	1.204260e+00	6.088856e-01	5.953740e-01
594           	7.183276e-03	9.760354e-02	1.206717e+00	6.105420e-01	5.961754e-01
595           	7.574585e-03	9.764776e-02	1.208866e+00	6.120076e-01	5.968584e-01
596           	8.020301e-03	9.772259e-02	1.211282e+00	6.136612e-01	5.976206e-01
597           	8.421670e-03	9.769721e-02	1.213469e+00	6.151564e-01	5.983130e-01
598           	8.951887e-03	9.781634e-02	1.216272e+00	6.170881e-01	5.991843e-01
599           	9.537411e-03	9.796737e-02	1.219395e+00	6.192351e-01	6.001603e-01
600           	1.006905e-02	9.807270e-02	1.222141e+00	6.211394e-01	6.010013e-01
601           	1.050362e-02	9.811151e-02	1.224488e+00	6.227476e-01	6.017404e-01
602           	1.118138e-02	9.831299e-02	1.227899e+00	6.251310e-01	6.027682e-01
603           	1.175227e-02	9.844120e-02	1.230864e+00	6.271842e-01	6.036797e-01
604           	1.233540e-02	9.859401e-02	1.233620e+00	6.291454e-01	6.044746e-01
605           	1.289581e-02	9.873671e-02	1.236517e+00	6.311543e-01	6.053627e-01
606           	1.356600e-02	9.895574e-02	1.240108e+00	6.336200e-01	6.064880e-01
607           	1.417755e-02	9.908747e-02	1.243341e+00	6.358482e-01	6.074931e-01
608           	1.476219e-02	9.918861e-02	1.246544e+00	6.380343e-01	6.085099e-01
609           	1.529473e-02	9.928563e-02	1.249192e+00	6.398909e-01	6.093014e-01
610           	1.588433e-02	9.944210e-02	1.252297e+00	6.420327e-01	6.102641e-01
611           	1.656737e-02	9.963295e-02	1.255972e+00	6.445532e-01	6.114184e-01
612           	1.720096e-02	9.979667e-02	1.259580e+00	6.469907e-01	6.125888e-01
613           	1.781951e-02	1.000015e-01	1.263113e+00	6.493760e-01	6.137370e-01
614           	1.832861e-02	1.000616e-01	1.266020e+00	6.513386e-01	6.146814e-01
615           	1.881436e-02	1.001662e-01	1.268900e+00	6.532645e-01	6.156358e-01
616           	1.938622e-02	1.003867e-01	1.272226e+00	6.554991e-01	6.167267e-01
617           	2.003419e-02	1.004873e-01	1.276172e+00	6.581204e-01	6.180520e-01
618           	2.060359e-02	1.005697e-01	1.279799e+00	6.605031e-01	6.192959e-01
619           	2.107451e-02	1.006254e-01	1.282766e+00	6.624573e-01	6.203083e-01
620           	2.155119e-02	1.007421e-01	1.285671e+00	6.643868e-01	6.212844e-01
621           	2.206974e-02	1.009714e-01	1.288986e+00	6.665630e-01	6.224235e-01
622           	2.258113e-02	1.009926e-01	1.292709e+00	6.689356e-01	6.237733e-01
623           	2.308110e-02	1.010196e-01	1.296395e+00	6.712788e-01	6.251166e-01
624           	2.356825e-02	1.011549e-01	1.299800e+00	6.734681e-01	6.263315e-01
625           	2.400047e-02	1.012836e-01	1.302860e+00	6.754302e-01	6.274293e-01
626           	2.442649e-02	1.013137e-01	1.306186e+00	6.775194e-01	6.286665e-01
627           	2.485191e-02	1.013406e-01	1.309669e+00	6.796866e-01	6.299828e-01
