# y+ ()       
# Time        	patch         	min           	max           	average       
1150          	airfoil-h1	9.168195e-02	1.932316e-01	1.710388e-01
1200          	airfoil-l1	1.020352e-01	1.941579e-01	1.725417e-01
1200          	wall-l1	2.480330e+01	2.572606e+01	2.529529e+01
1200          	airfoil-l2	7.286269e-02	1.610080e-01	1.260896e-01
1200          	wall-l2	2.573836e+01	2.894258e+01	2.715704e+01
1200          	wall-h2	2.641503e+01	3.053306e+01	2.814328e+01
1200          	airfoil-h2	7.266068e-02	1.600961e-01	1.265651e-01
1200          	wall-h1	2.538196e+01	2.640137e+01	2.592369e+01
1200          	airfoil-h1	9.168288e-02	1.932317e-01	1.710389e-01
1250          	airfoil-l1	1.020345e-01	1.941576e-01	1.725413e-01
1250          	wall-l1	2.480442e+01	2.572796e+01	2.529695e+01
1250          	airfoil-l2	7.286345e-02	1.610077e-01	1.260858e-01
1250          	wall-l2	2.574027e+01	2.894270e+01	2.715830e+01
1250          	wall-h2	2.641508e+01	3.053179e+01	2.814278e+01
1250          	airfoil-h2	7.266216e-02	1.600961e-01	1.265619e-01
1250          	wall-h1	2.538252e+01	2.640143e+01	2.592413e+01
1250          	airfoil-h1	9.168350e-02	1.932317e-01	1.710388e-01
1300          	airfoil-l1	1.020333e-01	1.941571e-01	1.725410e-01
1300          	wall-l1	2.480517e+01	2.572871e+01	2.529769e+01
1300          	airfoil-l2	7.286222e-02	1.610074e-01	1.260821e-01
1300          	wall-l2	2.574102e+01	2.894149e+01	2.715832e+01
1300          	wall-h2	2.641595e+01	3.053275e+01	2.814363e+01
1300          	airfoil-h2	7.266106e-02	1.600959e-01	1.265586e-01
1300          	wall-h1	2.538435e+01	2.640229e+01	2.592555e+01
1300          	airfoil-h1	9.168483e-02	1.932321e-01	1.710388e-01
1350          	airfoil-l1	1.020317e-01	1.941566e-01	1.725407e-01
1350          	wall-l1	2.480505e+01	2.572918e+01	2.529778e+01
1350          	airfoil-l2	7.285865e-02	1.610071e-01	1.260785e-01
1350          	wall-l2	2.574148e+01	2.893936e+01	2.715768e+01
1350          	wall-h2	2.641855e+01	3.053641e+01	2.814638e+01
1350          	airfoil-h2	7.265753e-02	1.600958e-01	1.265553e-01
1350          	wall-h1	2.538675e+01	2.640491e+01	2.592805e+01
1350          	airfoil-h1	9.168655e-02	1.932324e-01	1.710388e-01
1400          	airfoil-l1	1.020297e-01	1.941560e-01	1.725404e-01
1400          	wall-l1	2.480457e+01	2.572793e+01	2.529688e+01
1400          	airfoil-l2	7.285235e-02	1.610068e-01	1.260751e-01
1400          	wall-l2	2.574022e+01	2.893387e+01	2.715499e+01
1400          	wall-h2	2.642117e+01	3.054106e+01	2.814957e+01
1400          	airfoil-h2	7.265085e-02	1.600956e-01	1.265519e-01
1400          	wall-h1	2.538987e+01	2.640756e+01	2.593101e+01
1400          	airfoil-h1	9.168861e-02	1.932328e-01	1.710388e-01
1450          	airfoil-l1	1.020278e-01	1.941552e-01	1.725400e-01
1450          	wall-l1	2.480386e+01	2.572674e+01	2.529588e+01
1450          	airfoil-l2	7.284457e-02	1.610065e-01	1.260717e-01
1450          	wall-l2	2.573904e+01	2.893014e+01	2.715270e+01
1450          	wall-h2	2.642464e+01	3.054630e+01	2.815351e+01
1450          	airfoil-h2	7.264280e-02	1.600955e-01	1.265486e-01
1450          	wall-h1	2.539269e+01	2.641099e+01	2.593417e+01
1450          	airfoil-h1	9.169064e-02	1.932333e-01	1.710389e-01
1500          	airfoil-l1	1.020258e-01	1.941546e-01	1.725396e-01
1500          	wall-l1	2.480383e+01	2.572596e+01	2.529520e+01
1500          	airfoil-l2	7.283524e-02	1.610063e-01	1.260683e-01
1500          	wall-l2	2.573825e+01	2.892573e+01	2.715021e+01
1500          	wall-h2	2.642799e+01	3.055064e+01	2.815678e+01
1500          	airfoil-h2	7.263334e-02	1.600953e-01	1.265453e-01
1500          	wall-h1	2.539585e+01	2.641434e+01	2.593711e+01
1500          	airfoil-h1	9.169270e-02	1.932337e-01	1.710389e-01
1550          	airfoil-l1	1.020247e-01	1.941542e-01	1.725393e-01
1550          	wall-l1	2.480395e+01	2.572529e+01	2.529504e+01
1550          	airfoil-l2	7.282454e-02	1.610060e-01	1.260651e-01
1550          	wall-l2	2.573757e+01	2.892333e+01	2.714895e+01
1550          	wall-h2	2.643037e+01	3.055366e+01	2.815968e+01
1550          	airfoil-h2	7.262269e-02	1.600951e-01	1.265420e-01
1550          	wall-h1	2.539802e+01	2.641671e+01	2.593952e+01
1550          	airfoil-h1	9.169385e-02	1.932338e-01	1.710389e-01
1600          	airfoil-l1	1.020242e-01	1.941539e-01	1.725390e-01
1600          	wall-l1	2.480424e+01	2.572557e+01	2.529553e+01
1600          	airfoil-l2	7.281290e-02	1.610057e-01	1.260618e-01
1600          	wall-l2	2.573784e+01	2.892162e+01	2.714831e+01
