# y+ ()       
# Time        	patch         	min           	max           	average       
1850          	wall-h2	1.621212e+02	2.176129e+02	1.806789e+02
1850          	airfoil-h2	3.361066e-02	1.628819e-01	1.030367e-01
1850          	wall-h1	1.521974e+02	1.619932e+02	1.575140e+02
1850          	airfoil-h1	1.597322e-01	4.948922e-01	2.397612e-01
1900          	airfoil-l1	1.181272e-02	4.818364e-01	1.243694e-01
1900          	wall-l1	1.308080e+02	1.390389e+02	1.351700e+02
1900          	airfoil-l2	1.073958e-01	1.361830e-01	1.257760e-01
1900          	wall-l2	1.391495e+02	1.936578e+02	1.561120e+02
1900          	wall-h2	1.621145e+02	2.176019e+02	1.806712e+02
1900          	airfoil-h2	3.356372e-02	1.628825e-01	1.030300e-01
1900          	wall-h1	1.521900e+02	1.619866e+02	1.575064e+02
1900          	airfoil-h1	1.597327e-01	4.948803e-01	2.397593e-01
1950          	airfoil-l1	1.178072e-02	4.818239e-01	1.243694e-01
1950          	wall-l1	1.308036e+02	1.390345e+02	1.351656e+02
1950          	airfoil-l2	1.073827e-01	1.361840e-01	1.257756e-01
1950          	wall-l2	1.391448e+02	1.936513e+02	1.561072e+02
1950          	wall-h2	1.621066e+02	2.175918e+02	1.806620e+02
1950          	airfoil-h2	3.351730e-02	1.628828e-01	1.030229e-01
1950          	wall-h1	1.521820e+02	1.619784e+02	1.574986e+02
1950          	airfoil-h1	1.597330e-01	4.948679e-01	2.397577e-01
2000          	airfoil-l1	1.174633e-02	4.818103e-01	1.243694e-01
2000          	wall-l1	1.307987e+02	1.390302e+02	1.351609e+02
2000          	airfoil-l2	1.073700e-01	1.361851e-01	1.257753e-01
2000          	wall-l2	1.391408e+02	1.936445e+02	1.561018e+02
2000          	wall-h2	1.620983e+02	2.175797e+02	1.806533e+02
2000          	airfoil-h2	3.347115e-02	1.628828e-01	1.030156e-01
2000          	wall-h1	1.521735e+02	1.619703e+02	1.574905e+02
2000          	airfoil-h1	1.597330e-01	4.948543e-01	2.397557e-01
2050          	airfoil-l1	1.171109e-02	4.817964e-01	1.243694e-01
2050          	wall-l1	1.307946e+02	1.390253e+02	1.351561e+02
2050          	airfoil-l2	1.073574e-01	1.361862e-01	1.257752e-01
2050          	wall-l2	1.391357e+02	1.936371e+02	1.560965e+02
2050          	wall-h2	1.620896e+02	2.175682e+02	1.806437e+02
2050          	airfoil-h2	3.342595e-02	1.628826e-01	1.030081e-01
2050          	wall-h1	1.521665e+02	1.619617e+02	1.574825e+02
2050          	airfoil-h1	1.597328e-01	4.948406e-01	2.397533e-01
2100          	airfoil-l1	1.167838e-02	4.817833e-01	1.243694e-01
2100          	wall-l1	1.307895e+02	1.390197e+02	1.351514e+02
2100          	airfoil-l2	1.073465e-01	1.361873e-01	1.257751e-01
2100          	wall-l2	1.391298e+02	1.936301e+02	1.560910e+02
2100          	wall-h2	1.620820e+02	2.175576e+02	1.806346e+02
2100          	airfoil-h2	3.338576e-02	1.628822e-01	1.030013e-01
2100          	wall-h1	1.521600e+02	1.619544e+02	1.574748e+02
2100          	airfoil-h1	1.597324e-01	4.948275e-01	2.397508e-01
2150          	airfoil-l1	1.164972e-02	4.817707e-01	1.243693e-01
2150          	wall-l1	1.307852e+02	1.390162e+02	1.351469e+02
2150          	airfoil-l2	1.073365e-01	1.361882e-01	1.257750e-01
2150          	wall-l2	1.391271e+02	1.936233e+02	1.560855e+02
2150          	wall-h2	1.620736e+02	2.175479e+02	1.806260e+02
2150          	airfoil-h2	3.335427e-02	1.628818e-01	1.029958e-01
2150          	wall-h1	1.521540e+02	1.619458e+02	1.574676e+02
2150          	airfoil-h1	1.597320e-01	4.948149e-01	2.397485e-01
2200          	airfoil-l1	1.162644e-02	4.817609e-01	1.243693e-01
2200          	wall-l1	1.307826e+02	1.390115e+02	1.351431e+02
2200          	airfoil-l2	1.073278e-01	1.361889e-01	1.257750e-01
2200          	wall-l2	1.391222e+02	1.936177e+02	1.560810e+02
2200          	wall-h2	1.620667e+02	2.175382e+02	1.806182e+02
2200          	airfoil-h2	3.333038e-02	1.628815e-01	1.029916e-01
2200          	wall-h1	1.521493e+02	1.619390e+02	1.574621e+02
2200          	airfoil-h1	1.597317e-01	4.948051e-01	2.397470e-01
2250          	airfoil-l1	1.160306e-02	4.817522e-01	1.243693e-01
2250          	wall-l1	1.307847e+02	1.390071e+02	1.351396e+02
2250          	airfoil-l2	1.073178e-01	1.361896e-01	1.257748e-01
2250          	wall-l2	1.391173e+02	1.936138e+02	1.560774e+02
2250          	wall-h2	1.620607e+02	2.175302e+02	1.806114e+02
2250          	airfoil-h2	3.330680e-02	1.628811e-01	1.029874e-01
2250          	wall-h1	1.521446e+02	1.619328e+02	1.574572e+02
2250          	airfoil-h1	1.597313e-01	4.947964e-01	2.397448e-01
2300          	airfoil-l1	1.157884e-02	4.817436e-01	1.243695e-01
2300          	wall-l1	1.307728e+02	1.390042e+02	1.351370e+02
2300          	airfoil-l2	1.073082e-01	1.361905e-01	1.257747e-01
2300          	wall-l2	1.391143e+02	1.936109e+02	1.560742e+02
2300          	wall-h2	1.620555e+02	2.175248e+02	1.806066e+02
2300          	airfoil-h2	3.328162e-02	1.628805e-01	1.029830e-01
2300          	wall-h1	1.521393e+02	1.619277e+02	1.574522e+02
2300          	airfoil-h1	1.597308e-01	4.947878e-01	2.397429e-01
2350          	airfoil-l1	1.155826e-02	4.817356e-01	1.243696e-01
2350          	wall-l1	1.307777e+02	1.390050e+02	1.351356e+02
2350          	airfoil-l2	1.072994e-01	1.361912e-01	1.257746e-01
2350          	wall-l2	1.391140e+02	1.936083e+02	1.560717e+02
2350          	wall-h2	1.620514e+02	2.175200e+02	1.806020e+02
2350          	airfoil-h2	3.325764e-02	1.628798e-01	1.029787e-01
2350          	wall-h1	1.521410e+02	1.619236e+02	1.574478e+02
2350          	airfoil-h1	1.597301e-01	4.947798e-01	2.397404e-01
2400          	airfoil-l1	1.153814e-02	4.817280e-01	1.243697e-01
2400          	wall-l1	1.307731e+02	1.390012e+02	1.351337e+02
2400          	airfoil-l2	1.072907e-01	1.361920e-01	1.257744e-01
2400          	wall-l2	1.391116e+02	1.936047e+02	1.560696e+02
2400          	wall-h2	1.620464e+02	2.175142e+02	1.805969e+02
2400          	airfoil-h2	3.323247e-02	1.628791e-01	1.029741e-01
2400          	wall-h1	1.521250e+02	1.619187e+02	1.574440e+02
2400          	airfoil-h1	1.597293e-01	4.947722e-01	2.397392e-01
2450          	airfoil-l1	1.151973e-02	4.817216e-01	1.243698e-01
2450          	wall-l1	1.307718e+02	1.389991e+02	1.351317e+02
2450          	airfoil-l2	1.072825e-01	1.361927e-01	1.257743e-01
2450          	wall-l2	1.391098e+02	1.936035e+02	1.560679e+02
2450          	wall-h2	1.620441e+02	2.175101e+02	1.805929e+02
2450          	airfoil-h2	3.320786e-02	1.628782e-01	1.029695e-01
2450          	wall-h1	1.521221e+02	1.619163e+02	1.574407e+02
2450          	airfoil-h1	1.597285e-01	4.947659e-01	2.397368e-01
2500          	airfoil-l1	1.150050e-02	4.817145e-01	1.243699e-01
